relative_keyword,total_search,total_store,competitive_rate
한강라면기계,9320.0,3278.0,0.3517167381974249
여행용라면포트,1510.0,21791.0,14.431125827814569
라면자판기,2660.0,1178.0,0.44285714285714284
즉석라면조리기,4410.0,4097.0,0.9290249433106575
즉석라면기계,1460.0,4634.0,3.173972602739726
키친아트라면포트,1670.0,8653.0,5.181437125748503
라면쿠커,1150.0,51883.0,45.11565217391304
베이비부스트,5050.0,259.0,0.051287128712871284
릴리브,12890.0,2729.0,0.21171450737005432
키친아트전기포트,8800.0,49650.0,5.642045454545454
접이식포트,6720.0,71282.0,10.607440476190476
전기온수통,2080.0,19017.0,9.142788461538462
전기보온통,1050.0,46289.0,44.084761904761905
직수정수기,16040.0,66158.0,4.124563591022444
퓨리얼정수기,8900.0,1496.0,0.16808988764044944
청호나이스정수기,20900.0,44287.0,2.118995215311005
디디오랩정수기,2100.0,166.0,0.07904761904761905
RWP71110AAP,1700.0,91.0,0.05352941176470588
무전원정수기,1230.0,2518.0,2.0471544715447156
퓨리얼,5080.0,1622.0,0.31929133858267716
비스포크정수기,9350.0,6916.0,0.7396791443850267
CP-TS100S,1040.0,1654.0,1.5903846153846153
냉온수기,5780.0,56579.0,9.788754325259516
생수통정수기,5010.0,62971.0,12.569061876247504
물통정수기,2410.0,46637.0,19.351452282157677
핫워터디스펜서,3020.0,14264.0,4.72317880794702
온수디스펜서,1020.0,25967.0,25.4578431372549
미니정수기,4650.0,84718.0,18.218924731182796
브리타,20970.0,28984.0,1.3821649976156414
언더싱크정수기,5250.0,15709.0,2.9921904761904763
휴대용정수기,1800.0,38674.0,21.485555555555557
브리타플로우,1380.0,543.0,0.3934782608695652
에센큐정수기,1160.0,1470.0,1.2672413793103448
닥터피엘정수기,1880.0,12068.0,6.419148936170213
브리타필터,10910.0,19300.0,1.769019248395967
암웨이정수기필터,5900.0,564.0,0.09559322033898306
퓨리얼정수기필터,3950.0,1014.0,0.2567088607594937
쿠쿠정수기필터,7550.0,64185.0,8.501324503311258
비스포크정수기필터,3850.0,1530.0,0.3974025974025974
삼성정수기필터,5690.0,9686.0,1.7022847100175746
정수기호스,4500.0,31417.0,6.9815555555555555
정수기부품,2350.0,108680.0,46.246808510638296
LG정수기필터,5060.0,42455.0,8.390316205533598
삼성비스포크정수기필터,2550.0,1529.0,0.5996078431372549
지하수필터,2350.0,29824.0,12.691063829787234
코웨이정수기필터,3140.0,107233.0,34.150636942675156
브리타막스트라필터,1050.0,1097.0,1.0447619047619048
옥수수수염차티백,1080.0,9602.0,8.89074074074074
옥수수수염차,17280.0,52336.0,3.028703703703704
치즈그레이터,2450.0,49893.0,20.364489795918367
광동옥수수수염차,1850.0,3276.0,1.7708108108108107
유기농유자차,1300.0,1884.0,1.4492307692307693
고흥유자,20040.0,7108.0,0.35469061876247504
유자차스틱,3990.0,5368.0,1.3453634085213033
유자원액,2300.0,2513.0,1.092608695652174
고흥유자차,4710.0,4678.0,0.9932059447983015
고흥유자청,4010.0,1469.0,0.3663341645885287
복음자리유자차,3210.0,3047.0,0.949221183800623
담터유자차,2520.0,8095.0,3.2123015873015874
꽃샘유자차,2070.0,15874.0,7.668599033816425
거제유자청,2840.0,206.0,0.07253521126760563
담은유자,1310.0,642.0,0.4900763358778626
율무차,25040.0,84250.0,3.3646166134185305
호두아몬드율무차,3540.0,32806.0,9.26723163841808
담터호두아몬드율무차,9590.0,14029.0,1.4628779979144944
담터율무차,11360.0,25667.0,2.259419014084507
스테비아율무차,1450.0,1617.0,1.1151724137931034
담터천마차,1680.0,3909.0,2.3267857142857142
단호박마차,1740.0,5654.0,3.249425287356322
담터단호박마차,1570.0,4586.0,2.921019108280255
자판기율무차,1200.0,3015.0,2.5125
호두율무차,1190.0,38216.0,32.114285714285714
콘푸레이크천마차,1880.0,10733.0,5.709042553191489
단호박차,1040.0,14321.0,13.770192307692307
레쓰비,5560.0,38244.0,6.87841726618705
레쓰비캔커피,5090.0,33503.0,6.582121807465619
폴바셋돌체라떼,4850.0,928.0,0.19134020618556702
조지아크래프트,4010.0,16980.0,4.234413965087282
바리스타룰스,7090.0,12131.0,1.7110014104372355
스타벅스캔커피,4180.0,49244.0,11.780861244019139
콘트라베이스,12480.0,25383.0,2.033894230769231
조지아크래프트블랙,1690.0,11084.0,6.558579881656804
TOP커피,6810.0,68505.0,10.059471365638766
칸타타,16440.0,90782.0,5.522019464720195
스타벅스컵커피,2770.0,34078.0,12.302527075812275
조지아커피,3580.0,52964.0,14.79441340782123
편의점커피,8070.0,45362.0,5.621065675340768
스타벅스더블샷,3820.0,16038.0,4.198429319371728
맥심모카골드400,8530.0,7766.0,0.9104337631887456
프렌치카페커피믹스,15240.0,24345.0,1.5974409448818898
G7커피,26520.0,15776.0,0.5948717948717949
맥심슈프림골드,15580.0,14940.0,0.9589216944801027
슈프림골드,16920.0,21470.0,1.2689125295508275
스테비아커피믹스,28810.0,14084.0,0.4888580354043735
카누미니마일드,12410.0,33489.0,2.698549556809025
카누아메리카노,9580.0,64255.0,6.707202505219207
맥심화이트골드400,5420.0,6200.0,1.1439114391143912
프림,4560.0,40461.0,8.873026315789474
커피크림,1270.0,90423.0,71.19921259842519
크리머,1330.0,59539.0,44.766165413533834
커피크리머,1620.0,44567.0,27.510493827160495
커피메이트,1380.0,12523.0,9.07463768115942
루테인지아잔틴아스타잔틴,13990.0,14860.0,1.0621872766261615
루테인지아잔틴164,6870.0,15950.0,2.321688500727802
루테인아스타잔틴,2810.0,50575.0,17.998220640569397
연세루테인플러스,3220.0,481.0,0.14937888198757765
아이클리어루테인지아잔틴,6670.0,12389.0,1.8574212893553224
아스타잔틴,15170.0,92963.0,6.128081740276862
루테인오메가3,2120.0,59704.0,28.162264150943397
종근당루테인지아잔틴,4220.0,16314.0,3.865876777251185
뉴트리원루테인지아잔틴,5580.0,16166.0,2.8971326164874553
안국루테인지아잔틴,5610.0,7950.0,1.4171122994652405
아이클리어,6550.0,20390.0,3.112977099236641
스쿠알렌,4460.0,9988.0,2.239461883408072
세모스쿠알렌,2530.0,1342.0,0.5304347826086957
스쿠알렌효능,1120.0,54.0,0.048214285714285716
전립선영양제,16320.0,60461.0,3.704718137254902
쏘팔메토옥타코사놀,8430.0,53573.0,6.355041518386714
옥타코사놀,6740.0,66514.0,9.868545994065283
쏘팔코사놀,9870.0,2732.0,0.2767983789260385
비아노스,16240.0,2468.0,0.15197044334975368
일양약품전립선건강눈건강,9320.0,6952.0,0.7459227467811159
발기부전치료제,13520.0,103.0,0.007618343195266272
키토산,7860.0,25033.0,3.184860050890585
키토올리고당,8140.0,1384.0,0.17002457002457003
저분자키토올리고당,8270.0,480.0,0.05804111245465538
국산맥주효모,1600.0,10117.0,6.323125
맥주효모환,7720.0,16574.0,2.1468911917098445
맥주효모분말,1600.0,31800.0,19.875
베타글루칸,25640.0,42176.0,1.6449297971918877
독일맥주효모,8020.0,8222.0,1.0251870324189527
에비오스,8880.0,2162.0,0.24346846846846848
솔가맥주효모,2800.0,4098.0,1.4635714285714285
키크는영양제,8770.0,4443.0,0.5066134549600912
블랙마카,25050.0,124837.0,4.983512974051896
뇌영양제,17780.0,33790.0,1.9004499437570304
커큐민,23020.0,118555.0,5.150086880973067
매스틱,16930.0,54170.0,3.199645599527466
혈액순환영양제,24830.0,12123.0,0.4882400322190898
뉴질랜드초록홍합,3740.0,36510.0,9.762032085561497
곡물효소,5630.0,39925.0,7.091474245115453
알로에겔,7510.0,48200.0,6.418109187749667
알로에젤리,8480.0,13130.0,1.5483490566037736
먹는알로에,3150.0,5127.0,1.6276190476190475
알로에베라겔,2210.0,15590.0,7.0542986425339365
이뮨베라,18110.0,2034.0,0.11231363887355053
웰릿이뮨베라,5730.0,596.0,0.10401396160558464
허벌라이프알로에겔,3190.0,510.0,0.15987460815047022
닥터겟잇키즈이뮨,1660.0,404.0,0.2433734939759036
알로에전잎,1080.0,2363.0,2.187962962962963
이뮨알로에,1500.0,5628.0,3.752
코엔자임큐텐,9190.0,126772.0,13.79455930359086
코엔자임Q10추천,2150.0,126772.0,58.96372093023256
유비퀴놀,3290.0,32181.0,9.78145896656535
코큐텐11,1400.0,3714.0,2.652857142857143
GNM코큐텐,1350.0,3307.0,2.4496296296296296
스피루리나,13730.0,84382.0,6.145812090313183
유니시티클로로파워,1030.0,255.0,0.24757281553398058
클로로파워,1110.0,317.0,0.2855855855855856
스피루니나,1300.0,84381.0,64.90846153846154
스피룰리나,1710.0,84381.0,49.34561403508772
클로렐라,10650.0,47318.0,4.443004694835681
대상클로렐라,1190.0,7302.0,6.136134453781513
겨우살이,19020.0,12712.0,0.6683491062039958
동충하초,26970.0,24847.0,0.9212829069336299
초석잠,14830.0,3871.0,0.2610249494268375
뽕잎,3100.0,33226.0,10.718064516129033
우슬뿌리,4710.0,8821.0,1.8728237791932059
삼계탕재료,3920.0,17638.0,4.499489795918367
파타고니아반팔,2990.0,14506.0,4.851505016722408
디스커버리티셔츠,3500.0,61956.0,17.701714285714285
노스페이스반팔,1360.0,88795.0,65.2904411764706
디스커버리반팔티,1450.0,12167.0,8.39103448275862
파타고니아티셔츠,3690.0,56385.0,15.28048780487805
노스페이스반팔티,1040.0,86725.0,83.38942307692308
K2티셔츠,1890.0,47920.0,25.354497354497354
파타고니아반팔티,1150.0,14340.0,12.469565217391304
디스커버리맨투맨,16190.0,23525.0,1.4530574428659666
디스커버리후드티,6890.0,11470.0,1.6647314949201741
노스페이스맨투맨,8750.0,45305.0,5.177714285714286
노스페이스후드티,5540.0,37046.0,6.687003610108303
콜핑티셔츠,2300.0,76067.0,33.07260869565217
스노우피크맨투맨,4610.0,7080.0,1.5357917570498916
블랙야크티셔츠,2080.0,111351.0,53.534134615384616
등산복세트,1340.0,106146.0,79.2134328358209
N214UDW110,1090.0,179.0,0.16422018348623854
언더레이어,2160.0,74020.0,34.26851851851852
브린제슈퍼써모,21070.0,4005.0,0.19008068343616516
브린제,25090.0,6434.0,0.2564368274212834
축구이너웨어,6120.0,20459.0,3.3429738562091504
태클팬츠,1040.0,4797.0,4.6125
언더셔츠,1120.0,96199.0,85.89196428571428
언더아머콜드기어,7670.0,14295.0,1.863754889178618
이돕써모넷,3830.0,106.0,0.027676240208877285
기어엑스,3850.0,11249.0,2.921818181818182
테이크파이브,3120.0,737.0,0.2362179487179487
도시형아이젠,3190.0,24158.0,7.573040752351097
레키아이젠,3900.0,136.0,0.03487179487179487
블랙야크아이젠,1660.0,453.0,0.2728915662650602
코베아아이젠,1850.0,242.0,0.1308108108108108
라이프스포츠아이젠,2110.0,1350.0,0.6398104265402843
스노우라인아이젠,1480.0,1674.0,1.1310810810810812
아이젠스패츠,1080.0,8716.0,8.07037037037037
코오롱아이젠,1580.0,64.0,0.04050632911392405
K2아이젠,1260.0,185.0,0.14682539682539683
다이소아이젠,3710.0,31.0,0.008355795148247979
카르닉아이젠,1260.0,179.0,0.14206349206349206
숏스패츠,1670.0,24111.0,14.437724550898203
등산발토시,3440.0,61139.0,17.77296511627907
치마각반,1020.0,7406.0,7.26078431372549
등산발목토시,1760.0,19456.0,11.054545454545455
방수발토시,1180.0,32312.0,27.38305084745763
블랙야크스패츠,1040.0,1264.0,1.2153846153846153
산악회,7730.0,19535.0,2.5271668822768434
낙하산줄,1230.0,29995.0,24.38617886178862
자일,1420.0,21000.0,14.788732394366198
레키등산스틱,7870.0,17228.0,2.1890724269377384
블랙다이아몬드스틱,6620.0,11980.0,1.809667673716012
카본등산스틱,1540.0,63513.0,41.24220779220779
휴몬트등산스틱,2460.0,3662.0,1.4886178861788617
레키스틱,2060.0,17541.0,8.51504854368932
K2등산스틱,1420.0,1183.0,0.8330985915492958
등산용스틱,1400.0,47533.0,33.95214285714286
헬리녹스스틱,1190.0,837.0,0.7033613445378152
레키,5000.0,29609.0,5.9218
비너,4770.0,98663.0,20.684067085953878
전기핫팩,13380.0,94512.0,7.063677130044843
충전손난로,7190.0,71582.0,9.9557719054242
전자핫팩,18390.0,35942.0,1.954431756389342
충전식핫팩,8480.0,95351.0,11.244221698113208
산리오손난로,8280.0,4909.0,0.5928743961352657
똑딱이핫팩,8790.0,9231.0,1.0501706484641637
똑딱이손난로,6210.0,10299.0,1.6584541062801932
아이리스손난로,2920.0,3475.0,1.1900684931506849
로이체손난로,2710.0,839.0,0.30959409594095944
파스형핫팩,2630.0,52250.0,19.866920152091254
깔창핫팩,10240.0,40127.0,3.91865234375
고동텐트,6120.0,5860.0,0.9575163398692811
야전침대텐트,2780.0,83513.0,30.04064748201439
코트텐트,2980.0,31190.0,10.466442953020135
샤워텐트,2440.0,83516.0,34.22786885245902
폴러투맨,2790.0,1188.0,0.4258064516129032
힐레베르그,6820.0,10659.0,1.5629032258064517
A형텐트,2990.0,24393.0,8.15819397993311
캠빌고동텐트,2290.0,146.0,0.06375545851528384
힐레베르그니악,2190.0,253.0,0.11552511415525114
MSR텐트,3360.0,10432.0,3.104761904761905
콜맨텐트,3720.0,38750.0,10.416666666666666
벨라쉘터,2220.0,595.0,0.268018018018018
네이처하이크6.3,2890.0,996.0,0.34463667820069205
사마야텐트,1650.0,363.0,0.22
네이처하이크빌리지13,6320.0,1197.0,0.1893987341772152
네이처하이크12X,14110.0,399.0,0.028277817150956768
빌리지13,8640.0,3791.0,0.43877314814814816
돔쉘터,6180.0,81766.0,13.230744336569579
코베아몬스터,9920.0,395.0,0.039818548387096774
쿠디,28930.0,8687.0,0.3002765295540961
거실형텐트,3710.0,64318.0,17.336388140161723
로티캠프,11990.0,7510.0,0.6263552960800667
로티캠프원터치텐트,3720.0,1652.0,0.44408602150537635
폴라리스텐트,7000.0,3170.0,0.45285714285714285
폴라리스아퀼라,3120.0,49.0,0.015705128205128205
캠프타운,14110.0,1780.0,0.1261516654854713
제드X1X,2750.0,64.0,0.02327272727272727
제드에어텐트,1280.0,198.0,0.1546875
제드텐트,2920.0,2488.0,0.852054794520548
지프텐트,4420.0,6753.0,1.5278280542986424
안나한330,1710.0,67.0,0.0391812865497076
비바코로마,2390.0,105.0,0.043933054393305436
버팔로텐트,2990.0,2986.0,0.9986622073578595
폴라리스드라코,2890.0,127.0,0.04394463667820069
폴라리스타우루스,3350.0,200.0,0.05970149253731343
고투인젠트,1130.0,46.0,0.04070796460176991
가마보코3L,1360.0,203.0,0.14926470588235294
폴라리스타우루스알파,1100.0,100.0,0.09090909090909091
고투텐트,1240.0,1016.0,0.8193548387096774
더두칸,2130.0,32.0,0.015023474178403756
더두칸텐트,1900.0,31.0,0.01631578947368421
헬스포츠발할,4380.0,1088.0,0.24840182648401826
발할텐트,4070.0,1139.0,0.27985257985257983
발할,4530.0,11742.0,2.59205298013245
제드티맥스EX,5730.0,205.0,0.03577661431064572
육각쉘터,2060.0,11090.0,5.383495145631068
걈8,2120.0,63.0,0.029716981132075472
옥타텐트,1780.0,844.0,0.47415730337078654
쿠디13.6,11940.0,69.0,0.005778894472361809
티맥스EX,1610.0,231.0,0.14347826086956522
노르텐트걈8,1750.0,63.0,0.036
헬스포츠,4800.0,5411.0,1.1272916666666666
글램핑텐트,2700.0,97301.0,36.03740740740741
백컨트리280,2520.0,518.0,0.20555555555555555
백컨트리280쉘터,1570.0,382.0,0.24331210191082803
차박도킹텐트,2990.0,72582.0,24.274916387959866
아이두젠차박텐트,3110.0,924.0,0.29710610932475884
에르젠라운지쉘터S5,4580.0,151.0,0.032969432314410484
아이두젠A3,3190.0,128.0,0.04012539184952978
아이두젠,25690.0,8317.0,0.32374464772284933
네이처하이크17.2,4800.0,345.0,0.071875
꼬리텐트,1860.0,42652.0,22.931182795698923
차박꼬리텐트,1480.0,34239.0,23.13445945945946
제드오토듀얼팔레스,3390.0,381.0,0.11238938053097346
백컨트리320쉘터,4120.0,203.0,0.04927184466019417
아이두젠옥타곤,9100.0,584.0,0.06417582417582418
차박쉘터,1200.0,73282.0,61.068333333333335
원터치차박텐트,1060.0,46561.0,43.925471698113206
라운지쉘터,2400.0,8195.0,3.4145833333333333
에르젠라운지쉘터,3230.0,438.0,0.13560371517027864
루메나랜턴,8970.0,3049.0,0.3399108138238573
크레모아랜턴,16550.0,20670.0,1.2489425981873112
블랙독랜턴,3240.0,6310.0,1.9475308641975309
크레모아헤드랜턴,5660.0,7013.0,1.2390459363957598
크레모아캡온,1580.0,3228.0,2.043037974683544
해루질헤드랜턴,1240.0,83754.0,67.54354838709678
반합,7300.0,58230.0,7.976712328767123
캠핑반합,3360.0,54306.0,16.1625
티타늄코펠,1830.0,49959.0,27.3
벨락코펠,2760.0,1895.0,0.6865942028985508
트란지아스톰쿡셋,2620.0,3828.0,1.4610687022900763
캠핑웍,1260.0,18542.0,14.715873015873015
군용반합,1650.0,13309.0,8.066060606060606
벨락,4020.0,4936.0,1.227860696517413
코베아코펠,1400.0,6771.0,4.836428571428572
백마코펠,4050.0,214.0,0.05283950617283951
강염버너,8080.0,53071.0,6.568193069306931
원버너플레이트,3940.0,12056.0,3.0598984771573603
그리들버너,3740.0,42451.0,11.350534759358288
코베아버너,7770.0,14928.0,1.9212355212355212
사하라프로,6180.0,689.0,0.11148867313915857
이소가스버너,4250.0,26425.0,6.2176470588235295
플랫버너,4430.0,26388.0,5.95665914221219
스노우피크플랫버너,5150.0,1726.0,0.3351456310679612
미니가스버너,2530.0,100628.0,39.77391304347826
부탄가스어댑터,3800.0,14836.0,3.9042105263157896
소토레귤레이터,4260.0,6984.0,1.63943661971831
더치오븐,1510.0,85434.0,56.57880794701987
우드스토브,3750.0,106591.0,28.424266666666668
이중연소화로대,6160.0,12846.0,2.0853896103896106
항아리바베큐,9130.0,59776.0,6.547207009857612
무쇠그리들,3790.0,49274.0,13.001055408970977
차콜스타터,4320.0,14268.0,3.3027777777777776
시에라컵,5820.0,55232.0,9.490034364261168
티타늄컵,2890.0,99878.0,34.5598615916955
스노우피크컵,3480.0,23958.0,6.88448275862069
캠핑소주잔,1390.0,30379.0,21.85539568345324
스노우피크티타늄컵,2890.0,11270.0,3.8996539792387543
스노우피크시에라컵,2600.0,2692.0,1.0353846153846153
스노우피크캔쿨러,2640.0,1448.0,0.5484848484848485
참나무장작,10020.0,10224.0,1.0203592814371258
착화제,6170.0,19098.0,3.0952998379254457
미니장작,1860.0,56005.0,30.11021505376344
번개탄,13900.0,10008.0,0.72
비장탄,6690.0,6212.0,0.9285500747384156
송가네장작,9310.0,85.0,0.009129967776584319
백탄참숯,2900.0,5331.0,1.8382758620689654
땔감,3840.0,49793.0,12.966927083333333
장작20KG,1440.0,1814.0,1.2597222222222222
지라프구이바다,6090.0,1192.0,0.19573070607553367
구이바다L,4960.0,3338.0,0.6729838709677419
코베아구이바다,8900.0,3702.0,0.4159550561797753
코베아구이바다L,1710.0,1283.0,0.7502923976608187
구이바다M,3780.0,3417.0,0.903968253968254
지라프가스버너,3250.0,1840.0,0.5661538461538461
지라프구이바다L,1770.0,465.0,0.2627118644067797
컨테이너버너,2320.0,9075.0,3.9116379310344827
지라프구이바다M,1820.0,652.0,0.35824175824175825
캠핑양념통,4150.0,58445.0,14.083132530120482
구이바다바람막이,1290.0,3921.0,3.0395348837209304
롱토치,1860.0,27021.0,14.52741935483871
가정용토치,2960.0,30733.0,10.38277027027027
발열도시락,9120.0,25453.0,2.7908991228070175
소토토치,6020.0,6897.0,1.1456810631229235
요리용토치,3620.0,16521.0,4.563812154696133
숯집게,1220.0,48816.0,40.01311475409836
발열팩,5150.0,104462.0,20.28388349514563
핑G425드라이버,10830.0,31948.0,2.949953831948292
젝시오드라이버,12230.0,112026.0,9.159934587080949
핑드라이버,11110.0,128191.0,11.538343834383438
G430,4960.0,100467.0,20.255443548387095
TSR2드라이버,7150.0,17032.0,2.382097902097902
코브라드라이버,9850.0,46310.0,4.701522842639594
스릭슨드라이버,5360.0,56525.0,10.54570895522388
젝시오여성드라이버,6720.0,12366.0,1.8401785714285714
스텔스우드,4000.0,50575.0,12.64375
핑G430우드,1750.0,24358.0,13.918857142857142
핑G425우드,1520.0,8057.0,5.300657894736842
젝시오여성우드,2680.0,16401.0,6.119776119402985
핑우드,3610.0,65901.0,18.255124653739614
TSR2우드,2160.0,19953.0,9.2375
젝시오우드,2410.0,96317.0,39.965560165975106
스텔스2우드,3850.0,26074.0,6.772467532467532
G425우드,1800.0,8867.0,4.926111111111111
타이틀리스트우드,2130.0,114461.0,53.73755868544601
스릭슨우드,1280.0,24638.0,19.2484375
패러다임우드,2150.0,10152.0,4.721860465116279
드라이빙아이언,13110.0,28782.0,2.1954233409610984
JPX923포지드,12410.0,7182.0,0.5787268331990331
타이틀리스트아이언,13860.0,113966.0,8.222655122655123
젝시오여성아이언,4920.0,16068.0,3.265853658536585
JPX923,7330.0,17821.0,2.4312414733969985
테일러메이드아이언,11560.0,120805.0,10.450259515570934
7번아이언,6470.0,110807.0,17.12627511591963
타이틀리스트T200,6190.0,16274.0,2.6290791599353796
P790,10380.0,15462.0,1.4895953757225433
V300아이언,6580.0,7830.0,1.1899696048632218
P790아이언,10260.0,11767.0,1.1468810916179337
미우라아이언,8540.0,8237.0,0.964519906323185
캘러웨이아이언,6930.0,130296.0,18.801731601731603
핑G430아이언,1370.0,11715.0,8.55109489051095
V300,7930.0,90555.0,11.419293820933165
T200아이언,5520.0,21105.0,3.823369565217391
울세제,4680.0,65685.0,14.03525641025641
울샴푸,18650.0,28862.0,1.5475603217158176
테크울드라이,1840.0,5075.0,2.7581521739130435
울드라이,1510.0,13499.0,8.939735099337748
드라이세제,2260.0,20914.0,9.253982300884955
아웃도어세제,1760.0,10810.0,6.142045454545454
애경울샴푸,1080.0,18120.0,16.77777777777778
다운워시,1500.0,12640.0,8.426666666666666
울샴푸중성세제,2180.0,8336.0,3.8238532110091743
울세제중성세제,1180.0,16427.0,13.921186440677966
홈드라이,1480.0,56662.0,38.285135135135135
홈드라이세제,3190.0,6597.0,2.068025078369906
드라이클리닝,26940.0,52300.0,1.941351150705271
마이드라이80,1550.0,108.0,0.0696774193548387
드라이클리닝세제,1640.0,3559.0,2.170121951219512
홈드라이크리닝,1380.0,5522.0,4.001449275362319
이젠드라이세제,1850.0,47.0,0.025405405405405406
이젠드라이,2000.0,534.0,0.267
지브로,2710.0,8041.0,2.967158671586716
표백제,8600.0,102097.0,11.871744186046511
얼룩제거제,10580.0,61925.0,5.853024574669187
옥시크린,10420.0,27839.0,2.6716890595009595
닥터베크만이염방지,1250.0,2190.0,1.752
산소계표백제,3060.0,32009.0,10.460457516339869
커피머신세정제,1830.0,17928.0,9.79672131147541
유한젠액체형,3110.0,11551.0,3.7141479099678456
유한젠,6700.0,34298.0,5.11910447761194
바르는비트,2340.0,4823.0,2.061111111111111
옥시크린표백제,1690.0,17049.0,10.088165680473372
옷얼룩제거,4340.0,13824.0,3.185253456221198
닥터베크만,3650.0,9363.0,2.5652054794520547
암웨이프리워시,8060.0,985.0,0.12220843672456576
샤프란,22520.0,106213.0,4.716385435168739
샤프란섬유유연제,9600.0,72172.0,7.517916666666666
피존섬유유연제,4520.0,99459.0,22.00420353982301
샹떼클레어섬유유연제,2090.0,198.0,0.09473684210526316
꽃담초,4200.0,9224.0,2.196190476190476
다우니퍼퓸쥬얼,3290.0,3456.0,1.0504559270516718
다우니어도러블,4800.0,243.0,0.050625
프로쉬섬유유연제,2370.0,2903.0,1.2248945147679324
다우니향기부스터,4270.0,6148.0,1.4398126463700234
샤프란코튼앤크림,1120.0,1585.0,1.4151785714285714
샤프란핑크센세이션,1180.0,4993.0,4.23135593220339
향기부스터,3470.0,12866.0,3.7077809798270893
피죤블루비앙카,1920.0,12892.0,6.714583333333334
다우니언스토퍼블,1260.0,1724.0,1.3682539682539683
피죤대용량,1130.0,10917.0,9.661061946902654
대용량섬유유연제,1650.0,39707.0,24.064848484848486
스너글블루스파클,5290.0,5054.0,0.9553875236294896
란도린섬유유연제,2080.0,2368.0,1.1384615384615384
꽃담초섬유유연제,3380.0,6435.0,1.9038461538461537
다우니미스티크,3910.0,7727.0,1.9762148337595908
아우라건조기시트,6100.0,4979.0,0.8162295081967214
스타일러향기시트,10380.0,1823.0,0.175626204238921
건조기섬유유연제시트,3020.0,31199.0,10.330794701986754
샤프란아우라건조기시트,1740.0,3722.0,2.1390804597701147
건조기시트추천,5760.0,41313.0,7.172395833333334
섬유유연제시트,2070.0,84010.0,40.58454106280193
라비킷,29650.0,918.0,0.030961214165261382
르샤트라건조기시트,3500.0,1759.0,0.5025714285714286
라비킷건조기시트,5220.0,99.0,0.01896551724137931
다우니건조기시트,3210.0,2623.0,0.8171339563862928
삼성아로마시트,2490.0,536.0,0.21526104417670683
스너글건조기시트,3950.0,1497.0,0.3789873417721519
아우라드라이시트,1390.0,10752.0,7.735251798561151
샤프란건조기시트,1680.0,4196.0,2.4976190476190476
화장실방향제,9320.0,120833.0,12.964914163090128
방향제자동분사기,4130.0,45642.0,11.05133171912833
그레이드센세이션,1900.0,194.0,0.10210526315789474
푸푸리,8700.0,2708.0,0.31126436781609196
페브리즈화장실용,4630.0,10469.0,2.2611231101511877
자동분사방향제,2520.0,10255.0,4.069444444444445
자동방향제,1650.0,81643.0,49.480606060606064
자동분사기,1370.0,120861.0,88.21970802919708
스너글방향제,3100.0,536.0,0.17290322580645162
이솝룸스프레이,8530.0,605.0,0.070926143024619
페브리즈비치형,1520.0,6079.0,3.9993421052631577
토일렛퍼퓸,1910.0,18477.0,9.673821989528795
향기포미,1330.0,274.0,0.20601503759398496
편백수스프레이,3480.0,7602.0,2.18448275862069
제올라이트,7080.0,9051.0,1.2783898305084747
새집증후군,14370.0,62774.0,4.368406402226862
새집증후군제거방법,8950.0,1918.0,0.21430167597765362
진드기퇴치제,6460.0,16944.0,2.622910216718266
베이크아웃,21840.0,4559.0,0.20874542124542125
새집냄새제거,1310.0,20297.0,15.493893129770992
페인트냄새제거,1760.0,2378.0,1.3511363636363636
새가구냄새제거,3560.0,1744.0,0.4898876404494382
편백오일,2180.0,10396.0,4.768807339449541
진드기퇴치,1570.0,57085.0,36.359872611464965
새집증후군제거,1100.0,24480.0,22.254545454545454
드레스퍼퓸,2530.0,46495.0,18.377470355731226
스너글섬유탈취제,23740.0,6348.0,0.267396798652064
페브리즈,26740.0,105073.0,3.929431563201197
페브리즈섬유탈취제,11470.0,27668.0,2.412205754141238
페브리즈리필,3260.0,15549.0,4.769631901840491
페브리즈에어,4530.0,20247.0,4.46953642384106
화장실탈취제,2810.0,115867.0,41.233807829181494
목초액,6060.0,10520.0,1.7359735973597359
바스탈취제,2440.0,1591.0,0.6520491803278688
담배냄새제거,3110.0,41313.0,13.283922829581993
BAS탈취제,2030.0,2061.0,1.0152709359605911
백악관탈취제,1490.0,209.0,0.14026845637583893
욕실의여왕,1200.0,3744.0,3.12
에어스펀지,1610.0,56147.0,34.87391304347826
옷장냄새제거,2450.0,43176.0,17.622857142857143
옷장탈취제,3870.0,95001.0,24.548062015503877
오르페아,1570.0,194.0,0.12356687898089172
옷장냄새,1140.0,56947.0,49.953508771929826
부케가르니방향제,1010.0,4693.0,4.646534653465347
옷장곰팡이,1550.0,22401.0,14.45225806451613
냉장고탈취제,8080.0,65441.0,8.099133663366336
냉장고냄새제거,10390.0,29082.0,2.7990375360923965
닥터클로,1700.0,1034.0,0.6082352941176471
냉장고탈취,1160.0,70618.0,60.87758620689655
냄새먹는달걀,1290.0,59.0,0.04573643410852713
신발탈취제,4550.0,116897.0,25.69164835164835
신발냄새제거제,3330.0,26084.0,7.833033033033033
다이소신발탈취제,2370.0,68.0,0.02869198312236287
물먹는하마,11930.0,18571.0,1.556663872590109
옷장제습제,1380.0,56173.0,40.70507246376812
생활공작소제습제,1350.0,2632.0,1.9496296296296296
제설제,6350.0,13738.0,2.1634645669291337
야자활성탄,1390.0,17930.0,12.899280575539569
