relative_keyword,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
일회용전담,7,17,15,1,11,8,21,0,9885,247
3X3큐브,0,5,10,0,14,3,13,10,35874,896
맥심화이트골드,2,3,5,16,13,3,9,15,293219,7330
시디즈링고커버,2,3,4,22,32,1,2,5,24805,620
자몽쥬스,1,4,15,10,7,5,17,11,49503,1237
아이패드마그네틱거치대,3,6,11,10,8,4,25,3,17544,438
임산부압박스타킹,7,9,8,1,14,4,17,5,39874,996
목튜브,2,5,6,1,21,1,14,4,27971,699
보틀워머,2,1,3,5,25,3,8,4,10190,254
냉동밥용기,1,6,14,11,6,4,10,20,169091,4227
베베누보,0,2,3,1,10,4,17,9,28807,720
릿첼빨대컵,0,2,13,2,21,5,9,5,19136,478
가정식반찬배달,11,10,17,0,13,3,10,14,243379,6084
자전거블랙박스,11,7,18,3,17,6,15,2,9806,245
풋살공,1,1,5,1,27,3,9,1,4748,118
서울우유요거트,2,2,17,7,11,3,14,12,103641,2591
이불청소기,9,2,7,20,31,1,5,3,10009,250
초강력에어건,7,2,5,0,31,2,7,0,2667,66
아기인디언텐트,1,3,18,3,16,5,14,5,28874,721
플레인요거트,3,6,14,7,4,3,11,22,161035,4025
참치회,3,6,25,6,3,3,20,14,168683,4217
비장탄,8,5,24,0,5,3,20,12,72799,1819
안경세척기,2,5,6,0,20,7,8,5,15346,383
냉동밥보관용기,2,6,14,10,6,3,9,22,174191,4354
괄사마사지기,1,5,13,1,12,3,15,10,48303,1207
장요근마사지,9,2,4,0,29,5,6,0,2409,60
노트북쿨링패드,4,8,10,0,17,5,10,8,93536,2338
국내산참기름,11,8,17,4,5,5,19,11,82385,2059
아기울타리,2,0,10,7,8,4,20,8,25441,636
아로퓸향기부스터,3,0,5,32,29,2,8,1,4719,117
오토바이겨울토시,2,3,17,0,19,4,13,4,16918,422
언더레이어,0,3,10,0,14,4,15,7,29285,732
브라운면도기날,2,5,15,14,19,7,9,5,24005,600
코골이방지밴드,11,9,7,0,14,5,16,5,28535,713
로지텍마우스G102,10,2,10,14,11,3,17,9,64484,1612
테팔인덕션후라이팬,3,0,9,8,13,3,16,8,27609,690
둥이요리,8,2,15,15,24,1,10,5,14284,357
방한벽지,3,7,20,2,21,3,5,11,73656,1841
태국망고,9,7,22,2,4,4,19,13,99889,2497
소음차단귀마개,6,7,14,0,10,2,16,12,80385,2009
크록스에코클로그,5,9,20,4,19,9,10,2,6372,159
카스전자저울,1,3,8,1,10,4,20,6,26755,668
겨울수면조끼,0,6,29,0,11,3,14,12,49513,1237
루테인지아잔틴아스타잔틴,2,1,6,17,8,1,16,15,106677,2666
자몽주스,1,4,14,11,8,6,17,9,43818,1095
잡곡종류,3,3,16,16,17,4,8,11,67297,1682
샤오미스틱,6,1,5,26,32,3,2,3,10796,269
벡셀건전지,1,8,25,3,2,3,18,17,336645,8416
라텍스바디필로우,2,2,2,5,21,4,12,3,12682,317
고려은단비타민,2,1,5,7,4,2,11,23,734693,18367
한경희스팀다리미,5,2,2,9,16,6,13,5,14902,372
냉압착들기름,13,10,10,7,18,3,15,4,26611,665
누빔잠옷,1,6,25,0,12,5,16,7,53632,1340
휴양지커플룩,7,4,6,1,33,2,3,2,8691,217
창문형환풍기,6,2,23,8,26,1,9,4,12951,323
엘보우보호대,0,5,10,2,5,3,18,14,53339,1333
아기변기,0,4,9,1,8,1,22,9,50330,1258
연어1KG,4,3,21,10,3,3,17,17,221585,5539
하프쉘,1,7,28,4,2,2,15,21,209161,5229
대게다리,16,2,13,9,19,8,7,6,31014,775
하프셀,1,7,26,6,3,2,13,22,211321,5283
무알콜맥주,4,9,20,6,4,5,22,9,68042,1701
아메리칸솔루션,0,0,18,10,9,8,13,10,33069,826
일회용전자담배,7,17,15,1,7,10,23,0,10724,268
6년근인삼,12,8,7,1,10,5,13,12,134908,3372
밧드야,0,0,8,7,16,3,18,3,13071,326
밧드야식기건조대,0,0,9,8,20,4,15,1,7502,187
브라운면도날,3,5,14,14,17,8,10,5,24756,618
이너퍼퓸,6,4,7,5,7,4,15,14,80722,2018
요실금패드,9,2,14,14,7,6,17,10,71957,1798
어묵꼬치,1,2,15,0,1,3,20,16,75826,1895
미미네국물떡볶이,1,2,3,1,15,6,11,8,25437,635
아기걸음마신발,1,4,11,11,19,3,12,6,23654,591
하겐다즈아이스크림,0,0,7,10,18,1,15,6,22003,550
블랑키즐치약,6,3,1,30,37,1,1,1,2023,50
아베크미엘,0,0,0,13,3,0,7,3,14641,1126
세모수,0,0,35,5,0,1,11,28,203311,5082
유아킥보드,6,4,7,1,11,7,9,13,40017,1000
아기목욕타올,1,3,16,1,5,4,16,15,79610,1990
자기주도이유식스푼,2,2,10,5,9,5,10,16,109802,2745
하수구냄새제거,4,14,16,1,1,2,14,23,233672,5841
대금,2,1,0,0,37,2,0,1,1645,41
브라질리언제모크림,17,6,12,3,20,6,10,4,64434,1610
국산참기름,11,7,17,5,6,5,18,11,82036,2050
신생아베개,0,2,18,4,4,1,14,21,75889,1897
박카스,2,4,15,15,10,3,15,12,59308,1482
두상베개,0,3,18,5,7,4,11,18,62397,1559
생아몬드,1,4,15,16,5,3,17,15,258542,6463
신생아모빌,5,3,17,1,8,4,19,9,50328,1258
퓨리얼정수기필터,3,0,12,20,23,4,5,8,38234,955
베어그릭스꾸덕메이커,9,0,2,12,37,0,2,1,12299,307
축구공4호,2,5,14,3,19,4,13,4,18134,453
간큐브,0,1,11,0,17,2,19,2,10730,268
토르박스,6,5,25,2,24,6,4,6,12375,309
수지스그릴드닭가슴살,3,6,23,6,13,8,13,6,46319,1157
갈매기살,2,3,21,13,1,0,23,16,167288,4182
스텐전기찜기,7,4,18,5,14,2,15,9,55714,1392
복순도가손막걸리,1,5,23,7,15,3,14,8,125753,3143
알로에겔,2,2,15,7,7,6,15,12,38174,954
산전복대,3,2,4,1,25,4,5,6,14755,368
넓적당면,2,1,3,2,27,4,7,2,48543,1213
로지텍G102,10,2,8,16,12,3,16,9,64254,1606
보행기튜브,5,4,8,0,12,4,17,7,33181,829
건조기시트추천,1,6,18,7,4,0,16,20,114426,2860
함몰유두,4,3,4,1,30,1,8,1,13282,332
마더케이손톱깎이,1,0,1,5,29,2,3,6,23307,582
압축파우치,2,6,17,3,13,4,16,7,42026,1050
생땅콩,10,5,16,9,14,5,12,9,123905,3097
인셀덤파우더,16,3,8,12,27,3,4,6,28807,720
개사료20KG,1,2,8,8,5,3,15,17,72331,1808
상하목장아이스크림,1,1,4,5,18,3,14,5,34330,858
쁘리마쥬,1,1,5,20,24,0,8,8,51549,1288
듀퐁와이셔츠,0,5,4,1,31,2,6,1,2928,73
산골쌀참,9,1,6,21,34,1,3,2,3982,99
골드키위,6,8,22,4,10,2,12,16,95675,2391
샴푸캡,2,5,4,2,18,5,7,10,37019,925
향기포미,25,2,8,5,36,0,3,1,8473,211
럭스360,0,2,28,4,10,4,12,14,78906,1972
올반찰핫도그,1,0,2,2,24,1,10,5,32537,813
유기마사지기,3,0,12,3,27,3,9,1,4280,107
우엉차,0,0,1,1,8,7,18,7,28434,710
부항,0,2,4,1,18,5,14,3,20651,516
부황,0,2,4,1,19,5,13,3,20009,500
부항기,0,2,5,2,12,6,18,4,24416,610
부황기,0,3,5,2,14,6,16,4,23816,595
아기체육관,2,3,10,1,12,5,14,9,31255,781
영덕대게,14,6,11,9,13,1,13,13,155983,3899
일산화탄소경보기추천,2,2,14,2,12,4,15,9,48417,1210
방수팬티,2,7,6,2,26,2,8,4,44800,1120
핫식스더킹포스,6,6,8,19,32,0,3,5,48283,1207
카드기,6,2,13,1,21,4,10,5,16600,415
룰루키친,4,6,16,13,31,0,7,2,7267,181
PS5스파이더맨2,7,3,16,12,34,1,4,1,3405,85
바디필로우커버,7,8,13,0,6,3,14,17,78891,1972
곽진영갓김치,6,2,16,16,26,6,6,2,5191,129
DCB184,7,3,9,20,29,3,6,2,9761,244
구리스카트리지,0,5,4,3,31,2,6,1,4405,110
샹떼클레어섬유유연제,3,7,5,24,31,3,5,1,11160,279
벽걸이에어컨청소,30,2,5,3,5,5,22,8,30082,752
해초국수,2,6,3,1,24,0,11,5,22554,563
볶음땅콩,1,6,20,13,2,3,16,19,158299,3957
젖병워머,2,2,2,4,29,1,7,3,7925,198
헬스장가방,3,5,13,0,25,6,7,2,8805,220
신라면컵라면,5,2,12,14,12,0,12,16,227640,5691
맥콜제로,6,6,11,15,28,1,6,5,21868,546
식기세척기세제커터,13,0,1,25,34,0,4,2,6713,167
G102,11,1,8,16,11,3,17,9,64521,1613
유아미술가운,6,3,11,1,8,4,18,10,54600,1365
지리멸치,3,5,20,7,1,4,18,17,118310,2957
뽀로로음료,0,0,12,15,11,0,15,14,71988,1799
가평잣가격,12,3,21,1,10,4,15,11,53542,1338
원버너플레이트,1,6,10,7,21,4,8,7,15597,389
우드블라인드,5,2,18,2,16,0,10,14,225678,5641
골반교정,6,3,9,1,21,2,13,4,14601,365
고양이펜스,6,4,16,3,13,6,11,10,42597,1064
줄이어폰,3,8,16,3,9,2,12,17,84531,2113
톤업크림,1,0,6,3,2,3,19,16,53662,1341
톤업크림추천,1,0,6,3,2,2,20,16,54022,1350
볶음용멸치,3,5,26,4,1,3,19,17,93200,2330
테팔원픽냄비팬,4,4,8,23,34,2,2,2,8568,214
새싹보리분말,2,3,1,4,4,3,15,18,131468,3286
유아래쉬가드,7,10,15,0,14,2,16,8,40152,1003
등산용스틱,12,11,13,4,22,5,7,6,49050,1226
보니아기침대,14,3,8,8,14,2,15,9,45608,1140
벨라아기침대,15,3,8,10,20,1,12,7,35302,882
돌체구스토스타벅스캡슐,1,6,11,13,12,6,13,9,101494,2537
아기침받이,4,10,15,2,4,4,3,29,304955,7623
햇과메기,5,8,18,9,6,2,15,17,144767,3619
티니핑시즌4,0,5,30,0,21,3,12,4,10825,270
매직큐브자석블럭,5,0,14,3,24,4,11,1,4530,113
유모차방풍커버,1,0,30,2,9,4,17,10,38197,954
써모스보온병,1,3,11,0,11,5,17,7,33517,837
맥주효모비오틴,4,8,18,5,6,2,21,11,47553,1188
뉴케어인핸서,0,4,11,23,29,2,6,3,23655,591
알프레미오수유시트,2,3,0,3,35,1,1,3,16832,420
어린이집낮잠이불세트,6,5,15,2,9,6,14,11,24274,606
침대안전가드,4,5,5,1,13,5,12,10,70966,1774
스쿳앤라이드손잡이,5,5,0,20,36,1,3,0,751,18
하소로커피,4,0,7,29,33,1,4,2,6163,154
상견례선물,3,11,16,0,7,2,12,19,66853,1671
따수미,2,1,2,14,15,4,13,8,30632,765
속기저귀,3,1,11,19,13,8,15,4,34019,850
휴족시간,3,4,4,21,9,6,14,11,40448,1011
저온압착참기름,7,9,18,5,2,4,16,18,109493,2737
초소형녹음기,6,8,18,2,8,4,21,7,47909,1197
유록스,11,3,1,24,38,1,0,1,19097,477
테팔매직핸즈,0,1,11,21,24,3,8,5,10554,263
아이깨끗해대용량,3,0,11,22,12,2,8,18,163610,4090
라미S펜,2,5,7,20,18,3,14,5,15560,389
크레모아랜턴,0,1,5,5,6,3,16,15,42844,1071
가평잣판매,12,3,21,1,10,4,15,11,53542,1338
마이베베셀프수유쿠션,1,5,0,12,14,2,2,2,11058,552
트레비,0,0,11,13,4,1,13,22,170181,4254
붕어빵키트,7,0,4,1,33,2,3,2,13608,340
카누미니마일드,2,2,18,12,11,4,12,13,113164,2829
플랫버너,3,7,9,5,27,1,8,4,11232,280
넉박스,1,2,9,0,19,9,11,1,6422,160
키즈어그,6,5,15,3,22,2,14,2,7725,193
냉동블루베리,3,2,20,8,8,3,13,16,128295,3207
매직캔리필봉투250,2,6,20,7,6,6,19,9,41602,1040
채소탈수기,1,4,12,4,16,2,16,6,14548,363
슬라이드폴대,1,0,7,7,11,1,16,12,38348,958
욕실청소세제,3,10,17,8,0,2,20,18,96668,2416
아기모빌,2,5,20,0,18,4,12,6,41046,1026
스타축구공,0,1,5,2,18,5,12,5,16201,405
에이지투웨니스에센스커버팩트,1,1,10,17,5,4,16,15,125432,3135
숙성연어,6,4,14,15,11,5,15,9,172681,4317
각굴,8,9,20,3,3,6,13,18,212077,5301
로얄캐닌마더앤베이비,3,3,15,17,15,5,9,11,31624,790
립앤아이리무버,1,1,5,5,4,0,17,19,109099,2727
냉동문어,1,9,18,12,12,5,20,3,15532,388
벨롭아쿠아슈즈,0,6,13,19,20,2,16,2,12003,300
밸롭아쿠아슈즈,0,6,13,18,19,2,17,2,12131,303
고양이수직스크래쳐,0,4,15,1,6,3,24,7,34077,851
무선고데기,4,6,11,7,14,0,21,5,17873,446
수능시계카시오,2,2,20,1,12,3,17,8,70653,1766
스칸디맘스와들업,0,0,12,0,1,3,9,2,7114,474
QK75,4,1,8,22,33,0,3,0,404,11
오나이릭,5,0,14,6,23,2,0,0,223,8
오나이릭우주술,0,0,6,4,8,2,0,0,223,22
오나이릭술,0,0,6,4,8,2,0,0,223,22
안동농협백진주쌀,11,4,9,14,26,6,3,5,58637,1465
국민모래,0,5,6,25,18,7,10,5,34189,854
유기농잣,10,4,14,10,25,2,7,6,18973,474
마늘가는기계,4,3,5,0,30,1,6,3,32384,809
통밀빵,4,14,18,1,1,0,11,28,294479,7361
크리넥스마이비데,0,1,5,13,3,1,17,19,96638,2415
로지텍G304,6,4,6,19,20,1,11,8,49769,1244
통연어,9,9,16,6,29,3,5,3,36634,915
아임반핸들커버,0,3,6,25,14,4,10,12,20949,523
셉트이너샤,8,4,4,23,33,1,5,1,7663,191
토너패드,0,1,7,0,1,0,12,27,200807,5020
버블클렌저,2,8,10,6,2,6,19,13,69237,1730
치트삭스,6,0,5,20,35,0,4,1,3239,80
육개장컵라면,2,5,12,15,10,2,12,16,571425,14285
애슐리폭립,2,1,0,10,33,2,4,1,3877,96
용자곱창,3,0,8,24,30,2,4,4,22926,573
가죽코팅제,5,4,8,0,5,1,24,10,58287,1457
불소치약,6,14,16,4,9,2,17,12,100155,2503
수직스크래쳐,1,4,16,0,5,3,25,7,34066,851
유록스요소수10리터,12,2,1,24,37,2,0,1,19151,478
KTM모바일유심,2,2,6,9,8,2,6,3,42907,2258
매일멸균우유,0,7,9,9,7,3,9,21,449599,11239
집똥기,1,2,12,0,21,7,7,5,12574,314
헤드앤숄더,5,4,7,7,7,4,13,16,144694,3617
군기저귀,4,2,12,15,21,3,12,4,23809,595
비오템튼살크림,4,6,14,13,23,3,10,4,16313,407
카누다크로스트,2,0,15,10,11,3,15,11,70095,1752
IGPSPORT,0,0,4,0,38,1,1,0,779,19
안동백진주쌀,3,5,12,18,15,6,11,8,72968,1824
장용성락토페린,15,3,10,12,16,11,11,2,7966,199
화식,1,8,15,5,1,0,20,19,62696,1567
고로고로돌돌이,3,3,22,2,6,9,16,9,127191,3179
빕스쪽쪽이,5,12,19,4,14,2,11,13,239274,5981
옆머리누르기,26,2,8,4,24,1,9,6,35224,880
가버런비건젤,7,3,4,26,38,1,1,0,530,13
나이키헬스가방,4,3,28,5,18,6,10,6,25733,643
구글플레이기프트카드,5,0,11,24,19,3,17,1,7341,183
모기기피제,4,5,14,0,3,0,19,18,98553,2463
궁채장아찌,2,5,5,1,18,6,11,5,18599,464
걸음마신발,0,3,11,10,19,3,11,7,25398,634
파채기계,5,3,6,0,29,4,5,2,10328,258
골프스틱,3,1,7,0,18,5,12,5,16858,421
건미역,3,6,22,9,5,3,17,15,73222,1830
아기앞치마,6,6,11,1,11,4,17,8,46180,1154
축구는장비빨,14,1,8,13,32,1,5,2,4602,115
당뇨체크기,3,5,24,8,18,0,12,10,44367,1109
아파트유리창청소,9,5,19,1,13,1,14,12,110599,2764
칵테일냅킨,2,9,19,5,6,2,23,9,38413,960
정관장에브리타임밸런스,5,3,13,12,20,5,9,6,84627,2115
주니어내복,3,11,13,2,10,3,11,16,112863,2821
가정용미니금고,5,4,11,1,14,6,14,6,24655,616
종아리압박밴드,2,7,14,0,11,2,17,10,59198,1479
생물오징어,4,6,18,12,7,3,15,15,56124,1403
국산땅콩가격,6,6,19,9,8,5,13,14,131302,3282
돈의속성,13,3,11,10,20,0,9,11,36921,923
새싹보리,1,3,1,4,6,4,13,17,129099,3227
건조기섬유유연제,1,4,19,8,3,0,19,18,111674,2791
군산칼국수,0,0,2,5,26,0,6,8,23223,580
군산엄마손칼국수,0,0,3,5,27,0,6,7,20383,509
에코클로그,5,11,18,5,19,9,10,2,6454,161
티비보호기,11,0,13,15,30,4,3,3,7151,178
호라산밀카무트,5,8,13,13,19,2,13,6,30205,755
육개장사발면,1,5,14,18,11,1,13,15,608715,15217
수면귀마개,7,3,12,1,10,1,16,13,100787,2519
닥터방기원샴푸,1,1,3,18,9,4,13,14,179089,4477
코카콜라500ML,0,2,24,9,9,4,11,16,249440,6236
네스틱식판,0,3,7,13,30,1,4,5,14740,368
티읕컵,10,0,4,25,34,2,2,2,9759,243
차량용초고속충전기,0,0,7,1,4,4,25,7,30532,763
유럽유심,0,0,27,13,7,1,17,15,130214,3255
슬라이스치즈100매,1,0,7,2,12,5,17,6,42639,1065
리벤스테이프크리너,0,0,6,11,7,6,14,13,133386,3334
눈찜질,1,12,5,1,9,1,14,16,62722,1568
노패킹수경,1,0,18,0,18,4,15,3,15632,390
액젓,1,4,9,2,2,0,21,17,84310,2107
헬륨가스,3,4,10,3,17,7,12,4,27293,682
에디슨빨대컵,1,1,3,1,19,3,11,7,34058,851
톱밥,0,2,12,0,14,4,11,11,39640,991
아기책상세트,1,5,18,3,18,5,15,2,11950,298
매스틱검,4,3,12,11,5,5,18,12,46555,1163
복숭아아이스티,0,3,16,8,4,3,17,16,55838,1395
이유식식판,0,5,16,3,2,2,15,21,104060,2601
올리브영기프트카드,4,3,23,10,23,3,5,9,21002,525
행주티슈,0,0,5,2,10,5,13,12,72700,1817
루젠콘솔쿠션,1,0,0,21,35,0,3,2,2985,74
샤오미공기청정기,3,0,6,18,15,5,12,8,20654,516
일회용수저,1,3,21,15,2,4,20,14,64384,1609
스타벅스돌체구스토캡슐,1,6,11,14,12,6,13,9,101189,2529
찹쌀10KG,4,0,12,18,7,3,11,19,109690,2742
유자차,2,1,7,1,6,2,23,9,52790,1319
바퀴벌레없애는법,6,5,19,9,10,3,19,8,89410,2235
아이패드종이필름,0,1,6,4,6,1,18,15,126202,3155
사진첩,0,6,8,1,11,1,17,11,78225,1955
돼지막창,7,5,9,4,6,2,22,10,97386,2434
조성아레몬청클렌저,3,6,7,24,23,5,8,4,14150,353
화장실배수구트랩,2,11,21,1,4,4,17,15,186696,4667
슈퍼커브2023,9,2,10,3,27,4,9,0,2784,69
피치기모잠옷,0,8,26,1,8,5,10,17,128445,3211
무알콜소주,6,8,18,5,4,5,21,10,54982,1374
코카콜라500,0,2,24,9,8,4,11,17,250460,6261
화장실하수구트랩,4,10,19,0,3,4,16,17,191693,4792
아스타잔틴,3,1,5,9,7,0,15,18,135776,3394
페르디가오,4,3,17,15,15,2,15,8,73782,1844
4인용밥상,4,1,17,0,15,3,14,8,82881,2072
겨울침대패드,1,6,16,1,13,7,14,6,33076,826
새우젓추젓,9,10,15,6,7,5,16,12,62885,1572
티티카카큐브,8,0,0,13,21,0,2,0,257,11
부산과일바구니,29,8,3,0,25,9,2,4,9339,233
로얄캐닌인도어7+,1,7,15,16,20,4,8,8,31350,783
일회용숟가락,2,7,19,12,5,4,22,9,48078,1201
감자10KG,5,13,16,3,7,3,14,16,107547,2688
순대간,3,7,10,2,6,7,15,12,76309,1907
건조기섬유유연제시트,1,4,19,8,3,0,19,18,111058,2776
레이평탄화,6,15,16,3,14,6,12,8,28698,717
1구인덕션,7,3,14,5,10,8,17,5,18668,466
부착식식기건조대,1,2,13,3,6,2,19,13,42423,1060
샤오미미스틱,13,1,6,20,35,3,1,1,3938,98
죽용기,3,3,24,10,8,6,18,8,48207,1205
더젤,0,4,30,0,11,4,14,11,121249,3031
아이패드자석거치대,4,4,14,9,9,3,25,3,17922,448
채써는기계,7,3,5,1,29,5,6,0,3551,88
갤럭시탭S7FE케이스,3,1,15,5,6,4,17,13,123939,3098
헤라글로우래스팅파운데이션,5,5,8,20,33,2,3,2,6076,151
이지드롭리필,3,3,12,13,5,4,20,11,60431,1510
고무밴드운동,2,2,6,11,5,3,14,18,249040,6226
ESIM일본,5,6,22,7,10,5,13,12,94344,2358
가닥속눈썹,4,10,18,4,7,3,16,14,182048,4551
임산부화장품,1,4,6,6,3,1,19,17,66352,1658
아기지퍼백,0,3,4,6,12,7,11,10,102231,2555
산과들에다크초코아몬드,1,2,12,23,29,2,6,3,24617,615
뒹굴러테이블,1,0,5,10,32,2,4,2,5160,129
묵은김치,8,7,18,7,6,6,13,15,91593,2289
자외선차단패치,4,6,10,0,7,5,18,10,39192,979
CLT-K404S,0,7,26,6,0,2,8,30,211962,5299
TOP커피,0,0,7,12,4,1,11,24,142663,3566
시럽젤네일,3,3,34,0,11,7,14,8,122902,3072
매직스트레이트,0,7,16,7,6,4,18,12,143636,3590
젬소,1,2,1,32,25,6,6,3,18667,466
젬소속눈썹영양제,1,2,1,32,25,6,6,3,18685,467
아기수면잠옷,0,7,26,2,6,5,15,14,73362,1834
인조속눈썹,5,12,17,3,5,2,17,16,180191,4504
국산땅콩,6,6,20,8,8,4,14,14,131811,3295
소형캣타워,9,5,10,1,16,9,8,7,14800,370
유아책상의자,1,4,17,2,14,5,19,2,14659,366
필링젤,0,1,9,2,4,3,17,16,240003,6000
돈통,0,2,6,2,24,4,6,6,18124,453
아니모봉돌,4,0,3,15,21,0,0,1,1438,65
업소용아이스크림,0,2,18,7,18,2,11,9,27572,689
브라운핸드블렌더,8,2,13,17,31,3,5,1,5002,125
브라운핸드블랜더,7,2,13,18,31,3,5,1,5039,125
빅마마시크릿코인,1,6,3,30,8,8,14,10,61637,1540
2단독서대,7,3,15,0,8,3,11,18,77787,1944
고무인,0,6,2,0,22,3,7,8,40804,1020
투사스노쿨링,3,1,13,2,21,4,12,3,8510,212
아기물병,2,4,22,1,9,2,13,16,80646,2016
코주부육포,0,0,7,2,23,5,8,4,26977,674
레터링풍선,16,10,13,0,10,3,14,13,83591,2089
남자옆머리누르기,26,3,8,3,25,1,8,6,35114,877
새우젓가격,7,11,17,5,9,4,17,10,52746,1318
갤럭시탭S9필름,0,0,1,7,10,4,18,8,40561,1014
반찬배달,11,8,18,0,11,4,12,13,242705,6067
수유브라,1,7,10,2,9,4,11,16,121686,3042
K5에어컨필터,3,6,19,0,1,3,17,19,182354,4558
핏플랍샌들,1,0,1,1,17,6,16,1,6243,156
에어컨실링팬,15,10,10,5,25,4,8,3,8645,216
애플MP3,3,6,14,17,36,1,3,0,1201,30
굿바이밀티,9,0,4,18,33,0,3,4,20568,514
메디플라워모델링팩,0,0,6,13,12,2,19,7,45582,1139
배너거치대,1,1,30,0,3,4,19,14,71893,1797
팬티라이너,0,0,7,10,2,1,17,20,116932,2923
요넥스배드민턴화,1,0,2,1,24,9,7,0,3492,87
워터픽구강세정기,6,2,4,16,18,4,8,10,43155,1078
흥국자몽,2,3,14,20,17,3,15,5,18513,462
파스타밀키트,5,2,11,12,3,2,8,27,451864,11296
임산부철분제,1,12,19,7,4,6,13,17,48707,1217
맥주효모환,5,1,10,9,9,3,16,12,65722,1643
노스페이스백팩,1,2,16,1,27,4,8,1,4384,109
벤딕트,0,0,0,4,6,0,17,17,59968,1499
라면포트기,7,5,10,2,13,6,16,5,20402,510
아몬드슬라이스,1,3,20,12,1,2,20,17,290710,7267
소갈비살,3,1,21,14,5,2,20,13,102626,2565
밤고구마10KG,9,12,13,6,6,4,14,16,349261,8731
칼집밤,6,11,19,4,6,1,12,21,257916,6447
순살게장,9,7,14,10,8,3,17,12,129030,3225
마이비데,0,1,6,12,2,2,17,19,96693,2417
나이키운동가방,1,5,28,6,20,5,9,6,25798,644
청년참기름,11,7,17,5,6,5,17,12,84500,2112
배도라지즙,2,5,6,1,1,2,11,26,217092,5427
ELM327,5,8,2,25,21,6,10,3,19455,486
토르박스53,4,0,6,29,37,0,1,2,3501,87
포충등,12,2,21,5,4,5,24,7,24869,621
초음파사진앨범,0,7,18,1,3,1,16,20,157528,3938
제스파파라핀,2,0,0,8,23,4,9,4,16792,419
논알콜맥주,5,5,19,10,9,5,18,8,58640,1466
HBAF,0,4,27,1,1,5,16,18,132880,3322
밤호박,8,7,19,6,8,3,13,16,141109,3527
나이키더플백XS,5,5,17,12,25,0,10,5,25403,635
화상영어,21,4,11,4,8,2,23,7,43160,1079
아기반찬,3,5,32,0,6,3,10,21,267562,6689
고단백하루견과바,4,0,5,10,16,1,5,0,1403,63
오늘든든고단백하루견과바,2,0,5,10,14,1,5,0,1403,70
CGV영화할인,7,6,15,12,24,1,9,6,22775,569
바두기옷걸이,4,2,3,29,32,2,2,4,10533,263
G102마우스,9,2,10,15,14,2,15,9,63510,1587
패밀리침대커버,0,2,15,1,19,1,11,9,59615,1490
쑥뜸기,1,0,0,0,33,1,6,0,1600,40
함께늘봄,0,0,8,1,3,0,5,1,2681,297
오울트리바나나칩,7,8,0,22,36,0,3,0,1319,33
셀프브라질리언왁싱,10,7,19,1,4,4,15,17,148898,3722
집들이상,3,5,22,0,12,3,14,11,106677,2666
시저스,17,1,18,4,5,1,20,14,92527,2313
줄없는줄넘기,0,2,4,2,22,5,8,5,42726,1068
먹르가즘,4,1,0,2,6,0,0,1,5250,750
AKG이어폰,3,3,9,24,12,4,16,8,33571,839
아기책상의자,1,5,18,2,18,5,15,2,12468,311
포도즙,8,7,6,5,7,5,17,11,70971,1774
제모크림,9,4,8,3,14,2,14,10,91391,2284
타코야끼문어,4,2,17,17,29,3,8,0,2527,63
카시오수능시계,2,2,20,1,12,3,17,8,70671,1766
어깨뽕티셔츠,1,5,7,0,23,7,7,3,15641,391
슈퍼쏘코TCMAX,4,2,3,17,40,0,0,0,2,0
아기방수팬티,6,9,6,0,30,2,7,1,35666,891
흡착식판,0,5,16,3,3,4,19,14,60344,1508
메가텐360,2,4,23,8,14,3,13,10,57548,1438
소근육장난감,3,4,23,0,21,3,14,2,15972,399
리베로터치6단계,4,4,8,13,21,1,8,2,11526,360
창안애블라인드,3,0,0,14,25,1,6,8,42246,1056
네이처하이크에어매트,1,0,22,5,15,5,16,4,14248,356
겨울복숭아,11,4,3,21,32,3,5,0,2724,68
모로실다이어트,7,11,9,4,13,4,18,5,18306,457
감열지,6,4,24,6,7,1,18,14,58377,1459
방묘문,2,1,12,1,14,0,18,8,26997,674
목살,3,1,25,10,1,2,12,25,230400,5760
냉동연어,2,4,17,17,14,5,15,6,24016,600
배도라지,1,5,6,1,0,2,12,26,215635,5390
아이오딘멀티비타민,9,4,19,7,28,3,7,2,7401,185
초음파앨범,0,6,17,1,3,2,17,18,150861,3771
여아래쉬가드,4,5,16,0,16,1,18,5,21435,535
명품힙색,14,2,5,1,37,1,2,0,504,12
의료용지팡이,8,2,3,3,33,3,2,2,9182,229
오로라무드등,4,2,22,3,11,3,14,12,76514,1912
화깨수,9,3,0,28,37,0,2,1,1679,41
자동충전하이패스카드,2,4,4,22,21,0,11,8,62511,1562
막장,0,1,7,0,27,3,8,2,5897,147
이베리코돼지고기,3,7,20,9,4,3,22,11,86563,2164
라이브오랄스치아미백,2,4,0,27,34,1,2,3,17951,448
퓨어다이아치아미백,0,4,0,27,36,0,1,3,17703,442
미니폼롤러,2,5,7,4,13,6,12,9,170855,4271
브라질리언셀프왁싱,10,7,19,1,4,4,15,17,148898,3722
거북이키우기,1,0,9,1,32,1,6,1,4795,119
냉동닭다리살,4,5,15,16,15,4,13,8,48012,1200
네이처하이크자충매트,1,2,25,6,16,5,15,4,12654,316
중국어학습지,26,2,0,12,39,1,0,0,119,2
인스팅트,0,1,26,3,21,3,13,3,9693,242
