relative_keyword,total_search,total_store_count,competitive_rate
스타벅스카페베로나,1450.0,5430.0,3.74
콩스콩스,8900.0,940.0,0.11
프릳츠커피,19930.0,1145.0,0.06
라바짜원두,3300.0,15332.0,4.65
스타벅스베로나,1310.0,6407.0,4.89
녹차티백,3370.0,63633.0,18.88
오설록녹차,4360.0,12356.0,2.83
말차가루,4700.0,8474.0,1.8
녹차가루,5080.0,23804.0,4.69
녹차라떼,6860.0,24038.0,3.5
호지차,13060.0,7600.0,0.58
오설록세작,1820.0,1898.0,1.04
현미녹차,2490.0,29706.0,11.93
말차라떼,8000.0,13995.0,1.75
슈퍼말차,14400.0,337.0,0.02
녹차잎,1840.0,29861.0,16.23
보성녹차,5570.0,15414.0,2.77
일본녹차,3180.0,20029.0,6.3
가루녹차,1250.0,23804.0,19.04
복숭아녹차,1420.0,5294.0,3.73
고씨곳간,1750.0,58.0,0.03
비데설치,5780.0,26920.0,4.66
SK매직비데,5000.0,24622.0,4.92
욕조시공,2790.0,17405.0,6.24
욕조교체,3580.0,55351.0,15.46
아크릴욕조,1810.0,40765.0,22.52
욕조설치,1350.0,40460.0,29.97
욕조교체비용,1480.0,55351.0,37.4
건식사우나,3970.0,47752.0,12.03
히노끼욕조,4460.0,47743.0,10.7
다이소욕조덮개,1070.0,97.0,0.09
변기온열시트,3120.0,15636.0,5.01
일회용변기커버,1910.0,41255.0,21.6
변기커버손잡이,1030.0,84274.0,81.82
변기뚜껑손잡이,1160.0,39309.0,33.89
온열변기시트,1850.0,15636.0,8.45
아메리칸스탠다드변기커버,1380.0,1127.0,0.82
대림변기커버,1580.0,2266.0,1.43
변기물탱크뚜껑,1200.0,2458.0,2.05
변기물통뚜껑,1320.0,1359.0,1.03
변기커버나사,1120.0,8532.0,7.62
화장실공사,1320.0,16146.0,12.23
다이소욕실의자,1110.0,358.0,0.32
유아욕실화,1290.0,10174.0,7.89
아기욕실화,1480.0,4065.0,2.75
낮은욕실화,1190.0,16664.0,14.0
자주욕실화,1610.0,1333.0,0.83
바스존애니멀욕실화,4070.0,3.0,0.0
디어커스욕실화,4170.0,455.0,0.11
애니멀욕실화,3100.0,1538.0,0.5
김장다라이,3880.0,32358.0,8.34
세수대야,2000.0,63342.0,31.67
고무대야,2070.0,15853.0,7.66
고무다라,2110.0,7032.0,3.33
대형고무다라이,2330.0,5704.0,2.45
고무통,2450.0,30225.0,12.34
대형고무통,1230.0,4275.0,3.48
여행용키트,1670.0,91993.0,55.09
어메니티,17310.0,29520.0,1.71
호텔어메니티,4440.0,13302.0,3.0
어매니티,4760.0,29520.0,6.2
해바라기수전,6360.0,73119.0,11.5
해바라기샤워기헤드,2710.0,72858.0,26.88
대림바스샤워기,3700.0,23313.0,6.3
디지털샤워기,1740.0,45099.0,25.92
화장실청소건,2930.0,47512.0,16.22
욕실청소건,3130.0,95103.0,30.38
해바라기샤워수전,1460.0,44972.0,30.8
아기샤워기,2700.0,17214.0,6.38
리셀샤워기,1310.0,10016.0,7.65
실리콘샤워호스,2030.0,11698.0,5.76
스프링호스,1890.0,87599.0,46.35
샤워기호스교체,2860.0,60034.0,20.99
변기호스,1610.0,48116.0,29.89
워터탭,5210.0,48975.0,9.4
싱크대수전헤드,5390.0,82821.0,15.37
수전카트리지,4280.0,22111.0,5.17
아메리칸스탠다드수전,5530.0,32562.0,5.89
절수페달,5480.0,3673.0,0.67
여행용샤워필터,6770.0,10669.0,1.58
여행용샤워기필터,4480.0,14503.0,3.24
닥터피엘세면대필터,3310.0,1298.0,0.39
닥터피엘주방용필터,4410.0,4480.0,1.02
여행용샤워기,4030.0,19687.0,4.89
닥터피엘샤워기,4920.0,11577.0,2.35
닥터피엘필터,1990.0,11777.0,5.92
퓨어썸샤워기필터,4590.0,13337.0,2.91
세탁기배수구트랩,5840.0,45450.0,7.78
하수구냄새제거,10530.0,53469.0,5.08
우수관커버,4830.0,9623.0,1.99
욕조거름망,2620.0,38857.0,14.83
화장실하수구트랩,2610.0,61780.0,23.67
욕조마개,3050.0,42499.0,13.93
실버스타배수구망,1150.0,226.0,0.2
싱크대트랩,2620.0,94753.0,36.17
화장실배수구트랩,2760.0,76853.0,27.85
육가,4770.0,52739.0,11.06
세면대팝업,8840.0,80189.0,9.07
욕실파티션,4850.0,99479.0,20.51
세면대마개,4680.0,53416.0,11.41
소변기센서,4320.0,25153.0,5.82
변기필밸브,4650.0,6900.0,1.48
샤워파티션,3260.0,65655.0,20.14
간이샤워부스,2110.0,29017.0,13.75
욕조파티션,2060.0,19499.0,9.47
변기레버,2870.0,18858.0,6.57
세면대물마개,4150.0,22522.0,5.43
샤워기슬라이드바,1100.0,35529.0,32.3
질레트프로쉴드옐로우면도날,2300.0,6761.0,2.94
쉬크면도날,1870.0,22364.0,11.96
질레트랩스면도날,2470.0,3784.0,1.53
원룸빨래건조대,1130.0,70108.0,62.04
전동건조대,1280.0,29365.0,22.94
자동빨래건조대,1650.0,24373.0,14.77
천정빨래건조대,1290.0,35748.0,27.71
앳플리인바디체중계,3330.0,329.0,0.1
정확한체중계,1090.0,23093.0,21.19
장애인전동스쿠터,1280.0,20529.0,16.04
장애인전동차,1390.0,11487.0,8.26
로보휠,1740.0,628.0,0.36
거실스피커,5030.0,102287.0,20.34
루악오디오,1960.0,1068.0,0.54
인켈오디오,1870.0,1829.0,0.98
오라스피릿,1140.0,79.0,0.07
JBL4305P,2980.0,493.0,0.17
MR4,6390.0,5041.0,0.79
MR4스피커,3040.0,2540.0,0.84
북쉘프스피커,2420.0,54097.0,22.35
매장용스피커,2020.0,31676.0,15.68
ERISE3.5,3260.0,1198.0,0.37
탄노이스피커,3400.0,3836.0,1.13
프리소너스E3.5,2780.0,1341.0,0.48
보스스피커,12940.0,36803.0,2.84
야마하스피커,3440.0,36697.0,10.67
5.1채널스피커,1670.0,33830.0,20.26
마샬엠버튼,11170.0,8986.0,0.8
마샬액톤3,11990.0,1787.0,0.15
AT2020,1910.0,6344.0,3.32
SM7B,2590.0,9266.0,3.58
강의용무선마이크,4620.0,81319.0,17.6
무선핀마이크,3470.0,73567.0,21.2
마이크거치대,2700.0,94125.0,34.86
마이크커버,3420.0,105894.0,30.96
팝필터,1820.0,51854.0,28.49
탁상용마이크스탠드,1060.0,37096.0,35.0
슈어무선마이크,1790.0,49302.0,27.54
UWP-D21,1020.0,1995.0,1.96
다이프랜드,3510.0,1463.0,0.42
미키MP3,1640.0,94.0,0.06
스탠바이미2세대,8040.0,10.0,0.0
JBL블루투스이어폰,15190.0,21736.0,1.43
갤럭시버즈프로2,25690.0,61345.0,2.39
QCYT13,25570.0,6914.0,0.27
QCYT13X,12750.0,1203.0,0.09
QCYH4,13610.0,585.0,0.04
소니WH1000XM4,28310.0,7412.0,0.26
QC45,17230.0,6476.0,0.38
JBL헤드폰,1600.0,39887.0,24.93
QCYH3,11670.0,374.0,0.03
보스헤드셋,27950.0,13498.0,0.48
QCY헤드셋,12800.0,6443.0,0.5
JBL블루투스헤드셋,9410.0,16787.0,1.78
QC울트라,14420.0,2717.0,0.19
에어팟이어팁,4890.0,19432.0,3.97
버즈프로이어팁,2130.0,4416.0,2.07
버즈2프로이어팁,3150.0,1374.0,0.44
아즈라이어팁,3820.0,1633.0,0.43
버즈2이어팁,1700.0,2243.0,1.32
에어팟프로2이어팁,2160.0,4950.0,2.29
아즈라맥스,1840.0,627.0,0.34
바로크이어팁,1150.0,26.0,0.02
컴플라이폼팁,1080.0,3481.0,3.22
버즈라이브이어팁,1170.0,1158.0,0.99
버즈이어팁,1670.0,8676.0,5.2
소니헤드셋커버,1470.0,11568.0,7.87
에어팟맥스이어쿠션,1530.0,2488.0,1.63
헤드셋걸이,1030.0,42696.0,41.45
에어팟맥스거치대,1300.0,10546.0,8.11
다이소헤드셋거치대,1340.0,47.0,0.04
이어폰연장선,2510.0,61488.0,24.5
커스텀케이블,1130.0,24950.0,22.08
혼케이블,1450.0,1680.0,1.16
1910C,1300.0,599.0,0.46
이어폰줄감개,1090.0,18429.0,16.91
에어팟철가루방지스티커,2150.0,17083.0,7.95
철가루방지스티커,1160.0,22228.0,19.16
에어팟프로2철가루,1300.0,4332.0,3.33
엘지통돌이세탁기,7060.0,38042.0,5.39
삼성통돌이세탁기,10720.0,18801.0,1.75
TR16MK2,3310.0,862.0,0.26
TR13ML2,3530.0,449.0,0.13
T17DX3,2740.0,1745.0,0.64
통돌이세탁기16KG,2710.0,2653.0,0.98
TR12WL,2720.0,912.0,0.34
TR10WL,2690.0,1006.0,0.37
중고세탁기,7390.0,7493.0,1.01
LG통돌이세탁기19KG,2780.0,2741.0,0.99
T21MX9,3480.0,1484.0,0.43
LG통돌이,2890.0,39478.0,13.66
T17WX3,2070.0,858.0,0.41
세탁기건조기일체형,17710.0,2426.0,0.14
F15WQWP,4710.0,1354.0,0.29
삼성세탁기건조기,6220.0,25318.0,4.07
엘지워시타워,12270.0,24885.0,2.03
WL21GEHU,8280.0,497.0,0.06
WL21EGZU,11740.0,702.0,0.06
W20WD,8750.0,405.0,0.05
삼성아기사랑세탁기,6930.0,1242.0,0.18
아가사랑세탁기,2280.0,1698.0,0.74
WA30F1K6QSA,1410.0,199.0,0.14
WA30T2101BV,1580.0,559.0,0.35
WA30T2101EE,1870.0,383.0,0.2
삼성아가사랑세탁기,1750.0,910.0,0.52
벽걸이세탁기,2220.0,64300.0,28.96
삼성미니세탁기,1470.0,1697.0,1.15
삼성아기세탁기,2080.0,2509.0,1.21
트롬건조기,3450.0,33219.0,9.63
삼성건조기9KG,4100.0,4971.0,1.21
DV19T8745BV,2960.0,684.0,0.23
신발살균기,2240.0,102396.0,45.71
슈드레서,6350.0,41485.0,6.53
삼성슈드레서,3400.0,1528.0,0.45
샤오미신발건조기,1990.0,7906.0,3.97
신발소독기,1510.0,81249.0,53.81
신발스타일러,2500.0,34694.0,13.88
신발관리기,1150.0,56776.0,49.37
안전화건조기,1380.0,44828.0,32.48
미니짤순이,1920.0,17191.0,8.95
미니탈수기,3280.0,70837.0,21.6
신일탈수기,1590.0,1653.0,1.04
한일탈수기,1130.0,3047.0,2.7
만능짤순이,2140.0,6812.0,3.18
플루딕짤순이,5010.0,7.0,0.0
밀레청소기,17500.0,22000.0,1.26
삼성유선청소기,6730.0,14117.0,2.1
LG유선청소기,5300.0,10577.0,2.0
엘지유선청소기,3440.0,10577.0,3.07
LG싸이킹청소기,2400.0,16114.0,6.71
일렉트로룩스유선청소기,4210.0,2128.0,0.51
VC33M4151L4,2180.0,738.0,0.34
C40SFHT,1830.0,527.0,0.29
C40WGY,1770.0,505.0,0.29
VC33M2110LP,1200.0,733.0,0.61
K83WGY,1880.0,453.0,0.24
K83IGY,2150.0,972.0,0.45
LG무선청소기,19800.0,35063.0,1.77
AX9984WE,14570.0,1258.0,0.09
다이슨마이크로청소기,15300.0,567.0,0.04
삼성비스포크청소기,13400.0,30424.0,2.27
한경희스팀청소기,25360.0,1803.0,0.07
카처스팀청소기,16410.0,29832.0,1.82
샤오미스팀청소기,8500.0,7336.0,0.86
무선스팀청소기,7700.0,61471.0,7.98
핸디스팀청소기,4960.0,65061.0,13.12
고온스팀기,6510.0,30803.0,4.73
고압스팀기,3340.0,48530.0,14.53
스팀분사기,3260.0,41014.0,12.58
비쎌,13540.0,52086.0,3.85
스팀물걸레청소기,2610.0,52082.0,19.95
스팀살균기,4120.0,38337.0,9.31
비셀스팀청소기,7830.0,9971.0,1.27
빈대스팀청소기,7530.0,17486.0,2.32
벤하임스팀청소기,5480.0,98.0,0.02
삼성로봇청소기,28990.0,18141.0,0.63
창문로봇청소기,15680.0,92045.0,5.87
원더스리빙로봇청소기,6100.0,416.0,0.07
로보락S8PLUS,25430.0,5726.0,0.23
에코백스,29060.0,93975.0,3.23
로보락S8,19590.0,20951.0,1.07
드리미L20ULTRA,23200.0,1004.0,0.04
유리창로봇청소기,8370.0,71718.0,8.57
에코백스X2,6330.0,20686.0,3.27
샤오미X10+,7520.0,7082.0,0.94
매트리스청소기,4310.0,66630.0,15.46
레이캅침구청소기,7090.0,549.0,0.08
샤오미침구청소기,3620.0,9312.0,2.57
이불청소기,1790.0,62277.0,34.79
무선침구청소기,1440.0,67011.0,46.54
레이캅,4470.0,944.0,0.21
침구스팀청소기,4980.0,12838.0,2.58
혼스침구청소기,1940.0,285.0,0.15
비쎌스팟클린,6560.0,2302.0,0.35
다팬다침구청소기,4230.0,902.0,0.21
비쎌습식청소기,5590.0,5061.0,0.91
클렌하임,1050.0,20.0,0.02
비쎌스팟클린프로페셔널,1120.0,248.0,0.22
살균침구청소기,1430.0,58938.0,41.22
디월트청소기,5820.0,29127.0,5.0
삼성업소용청소기,1680.0,2594.0,1.54
공업용청소기,5000.0,87909.0,17.58
밀워키청소기,2180.0,7843.0,3.6
건습식청소기,1810.0,100523.0,55.54
업소용무선청소기,1840.0,42092.0,22.88
사무실청소기,1890.0,102885.0,54.44
마루광택기,1760.0,27163.0,15.43
카처퍼지,1470.0,163.0,0.11
다이슨V8배터리,7140.0,18155.0,2.54
다이슨배터리,6840.0,42214.0,6.17
다이슨청소기거치대,10500.0,10641.0,1.01
코드제로배터리,10140.0,7726.0,0.76
다이슨청소기헤드,5130.0,67592.0,13.18
다이슨청소기배터리,11080.0,39553.0,3.57
다이슨청소기부품,3110.0,96576.0,31.05
다이슨V6배터리,2800.0,17447.0,6.23
다이슨V10배터리,2740.0,11422.0,4.17
VCA-SBT90,3260.0,979.0,0.3
삼성청소기배터리,4040.0,9315.0,2.31
다이슨V8헤드,2430.0,39147.0,16.11
로보락물걸레,3510.0,10752.0,3.06
삼성청소기먼지봉투,3280.0,21355.0,6.51
다이슨V10거치대,1310.0,4983.0,3.8
삼성무선청소기배터리,2970.0,5427.0,1.83
삼성제트배터리,3220.0,5894.0,1.83
다이슨V7배터리,2050.0,15435.0,7.53
A9배터리,4790.0,33315.0,6.96
에브리봇걸레,1790.0,1457.0,0.81
여행용스팀다리미,3840.0,51797.0,13.49
필립스다리미,4240.0,11099.0,2.62
테팔다리미,3350.0,10503.0,3.14
보조키도어락,1050.0,49562.0,47.2
대문도어락,1250.0,14402.0,11.52
도어락커버,1370.0,47009.0,34.31
도어락레인커버,1060.0,6506.0,6.14
도어락스티커,1140.0,8824.0,7.74
밀레도어락,3690.0,3548.0,0.96
삼성스마트도어락,2100.0,1361.0,0.65
공부스탠드,2920.0,100205.0,34.32
와이드스탠드,2620.0,97121.0,37.07
파파스탠드,4980.0,19266.0,3.87
침대독서등,2730.0,66840.0,24.48
프리즘스탠드,3500.0,12184.0,3.48
필립스스탠드,1620.0,15904.0,9.82
시력보호스탠드,1490.0,100853.0,67.69
다이슨스탠드,1900.0,15439.0,8.13
어린이전동칫솔,2790.0,45956.0,16.47
유아전동칫솔,1880.0,10933.0,5.82
오아전동칫솔,4150.0,1973.0,0.48
오랄비어린이전동칫솔,2010.0,6289.0,3.13
소닉케어,1410.0,45452.0,32.24
필립스소닉케어,4040.0,41743.0,10.33
진동칫솔,1570.0,50210.0,31.98
필립스음파칫솔,1400.0,6913.0,4.94
샤오미전동칫솔,2490.0,28569.0,11.47
필립스칫솔모,1890.0,32513.0,17.2
필립스소닉케어칫솔모,1290.0,15182.0,11.77
휴대용구강세정기,1750.0,105224.0,60.13
휴대용워터픽,2790.0,3793.0,1.36
필립스구강세정기,2950.0,5060.0,1.72
샤오미구강세정기,2070.0,12014.0,5.8
덴트릭스구강세정기,1600.0,558.0,0.35
오아클린이워터B,2570.0,160.0,0.06
샤오미워터픽,2730.0,503.0,0.18
칫솔살균건조기,1060.0,103324.0,97.48
한샘칫솔살균기,2170.0,735.0,0.34
칫솔건조기,1370.0,105862.0,77.27
면도기살균기,2590.0,24254.0,9.36
쉬크인튜이션제모기,2830.0,3444.0,1.22
인튜이션,1580.0,7207.0,4.56
올리브영면도기,1420.0,289.0,0.2
브라운면도기날,1500.0,95911.0,63.94
필립스전기면도기충전기,1460.0,10186.0,6.98
포트넘앤메이슨,19360.0,51075.0,2.64
도밍고꿀홍차,11590.0,251.0,0.02
트와이닝얼그레이,3710.0,6240.0,1.68
티즐,6130.0,14240.0,2.32
데자와,6290.0,3544.0,0.56
TWG,29640.0,13435.0,0.45
TWG크림카라멜,8490.0,462.0,0.05
공차밀크티,5780.0,1655.0,0.29
티즐제로,2700.0,8003.0,2.96
티즐자몽블랙티,2330.0,3652.0,1.57
실론티제로,1500.0,1766.0,1.18
자몽허니블랙티,16660.0,8546.0,0.51
쟈뎅아워티,3080.0,12994.0,4.22
실론티,7970.0,18578.0,2.33
하니앤손스,3940.0,18894.0,4.8
보성홍차아이스티,2290.0,7430.0,3.24
자스민차,6600.0,39818.0,6.03
에디션덴마크티포트,4170.0,50.0,0.01
티칸네루이보스카라멜,2490.0,867.0,0.35
캐모마일차,7830.0,71652.0,9.15
에디션덴마크,8840.0,321.0,0.04
아일레스애플티,4770.0,673.0,0.14
페퍼민트차,7110.0,46323.0,6.52
히비스커스차,8330.0,52888.0,6.35
카모마일차,7700.0,71652.0,9.31
쌍계명차,13560.0,50819.0,3.75
애플티,3420.0,64111.0,18.75
힐카트테일즈,2630.0,455.0,0.17
캐모마일티백,3630.0,45964.0,12.66
로네펠트,6000.0,14867.0,2.48
운남성보이차,2370.0,14099.0,5.95
중국보이차,1940.0,41369.0,21.32
은단,9570.0,60240.0,6.29
소청감,1110.0,4456.0,4.01
대익보이차,2350.0,5501.0,2.34
흑차,1310.0,4842.0,3.7
둥굴레차,12840.0,50030.0,3.9
레몬청,13650.0,24433.0,1.79
타히보,15240.0,10399.0,0.68
딸기청,8810.0,11409.0,1.3
하늘보리,10390.0,17882.0,1.72
수제청,8960.0,89364.0,9.97
청귤청,5400.0,5334.0,0.99
자몽청,9510.0,11297.0,1.19
오설록티,6370.0,16690.0,2.62
오설록달빛걷기,4290.0,1518.0,0.35
결명자차,8390.0,27703.0,3.3
여우티,9390.0,2049.0,0.22
쑥차,5480.0,16096.0,2.94
메밀차,7710.0,25816.0,3.35
서울우유치즈,2470.0,3705.0,1.5
체다슬라이스치즈,2280.0,13747.0,6.03
서울우유체다치즈,2640.0,3928.0,1.49
슬라이스치즈100매,1430.0,4841.0,3.39
덴마크인포켓치즈,1440.0,2051.0,1.42
하바티치즈,5470.0,1302.0,0.24
사푸토스트링치즈,2120.0,1080.0,0.51
소와나무체다치즈,1270.0,1800.0,1.42
뼈로가는칼슘치즈,1170.0,598.0,0.51
코스트코스트링치즈,2380.0,456.0,0.19
눈꽃치즈,3710.0,5829.0,1.57
파마산치즈가루,5500.0,3499.0,0.64
자연치즈,2970.0,14184.0,4.78
파마산치즈,6770.0,14159.0,2.09
슈레드치즈,8460.0,7764.0,0.92
블럭치즈,1760.0,13530.0,7.69
갈바니치즈,1090.0,1167.0,1.07
모짜렐라,2910.0,62534.0,21.49
코다노모짜렐라치즈,2060.0,4549.0,2.21
슈레드모짜렐라,1390.0,4169.0,3.0
마스카포네치즈,10260.0,3055.0,0.3
앵커크림치즈,3650.0,583.0,0.16
대파크림치즈,10330.0,1375.0,0.13
마스카포네,8410.0,8025.0,0.95
크래프트크림치즈,2730.0,3344.0,1.22
클로티드크림,9610.0,1214.0,0.13
알미토체리페퍼,4150.0,374.0,0.09
알라크림치즈,3630.0,1143.0,0.31
라스카스크림치즈,1810.0,1034.0,0.57
엘로이크림치즈,2140.0,961.0,0.45
코스트코크림치즈,5550.0,2069.0,0.37
마담로익크림치즈,2110.0,316.0,0.15
카이막치즈,5130.0,453.0,0.09
끼리,6140.0,14038.0,2.29
과일치즈,5490.0,49599.0,9.03
큐브치즈,4130.0,12193.0,2.95
치즈플래터,5370.0,9506.0,1.77
고르곤졸라치즈,3850.0,5861.0,1.52
파르미지아노레지아노,6180.0,1827.0,0.3
까망베르치즈,9240.0,6366.0,0.69
코스트코모짜렐라치즈,5390.0,1211.0,0.22
트루바이타민,15000.0,14491.0,0.97
라이프익스텐션투퍼데이,13080.0,983.0,0.08
센트룸포맨,8940.0,7896.0,0.88
센트룸실버우먼,10730.0,9525.0,0.89
쏜리서치종합비타민,15670.0,2869.0,0.18
아이오딘멀티비타민,24230.0,5368.0,0.22
센트룸멀티구미,26100.0,3726.0,0.14
비타민B컴플렉스,5210.0,56818.0,10.91
쏜리서치비타민B,2760.0,5255.0,1.9
솔가비타민B,2800.0,30705.0,10.97
메가도스B,2810.0,2995.0,1.07
액티넘,13520.0,10.0,0.0
자로우판토텐산,2830.0,4053.0,1.43
비타바움,8880.0,1627.0,0.18
여드름영양제,3040.0,2927.0,0.96
종근당비타민B,1420.0,11304.0,7.96
잘크톤액상,1570.0,119.0,0.08
고려은단비타민B,1640.0,1855.0,1.13
메가도스비타민B,1800.0,2515.0,1.4
이스트비,1020.0,13323.0,13.06
레모나,21160.0,15308.0,0.72
종근당비타민C,6320.0,20233.0,3.2
하루틴리포좀비타민C,8290.0,2874.0,0.35
고려은단비타민C골드플러스,12950.0,5626.0,0.43
고려은단비타민C1000600정,3740.0,31.0,0.01
메가도스,20020.0,10985.0,0.55
고려은단비타민,6930.0,46218.0,6.67
메가도스비타민C,16790.0,5455.0,0.32
RU21,19840.0,3814.0,0.19
레모나비타민C,7750.0,9150.0,1.18
비타민C3000,3830.0,17653.0,4.61
비타민씨,7900.0,69153.0,8.75
메가도스3000,6750.0,3171.0,0.47
커클랜드비타민C,2080.0,4363.0,2.1
뽀로로비타민,5420.0,9572.0,1.77
아로나민씨플러스,5990.0,138.0,0.02
더리틀스,6580.0,723.0,0.11
가시오가피,5560.0,10138.0,1.82
가시오가피열매,3560.0,612.0,0.17
가시오가피효능,5330.0,142.0,0.03
갈근쌍화차,2860.0,87.0,0.03
쌍화탕재료,4190.0,67.0,0.02
두손애약초,6750.0,5231.0,0.77
통계피,2110.0,4435.0,2.1
실론시나몬스틱,1080.0,624.0,0.58
계피나무,2190.0,3791.0,1.73
계지,1250.0,899.0,0.72
육계,2740.0,5794.0,2.11
건구기자,2380.0,4116.0,1.73
유기농구기자,1300.0,844.0,0.65
진도구기자진액,1900.0,78.0,0.04
진도농협구기자,3240.0,81.0,0.02
진도구기자,2540.0,2737.0,1.08
발효구기자효능,1840.0,2654.0,1.44
녹용분골,1110.0,2358.0,2.12
녹각,2690.0,6969.0,2.59
녹용,24510.0,93043.0,3.8
구례산수유,1580.0,1903.0,1.2
말린산수유,2070.0,1442.0,0.7
건산수유,1300.0,1107.0,0.85
산수유열매,8170.0,2203.0,0.27
빈혈에좋은음식,27930.0,9.0,0.0
산수유씨,3040.0,519.0,0.17
동의한재,1740.0,24451.0,14.05
건오미자,2300.0,2956.0,1.29
문경오미자,5570.0,7358.0,1.32
오미자열매,2020.0,2498.0,1.24
헛개열매,3630.0,18950.0,5.22
헛개나무열매,1500.0,10371.0,6.91
헛개나무,10820.0,28694.0,2.65
쏘콕,1370.0,16.0,0.01
헛개나무효능,3970.0,621.0,0.16
황기,8090.0,30390.0,3.76
로얄제리,5430.0,105853.0,19.49
로얄젤리,14170.0,105853.0,7.47
로열젤리,3820.0,19379.0,5.07
어린이로얄젤리,1360.0,963.0,0.71
로얄젤리효능,4600.0,1434.0,0.31
로얄제리효능,2520.0,1434.0,0.57
솔가엽산,11130.0,12784.0,1.15
솔가엽산800,2640.0,3188.0,1.21
솔가엽산400,4830.0,3390.0,0.7
활성엽산,11950.0,19930.0,1.67
활성형엽산,2770.0,8136.0,2.94
임산부엽산,6830.0,23865.0,3.49
임신준비영양제,8510.0,15861.0,1.86
활성엽산800,1840.0,3530.0,1.92
솔가활성엽산400,1780.0,308.0,0.17
엽산800,1770.0,20060.0,11.33
솔가활성엽산,2670.0,1220.0,0.46
차병원영양제,6310.0,1119.0,0.18
임신준비엽산,4580.0,8738.0,1.91
마더스케어,3700.0,12383.0,3.35
테라랩,1540.0,233.0,0.15
뉴트리모어엽산,1300.0,470.0,0.36
키즈아연,2330.0,70613.0,30.31
어린이아연,3950.0,70613.0,17.88
나우푸드아연,2260.0,13541.0,5.99
유아아연,4890.0,28964.0,5.92
솔가아연,2240.0,6619.0,2.95
면역칸,1720.0,147.0,0.09
특수아연,1660.0,3449.0,2.08
에키네시아추출물,8610.0,437.0,0.05
차일드라이프알러케어,3010.0,690.0,0.23
메디컬아연,1340.0,457.0,0.34
면역대장,2660.0,816.0,0.31
튼튼비,1330.0,22.0,0.02
임산부철분제,8520.0,8013.0,0.94
어린이철분제,9690.0,4008.0,0.41
솔가철분제,2290.0,756.0,0.33
솔가철분,3990.0,3741.0,0.94
어린이철분,1880.0,13657.0,7.26
아이튼튼츄,4430.0,251.0,0.06
스파톤철분제,4550.0,612.0,0.13
액상철분제,4710.0,2009.0,0.43
철분제추천,4180.0,20555.0,4.92
키즈철분제,2400.0,4008.0,1.67
아기철분제,5210.0,1385.0,0.27
스파톤,3410.0,1084.0,0.32
액상철분,1620.0,7197.0,4.44
유아철분제,6910.0,1998.0,0.29
변비없는철분제,3770.0,243.0,0.06
헤모키즈,1850.0,857.0,0.46
닥터라인헤모키즈,1600.0,605.0,0.38
칼마디,22430.0,32618.0,1.45
어린이칼슘,3390.0,53586.0,15.81
쏜리서치칼슘마그네슘,6640.0,4096.0,0.62
어골칼슘,2830.0,30064.0,10.62
잇몸영양제,14990.0,11421.0,0.76
종근당칼슘앤마그네슘비타민D아연,3820.0,4524.0,1.18
키즈칼슘,1390.0,53586.0,38.55
쏜리서치마그네슘,3920.0,5510.0,1.41
차일드라이프액상칼슘마그네슘,8120.0,1088.0,0.13
임산부칼슘,7740.0,14253.0,1.84
어린이마그네슘,4170.0,24891.0,5.97
암웨이칼맥디,3180.0,1506.0,0.47
마칼디,2950.0,4602.0,1.56
솔가마그네슘,5810.0,9697.0,1.67
세노비스마그네슘,4660.0,3189.0,0.68
블루보넷킬레이트마그네슘,7160.0,3151.0,0.44
마그네슘스프레이,8920.0,2578.0,0.29
액상마그네슘,3710.0,10801.0,2.91
바이오렉트라마그네슘,3530.0,2329.0,0.66
닥터스베스트마그네슘,2420.0,7924.0,3.27
킬레이트마그네슘,5530.0,14572.0,2.64
트레온산마그네슘,3610.0,7353.0,2.04
닥터베스트마그네슘,1660.0,7924.0,4.77
쏜리서치마그네슘시트라메이트,1790.0,822.0,0.46
앱섬솔트,6120.0,6486.0,1.06
블루보넷마그네슘,2820.0,17899.0,6.35
뉴트리코어마그네슘,2210.0,1447.0,0.65
헤어메스마그네슘,3520.0,508.0,0.14
마그비스피드,10170.0,16.0,0.0
YDY마그듀오,1200.0,118.0,0.1
그린프로폴리스,9370.0,40018.0,4.27
프로폴리스원액,8210.0,17043.0,2.08
프로폴리스스프레이,25450.0,47549.0,1.87
프로폴리스아연C,5970.0,5421.0,0.91
어린이프로폴리스,2030.0,14664.0,7.22
함소아프로폴리스,5470.0,1787.0,0.33
프로폴리스필름,1070.0,1707.0,1.6
세노비스프로폴리스,3890.0,6063.0,1.56
면역력높이는영양제,24760.0,8834.0,0.36
닥터아돌프로폴리스,2820.0,967.0,0.34
닥터아돌,17500.0,9696.0,0.55
트루블루프로폴리스,2200.0,3679.0,1.67
콤비타프로폴리스스프레이,1700.0,2349.0,1.38
광동맑은365면역보감,2390.0,1168.0,0.49
면역보감,2770.0,1466.0,0.53
키즈프로폴리스,1350.0,14664.0,10.86
호주프로폴리스스프레이,2520.0,5791.0,2.3
브라질그린프로폴리스,1280.0,11544.0,9.02
프리테오글리칸,4000.0,5864.0,1.47
콘도로이친1200,7480.0,6316.0,0.84
젠와이즈조인트서포트,3000.0,4520.0,1.51
암웨이조인트가드,1350.0,813.0,0.6
오스테오바이플렉스,1140.0,4603.0,4.04
조인트서포트,2590.0,17507.0,6.76
NAG,4680.0,18144.0,3.88
콘도로이친,5700.0,12331.0,2.16
