relative_keyword,total_search,total_store_count,competitive_rate,avg_price,avg_sale
아임굿,2450.0,1115.0,0.46,68475.0,287323.0
식혜,16090.0,93458.0,5.81,12149.0,1061386.0
수정과,10250.0,26224.0,2.56,14878.0,319253.0
비락식혜,5370.0,19724.0,3.67,17004.0,378900.0
아침햇살,5750.0,37092.0,6.45,22168.0,133268.0
오이오차녹차,2440.0,2262.0,0.93,27796.0,487065.0
단호박식혜,2480.0,3220.0,1.3,15192.0,470944.0
느린식혜,1820.0,1093.0,0.6,14173.0,190122.0
호박식혜,2370.0,1101.0,0.46,17020.0,349045.0
안동식혜,4660.0,1754.0,0.38,31871.0,131310.0
아임얼라이브콤부차,5490.0,260.0,0.05,32092.0,62102.0
이토엔오이오차,1050.0,2353.0,2.24,32105.0,456713.0
하늘청식혜,1290.0,1774.0,1.38,20961.0,375660.0
쿠키믹스,4010.0,22203.0,5.54,7201.0,12283.0
와플믹스,4510.0,22433.0,4.97,13923.0,78600.0
머핀믹스,1190.0,8239.0,6.92,10374.0,38229.0
붕붕믹스,6110.0,1074.0,0.18,19553.0,234447.0
붕어빵믹스,14950.0,2464.0,0.16,12050.0,281976.0
호떡믹스,21690.0,11175.0,0.52,11783.0,168414.0
쿠키재료,1430.0,32014.0,22.39,6970.0,196380.0
단백질과자,3980.0,78772.0,19.79,12965.0,1037857.0
BCAA몬스터,2820.0,779.0,0.28,43104.0,12333.0
신타6,23460.0,20308.0,0.87,76079.0,2113050.0
셀렉스코어프로틴,5350.0,18185.0,3.4,75580.0,594432.0
옵티멈플래티넘하이드로웨이,8180.0,3603.0,0.44,92247.0,3989697.0
신타6아이솔레이트,10930.0,391.0,0.04,95215.0,94893.0
하이뮨액티브,5000.0,2987.0,0.6,44225.0,15449242.0
뉴케어액티브,7360.0,6322.0,0.86,73967.0,627054.0
마이밀뉴프로틴,11580.0,7260.0,0.63,44098.0,21619556.0
김우빈단백질음료,6780.0,3.0,0.0,92566.0,432400.0
랩노쉬프로틴드링크,12170.0,1246.0,0.1,35706.0,4091759.0
셀렉스프로핏,7730.0,12522.0,1.62,33114.0,711857.0
더단백커피,2220.0,1654.0,0.75,80167.0,5360704.0
마이밀,9600.0,13166.0,1.37,43538.0,21637109.0
파바빈음료,4200.0,2358.0,0.56,32212.0,323229.0
닥터유단백질드링크,2760.0,4207.0,1.52,32569.0,41978.0
랩노쉬,16720.0,3161.0,0.19,28492.0,3210875.0
테이크핏호박고구마,3200.0,154.0,0.05,48335.0,76827.0
마이밀퓨로틴,3840.0,1337.0,0.35,52691.0,1081350.0
시서스가루,10470.0,10551.0,1.01,49861.0,3750594.0
시서스다이어트,16150.0,43574.0,2.7,66302.0,4711367.0
시서스알약,4310.0,2735.0,0.63,52009.0,868717.0
스키니랩시서스,1160.0,4988.0,4.3,33331.0,2100924.0
씨서스,3610.0,8557.0,2.37,70615.0,1237582.0
스키니랩,6810.0,26372.0,3.87,48364.0,7153874.0
시저스,4370.0,12904.0,2.95,76302.0,2767690.0
삼일카레,5620.0,31.0,0.01,28376.0,7394427.0
티아시아커리,8510.0,19760.0,2.32,8897.0,664253.0
카레여왕,5770.0,17514.0,3.04,15200.0,329445.0
일본카레,12250.0,16959.0,1.38,9885.0,296203.0
카레가루,4340.0,12224.0,2.82,12158.0,196163.0
짜장가루,2590.0,2932.0,1.13,9799.0,69144.0
보노스프,12580.0,16387.0,1.3,14363.0,399821.0
콘스프,4000.0,30085.0,7.52,8868.0,1205520.0
폰타나스프,9840.0,22071.0,2.24,12140.0,2057030.0
양송이스프,11670.0,33088.0,2.84,10983.0,563522.0
보노보노스프,3560.0,1259.0,0.35,14858.0,373782.0
보노콘스프,5150.0,5576.0,1.08,10821.0,276881.0
오뚜기크림스프,3590.0,12771.0,3.56,6002.0,104822.0
우동건더기스프,2450.0,5307.0,2.17,8033.0,211644.0
우동건더기,2390.0,6871.0,2.87,8014.0,156931.0
컵스프,4100.0,86370.0,21.07,8484.0,884354.0
크림스프,4150.0,65490.0,15.78,6278.0,822942.0
우동후레이크,1800.0,1440.0,0.8,10999.0,104892.0
클램차우더,9160.0,3334.0,0.36,12096.0,34323.0
폰타나컵스프,2970.0,7759.0,2.61,20564.0,1378782.0
크래프트스프,1310.0,5593.0,4.27,20781.0,194797.0
통후추,7080.0,56528.0,7.98,7228.0,254607.0
순후추,1740.0,27644.0,15.89,6699.0,146297.0
백후추,1420.0,13043.0,9.19,8527.0,86194.0
가반후추,1150.0,1217.0,1.06,45379.0,106750.0
후추가루,1120.0,42416.0,37.87,8653.0,117347.0
핑크페퍼,1670.0,5895.0,3.53,24048.0,163055.0
베트남후추,1700.0,1115.0,0.66,11218.0,137980.0
시네트롤,1120.0,4256.0,3.8,77966.0,905951.0
나린진,1340.0,1898.0,1.42,33571.0,1401333.0
호랭이떡볶이,7190.0,36.0,0.01,29822.0,4174681.0
미미네국물떡볶이,8480.0,1958.0,0.23,25030.0,2434370.0
몬스터크랩,1390.0,1661.0,1.19,14313.0,13095.0
혼다시,26000.0,8799.0,0.34,12094.0,783740.0
치킨스톡,28540.0,14725.0,0.52,8564.0,306360.0
빅마마시크릿코인,12280.0,2298.0,0.19,26760.0,2696033.0
가쓰오부시,20010.0,28616.0,1.43,11252.0,979438.0
맛다시,13930.0,15144.0,1.09,7986.0,117420.0
쇠고기다시다,3780.0,29168.0,7.72,31768.0,2989326.0
해통령육수한알,5900.0,1359.0,0.23,9717.0,196288.0
백년육수,4950.0,2596.0,0.52,13009.0,1669814.0
소고기다시다,5400.0,29168.0,5.4,35671.0,2888546.0
양파후레이크,5320.0,2457.0,0.46,7053.0,364792.0
전복죽,22540.0,62149.0,2.76,11034.0,5054453.0
양반죽,3070.0,29942.0,9.75,12233.0,875068.0
팥죽,17970.0,24510.0,1.36,13051.0,236867.0
햇반죽,3230.0,59403.0,18.39,12266.0,941221.0
동원죽,1800.0,27492.0,15.27,12133.0,919947.0
동원양반죽,2320.0,26127.0,11.26,13077.0,710505.0
단호박죽,15790.0,41069.0,2.6,10964.0,1243261.0
짜먹는죽,2000.0,2174.0,1.09,27926.0,959548.0
샘표밸런스죽,2070.0,7290.0,3.52,6066.0,245077.0
한끼전복죽,1070.0,4574.0,4.27,37538.0,931908.0
단팥죽,4850.0,27395.0,5.65,6784.0,878452.0
샘표죽,1350.0,8758.0,6.49,7063.0,233438.0
찹쌀호떡믹스,2190.0,4871.0,2.22,10692.0,168414.0
백설찹쌀호떡믹스,1230.0,2562.0,2.08,12294.0,142148.0
백설호떡믹스,2170.0,4032.0,1.86,13256.0,142148.0
호떡만들기,8320.0,16851.0,2.03,11639.0,168414.0
노브랜드호떡,2070.0,117.0,0.06,71827.0,5480.0
호떡반죽,6600.0,7444.0,1.13,18979.0,218680.0
고추냉이,7250.0,46983.0,6.48,7985.0,1503494.0
삼광생와사비,2610.0,1993.0,0.76,63463.0,236488.0
삼광999,1160.0,1574.0,1.36,18157.0,359798.0
주비푸드생와사비,1700.0,1121.0,0.66,9319.0,169776.0
움트리와사비,1260.0,2674.0,2.12,37535.0,371383.0
일본와사비,1750.0,5788.0,3.31,27396.0,91027.0
바닐라빈,15560.0,28611.0,1.84,34665.0,1851151.0
스프링클,18060.0,58110.0,3.22,8211.0,284504.0
팥앙금,9830.0,15216.0,1.55,15111.0,593244.0
붕어빵재료,8840.0,4133.0,0.47,11280.0,1609313.0
식용색소,11190.0,30814.0,2.75,7290.0,2092597.0
바닐라익스트랙,9580.0,2262.0,0.24,15450.0,417452.0
와플반죽,9350.0,10511.0,1.12,23929.0,1921032.0
난백,6670.0,5255.0,0.79,26776.0,425308.0
식용글루텐,2940.0,1987.0,0.68,18947.0,25866.0
붕어빵팥,5440.0,5688.0,1.05,15057.0,501325.0
바닐라오일,4190.0,12920.0,3.08,8903.0,477610.0
화이트식초,6350.0,15398.0,2.42,12859.0,563576.0
발사믹식초,21580.0,79352.0,3.68,29515.0,886999.0
화이트발사믹식초,4630.0,6461.0,1.4,20714.0,445005.0
화이트발사믹,4700.0,8393.0,1.79,19992.0,431998.0
사과식초,15130.0,82999.0,5.49,8585.0,2364246.0
양조식초,4850.0,28496.0,5.88,8779.0,623574.0
데니그리스사과식초,5520.0,901.0,0.16,13295.0,869150.0
레오나르디화이트발사믹,4490.0,1398.0,0.31,32381.0,594897.0
환만식초,4740.0,3602.0,0.76,11907.0,14340.0
애사비식초,6470.0,5445.0,0.84,11674.0,1485052.0
유기농사과식초,4990.0,10273.0,2.06,9262.0,1431135.0
브래그사과식초,6200.0,3873.0,0.62,17562.0,1982135.0
천연발효식초,3160.0,14468.0,4.58,15093.0,1230797.0
오뚜기화이트식초,1300.0,2593.0,1.99,11821.0,200587.0
오뚜기양조식초,1130.0,15862.0,14.04,8513.0,286943.0
주세페주스티발사믹,2850.0,6845.0,2.4,89484.0,134467.0
맛술,11110.0,15111.0,1.36,6589.0,535314.0
베이킹재료,18230.0,100717.0,5.52,16282.0,356699.0
춘설앙금,1760.0,362.0,0.21,19580.0,317491.0
퍼핑콩,3380.0,281.0,0.08,20621.0,1080578.0
젤라틴,8820.0,43153.0,4.89,12834.0,916875.0
피스타치오페이스트,3260.0,614.0,0.19,62939.0,544876.0
설탕15KG,9190.0,10226.0,1.11,23490.0,500357.0
꽃게액젓,14240.0,1932.0,0.14,19291.0,1416034.0
천일염,25590.0,76066.0,2.97,24419.0,11974054.0
코인육수,26400.0,15065.0,0.57,12515.0,3270927.0
라면스프,16080.0,65865.0,4.1,6002.0,110491.0
참치액,15510.0,25666.0,1.65,13574.0,498344.0
멸치액젓,25730.0,36112.0,1.4,17397.0,1702698.0
생와사비,17660.0,22165.0,1.26,8187.0,1488098.0
천일염20KG,14910.0,7075.0,0.47,38364.0,12197347.0
육수한알,16150.0,20050.0,1.24,13147.0,3395341.0
참치액젓,12520.0,23471.0,1.87,12229.0,444646.0
까나리액젓,12690.0,22971.0,1.81,14904.0,519737.0
추자도멸치액젓,6520.0,775.0,0.12,28598.0,240197.0
한라참치액,9630.0,4597.0,0.48,15595.0,123938.0
멸치진젓,9680.0,1197.0,0.12,23990.0,496576.0
극한직업꽃게액젓,1650.0,1.0,0.0,11400.0,11105500.0
하선정멸치액젓,8360.0,9272.0,1.11,14295.0,159801.0
액젓,6600.0,93048.0,14.1,13041.0,2613319.0
갈치액젓,6550.0,2294.0,0.35,24817.0,815479.0
황석어액젓,9550.0,815.0,0.09,33403.0,302711.0
하선정까나리액젓,2110.0,8219.0,3.9,14086.0,19742.0
사조참치액젓,2310.0,8547.0,3.7,17356.0,306288.0
사조참치액,2800.0,9799.0,3.5,15302.0,257138.0
순아액젓,4840.0,40.0,0.01,39686.0,115285.0
김명수젓갈,5710.0,535.0,0.09,19650.0,1326214.0
국산고추가루,4800.0,41959.0,8.74,22891.0,5193872.0
고추가루1KG,9150.0,31613.0,3.45,21949.0,2330468.0
햇고추가루,2430.0,1752.0,0.72,25877.0,1755493.0
영양고춧가루,3630.0,3855.0,1.06,34599.0,2106844.0
청양고추가루,3720.0,3278.0,0.88,18624.0,826288.0
고춧가루1KG,4350.0,31613.0,7.27,21689.0,2330468.0
베트남고추가루,2730.0,2246.0,0.82,13883.0,692735.0
고추가루1근,21340.0,508.0,0.02,18635.0,2204263.0
태양초고춧가루,3050.0,4829.0,1.58,27599.0,1333257.0
안매운고추가루,2580.0,411.0,0.16,23717.0,1890918.0
국산고춧가루,3190.0,41963.0,13.15,22871.0,5094083.0
국산고추가루1KG,2020.0,12341.0,6.11,28756.0,1613757.0
청양고춧가루,2920.0,13069.0,4.48,18418.0,1400148.0
영양고추가루,1460.0,3855.0,2.64,34815.0,2156653.0
베트남고춧가루,1440.0,2246.0,1.56,13930.0,692735.0
농협고추가루,1580.0,7068.0,4.47,35864.0,704627.0
겨자소스,5060.0,31745.0,6.27,12073.0,47197.0
겨자씨,5620.0,3699.0,0.66,12511.0,13604.0
연겨자소스,2420.0,1845.0,0.76,51974.0,51095.0
올리브유엑스트라버진,9350.0,86379.0,9.24,26306.0,3602075.0
MCT오일,17940.0,34362.0,1.92,30246.0,283994.0
해표식용유,3010.0,61097.0,20.3,8291.0,106263.0
해표식용유1.8,1300.0,12880.0,9.91,14515.0,23684.0
업소용식용유,1630.0,25548.0,15.67,50726.0,6247395.0
백설콩기름,1080.0,13368.0,12.38,19341.0,190810.0
대두유,1920.0,51643.0,26.9,21728.0,5353130.0
콩기름식용유,1520.0,48736.0,32.06,21694.0,3962264.0
콩식용유,1020.0,4640.0,4.55,37032.0,196073.0
엑스트라버진올리브오일,22970.0,72250.0,3.15,28538.0,3306965.0
널리브올리브오일,6840.0,314.0,0.05,54427.0,900000.0
데체코올리브오일,8080.0,4073.0,0.5,28136.0,812138.0
트러플오일,16150.0,25623.0,1.59,21870.0,681674.0
널리브,2400.0,375.0,0.16,49390.0,662222.0
폰타나올리브유,2980.0,3569.0,1.2,42531.0,740566.0
백설올리브유,2480.0,8137.0,3.28,23299.0,174015.0
로렌조올리브오일,2990.0,2114.0,0.71,45843.0,1141989.0
엑스트라버진올리브유,3290.0,86381.0,26.26,25751.0,3504264.0
퓨어올리브오일,3730.0,5624.0,1.51,31173.0,882357.0
코스트코올리브오일,5990.0,1787.0,0.3,38015.0,1383827.0
퓨어올리브유,2290.0,4612.0,2.01,31796.0,777872.0
올리타리아엑스트라버진올리브유,2630.0,2113.0,0.8,26903.0,94633.0
솔레르로메로,1700.0,882.0,0.52,24984.0,299798.0
카놀라유식용유,1980.0,42117.0,21.27,25865.0,579686.0
매실음료,1030.0,51494.0,49.99,20865.0,312186.0
초록매실,3880.0,11290.0,2.91,18837.0,149612.0
매실차,3640.0,16854.0,4.63,9645.0,57969.0
포도씨유,14570.0,56733.0,3.89,16982.0,292996.0
올리타리아포도씨유,1790.0,4289.0,2.4,46529.0,163050.0
백설포도씨유,1220.0,6904.0,5.66,37357.0,444148.0
코스트코포도씨유,1140.0,1520.0,1.33,34389.0,125021.0
바닐라파우더,5650.0,98755.0,17.48,16953.0,3815492.0
코코아파우더,8600.0,32092.0,3.73,11590.0,497866.0
요거트파우더,4900.0,25691.0,5.24,10324.0,609384.0
발로나코코아파우더,4170.0,774.0,0.19,37696.0,343826.0
빅트레인바닐라파우더,3440.0,3257.0,0.95,37361.0,3434769.0
고구마페이스트,3340.0,4535.0,1.36,9656.0,134213.0
고구마라떼,13570.0,12061.0,0.89,10198.0,130137.0
말차파우더,2220.0,16085.0,7.25,12657.0,478020.0
밤페이스트,3730.0,1591.0,0.43,21830.0,207931.0
커피빈바닐라파우더,2680.0,1378.0,0.51,25713.0,311532.0
세미고구마페이스트,1230.0,2227.0,1.81,10001.0,89592.0
바닐라빈파우더,2150.0,6366.0,2.96,20237.0,1086588.0
고구마라떼페이스트,1310.0,3274.0,2.5,9892.0,98000.0
빅트레인바닐라빈파우더,1120.0,650.0,0.58,37043.0,965446.0
초코파우더,1750.0,55917.0,31.95,8235.0,758699.0
바닐라라떼파우더,2300.0,3668.0,1.59,27586.0,3172941.0
밀크티파우더,1330.0,12542.0,9.43,11087.0,102499.0
베버시티고구마,1070.0,1592.0,1.49,12118.0,94437.0
해바라기씨유,3970.0,29209.0,7.36,13108.0,456419.0
해바라기유,5520.0,25800.0,4.67,15855.0,420077.0
국산들기름,7130.0,24824.0,3.48,20541.0,1676997.0
생들기름,10470.0,19758.0,1.89,22779.0,1723976.0
국산들기름가격,6370.0,24824.0,3.9,20912.0,1755843.0
청양농부방앗간,7000.0,18.0,0.0,17673.0,659586.0
저온압착들기름,1340.0,7376.0,5.5,21650.0,667352.0
국내산들기름,1340.0,24824.0,18.53,20865.0,1637013.0
냉압착들기름,1140.0,2893.0,2.54,26878.0,2419752.0
오뚜기들기름,1090.0,8046.0,7.38,20401.0,2590.0
농부플러스,1030.0,2144.0,2.08,42386.0,3931935.0
믈레코비타멸균우유,7740.0,2928.0,0.38,14677.0,4166522.0
소화가잘되는우유,13600.0,3797.0,0.28,30757.0,1444719.0
상하목장유기농우유,19290.0,14807.0,0.77,21649.0,1286156.0
서울우유멸균우유,7180.0,9692.0,1.35,17420.0,1253038.0
믈레코비타,6150.0,3203.0,0.52,14860.0,4065564.0
멸균우유1000,3140.0,4849.0,1.54,18556.0,4245006.0
더단백,19370.0,10351.0,0.53,30997.0,4284024.0
전지분유,7140.0,4316.0,0.6,11284.0,531123.0
탈지분유,8580.0,2747.0,0.32,11833.0,698829.0
수입멸균우유,3760.0,2687.0,0.71,18372.0,4515903.0
매일우유,22710.0,18796.0,0.83,17684.0,848925.0
바나나우유,14780.0,28691.0,1.94,15564.0,3357311.0
갓밀크,6460.0,2285.0,0.35,15811.0,1322560.0
락토프리우유,9590.0,9022.0,0.94,21817.0,794853.0
파스퇴르무항생제우유,6700.0,4455.0,0.66,19036.0,501471.0
매일멸균우유,3340.0,27850.0,8.34,17032.0,2575714.0
연세우유,14240.0,29835.0,2.1,17282.0,801797.0
플레인요거트,15010.0,33581.0,2.24,8490.0,2388545.0
비요뜨초코링,7640.0,915.0,0.12,15298.0,178897.0
서울우유플레인요거트,17370.0,1928.0,0.11,8408.0,1474755.0
비요뜨,11670.0,2851.0,0.24,12538.0,279593.0
윌,13390.0,100389.0,7.5,17164.0,751267.0
커클랜드그릭요거트,7000.0,707.0,0.1,19414.0,1724234.0
쉼야쿠르트,5860.0,425.0,0.07,24819.0,504833.0
윌요구르트,11590.0,742.0,0.06,20094.0,900956.0
요거트스타터,3450.0,3340.0,0.97,21516.0,1107006.0
요즘그릭요거트,18090.0,79550.0,4.4,11339.0,3541073.0
서울우유요거트,5010.0,26990.0,5.39,7258.0,2384623.0
코스트코그릭요거트,8630.0,689.0,0.08,17969.0,1395396.0
서울우유더진한플레인요거트,4940.0,746.0,0.15,13435.0,1554639.0
요플레,10630.0,35548.0,3.34,7564.0,637978.0
덴마크드링킹요구르트,4350.0,2952.0,0.68,9881.0,62368.0
국산참기름,8560.0,25172.0,2.94,28955.0,2441980.0
오뚜기참기름,4650.0,28732.0,6.18,11467.0,2072693.0
참기름1.8,1380.0,21877.0,15.85,23127.0,1654482.0
오뚜기고소한참기름,1540.0,16234.0,10.54,19134.0,1817211.0
저온압착참기름,1290.0,9505.0,7.37,22292.0,2523664.0
백설참기름,2040.0,10625.0,5.21,20185.0,52859.0
백설진한참기름,1070.0,4247.0,3.97,29522.0,50174.0
오뚜기옛날참기름,1360.0,11302.0,8.31,11046.0,1168694.0
옛간참기름,1130.0,110.0,0.1,34461.0,195166.0
청년참기름,2480.0,25243.0,10.18,25860.0,2736891.0
국내산참기름,1050.0,25175.0,23.98,28886.0,2397678.0
농부창고,3020.0,304.0,0.1,37267.0,3292854.0
호두기름,4980.0,5786.0,1.16,39460.0,431186.0
라드유,12460.0,1549.0,0.12,30019.0,891295.0
화유,17570.0,2217.0,0.13,12849.0,401742.0
고추기름,6570.0,25057.0,3.81,9494.0,698784.0
산초기름,11120.0,1404.0,0.13,43637.0,673798.0
현미유,8930.0,4052.0,0.45,16161.0,740938.0
죽력,3950.0,121.0,0.03,51510.0,420083.0
떡볶이소스,16630.0,49158.0,2.96,9264.0,1085240.0
홀그레인머스타드,23720.0,7436.0,0.31,7111.0,364527.0
담백한채소육수,1050.0,165.0,0.16,26863.0,24147.0
면사랑멸치육수,3900.0,2792.0,0.72,12925.0,525372.0
청수우동다시,6640.0,2695.0,0.41,9975.0,79244.0
마라소스,11910.0,11779.0,0.99,7394.0,1213929.0
멸치육수,10240.0,60756.0,5.93,9418.0,566861.0
기라델리초코소스,3310.0,3011.0,0.91,40817.0,323469.0
청정원스파게티소스,5420.0,22601.0,4.17,7797.0,954558.0
후이펑스리라차소스,5860.0,1049.0,0.18,23485.0,546099.0
폰타나파스타소스,9730.0,17800.0,1.83,8606.0,1682385.0
검은콩두유,21500.0,94546.0,4.4,19835.0,11897444.0
삼육두유,19330.0,35447.0,1.83,22030.0,2254212.0
베지밀,18630.0,62354.0,3.35,20098.0,4050353.0
유기농두유,1900.0,6132.0,3.23,29610.0,887235.0
쾌변두유,4650.0,635.0,0.14,91256.0,87198.0
매일두유,21630.0,15794.0,0.73,19087.0,1636853.0
베지밀B,9210.0,10821.0,1.17,31216.0,463427.0
약콩두유,11440.0,6518.0,0.57,28948.0,1483911.0
매일두유고단백,8340.0,3725.0,0.45,26308.0,2072959.0
베지밀검은콩두유,8610.0,23815.0,2.77,23901.0,1972893.0
서리태콩물두유,14420.0,1790.0,0.12,32502.0,4672551.0
서울두유,1060.0,8770.0,8.27,18678.0,458706.0
아몬드브리즈프로틴,8250.0,6109.0,0.74,25659.0,610219.0
아몬드브리즈언스위트,7510.0,6938.0,0.92,21884.0,539305.0
황성주국산콩두유,10030.0,6616.0,0.66,26649.0,1872495.0
연세두유,10150.0,17791.0,1.75,22217.0,3571840.0
몽모랑시타트체리,1530.0,12285.0,8.03,24363.0,431891.0
호우섬밀크티,2970.0,309.0,0.1,18699.0,11827.0
올가니카,11560.0,6831.0,0.59,52785.0,303640.0
치킨튀김가루,2240.0,13260.0,5.92,14890.0,396940.0
베타믹스,2010.0,4130.0,2.05,18093.0,1350465.0
튀김가루,4320.0,50291.0,11.64,10115.0,1875784.0
치킨가루,1670.0,18774.0,11.24,15347.0,395228.0
치킨파우더,5650.0,14800.0,2.62,11133.0,412314.0
레몬원액,2470.0,19169.0,7.76,7558.0,379016.0
유기농레몬즙,4720.0,735.0,0.16,37398.0,758043.0
솔리몬레몬즙,2380.0,2580.0,1.08,6375.0,172557.0
홀베리유기농레몬즙,4430.0,158.0,0.04,62762.0,3832850.0
라임즙,2910.0,7873.0,2.71,8292.0,76788.0
레몬수,6110.0,1641.0,0.27,7833.0,198816.0
트루레몬,5390.0,7550.0,1.4,47603.0,439716.0
하이볼레몬즙,1980.0,1093.0,0.55,7703.0,203879.0
코스트코레몬즙,2430.0,381.0,0.16,7924.0,177488.0
레몬착즙,1100.0,33394.0,30.36,11652.0,397290.0
물냉이,3760.0,769.0,0.2,26166.0,46616.0
레드비트,5470.0,62366.0,11.4,13304.0,762376.0
제주비트,1100.0,6291.0,5.72,15785.0,788554.0
핫초코,22100.0,70381.0,3.18,9249.0,590982.0
제티,12040.0,30567.0,2.54,8540.0,278554.0
미떼핫초코,11920.0,11073.0,0.93,9181.0,76353.0
스위스미스핫초코,10290.0,4063.0,0.39,11956.0,283747.0
코코아밤,22860.0,2506.0,0.11,28239.0,9684.0
무가당코코아파우더,3570.0,1287.0,0.36,26192.0,358421.0
핫초코미떼,10350.0,11073.0,1.07,9102.0,72496.0
스위스미스,6370.0,11222.0,1.76,11573.0,333546.0
제티초코,3910.0,10029.0,2.56,9508.0,34598.0
네스퀵,5520.0,9641.0,1.75,32879.0,521333.0
미떼,8220.0,17134.0,2.08,10417.0,90871.0
생강즙,5770.0,23588.0,4.09,26363.0,616337.0
담터생강차,8090.0,15137.0,1.87,13844.0,124394.0
꽃샘생강차,1710.0,9047.0,5.29,10227.0,40853.0
꿀생강차,2840.0,20615.0,7.26,12258.0,4090647.0
힘가네생강청,4830.0,17.0,0.0,61207.0,155743733.0
생강고,1570.0,284.0,0.18,27937.0,157257.0
소다믐생강청,1830.0,413.0,0.23,19616.0,570016.0
홍강청,1370.0,128.0,0.09,34735.0,500421.0
담터꿀생강차,1070.0,3898.0,3.64,11794.0,78062.0
홍강,1230.0,417.0,0.34,30626.0,468670.0
토마토소스,7530.0,101445.0,13.47,7907.0,747785.0
토마토페이스트,7760.0,6480.0,0.84,9054.0,193767.0
토마토퓨레,5040.0,3361.0,0.67,7970.0,71586.0
홀토마토,5400.0,13919.0,2.58,6062.0,289549.0
알리오올리오소스,2980.0,4751.0,1.59,12237.0,86735.0
청정원파스타소스,1620.0,22108.0,13.65,7771.0,954558.0
코스트코바질페스토,3320.0,160.0,0.05,21954.0,871158.0
데체코바질페스토,1640.0,1313.0,0.8,12979.0,53386.0
크림파스타소스,1990.0,17185.0,8.64,8365.0,827635.0
디벨라토마토퓨레,1290.0,417.0,0.32,10404.0,157620.0
코스트코알리오올리오,1450.0,211.0,0.15,16938.0,55680.0
우롱차,19520.0,39240.0,2.01,17729.0,269533.0
대만우롱차,3300.0,4805.0,1.46,41338.0,110213.0
동방미인차,1860.0,723.0,0.39,56089.0,74035.0
일본우롱차,1170.0,1621.0,1.39,33817.0,267449.0
동방미인,1880.0,755.0,0.4,57152.0,76023.0
국화차,12560.0,40053.0,3.19,15724.0,409173.0
감국차,1280.0,1669.0,1.3,18852.0,102586.0
스페인꿀국화차,2100.0,266.0,0.13,32366.0,455019.0
꿀국화차,1140.0,780.0,0.68,24798.0,393179.0
감국,8410.0,2977.0,0.35,11360.0,101443.0
국화차효능,12060.0,259.0,0.02,21428.0,15570.0
임산부루이보스티,3320.0,1969.0,0.59,14699.0,693345.0
각얼음,1190.0,33740.0,28.35,24922.0,450254.0
단팥,1770.0,49357.0,27.89,18985.0,3724077.0
코코넛과육,1240.0,986.0,0.8,25451.0,533183.0
목련꽃차,1610.0,4143.0,2.57,16803.0,272809.0
메리골드꽃차,2210.0,12711.0,5.75,15240.0,470176.0
메리골드차,15170.0,20729.0,1.37,14418.0,504205.0
마리골드차,1610.0,20729.0,12.88,16584.0,455489.0
금화규꽃차,1560.0,210.0,0.13,23148.0,56000.0
민들레차,4680.0,10478.0,2.24,18167.0,359936.0
국화꽃차,1010.0,10448.0,10.34,19737.0,452220.0
발사믹소스,12760.0,69940.0,5.48,8850.0,379804.0
발사믹드레싱,5640.0,65346.0,11.59,8937.0,416063.0
발사믹글레이즈,7810.0,7926.0,1.01,9849.0,209644.0
발사믹크림,1390.0,9993.0,7.19,12269.0,129319.0
저칼로리마요네즈,2390.0,657.0,0.27,31145.0,305976.0
하인즈마요네즈,2590.0,3366.0,1.3,55236.0,33925.0
청정원마요네즈,1140.0,6166.0,5.41,15716.0,148288.0
다이어트마요네즈,1990.0,389.0,0.2,14826.0,190091.0
명란마요,5620.0,2854.0,0.51,14452.0,78938.0
비건마요네즈,1540.0,1440.0,0.94,8462.0,172257.0
명란마요네즈,3170.0,1452.0,0.46,18050.0,209103.0
큐피마요네즈,2750.0,2419.0,0.88,9851.0,97725.0
아보카도마요네즈,2220.0,1563.0,0.7,16361.0,99555.0
서울우유연유,1090.0,1941.0,1.78,10302.0,747860.0
매일연유,1060.0,1186.0,1.12,18457.0,507020.0
베트남연유,1670.0,1913.0,1.15,15442.0,422576.0
오레오오즈,6740.0,14577.0,2.16,21740.0,76375.0
콘푸로스트,10700.0,14812.0,1.38,19144.0,248810.0
그래놀라하우스,8820.0,1556.0,0.18,27015.0,260827.0
콘푸라이트,8830.0,21130.0,2.39,14150.0,240252.0
아몬드후레이크,3280.0,16125.0,4.92,11645.0,164663.0
위트빅스,9090.0,1619.0,0.18,14901.0,14827.0
초코룹스,5340.0,688.0,0.13,34911.0,973878.0
코코볼,5560.0,13881.0,2.5,9457.0,162791.0
프로틴시리얼,2220.0,23096.0,10.4,14993.0,1453317.0
첵스초코,5580.0,14265.0,2.56,10999.0,400570.0
시나몬토스트크런치,4640.0,4431.0,0.95,12620.0,202562.0
수제그래놀라,2560.0,4152.0,1.62,15593.0,1292303.0
헤이씨리,3660.0,52.0,0.01,38479.0,4726752.0
콘프로스트,4880.0,14812.0,3.04,14926.0,212018.0
초코링,2640.0,2511.0,0.95,22964.0,700853.0
바삭하고,2720.0,6627.0,2.44,15267.0,317231.0
휘핑크림,13690.0,53967.0,3.94,6220.0,875212.0
매일휘핑크림,2360.0,1532.0,0.65,8613.0,186228.0
앵커휘핑크림,2070.0,412.0,0.2,9229.0,1213040.0
서울우유휘핑크림,1500.0,1544.0,1.03,7672.0,82007.0
동물성휘핑크림,1560.0,2434.0,1.56,8294.0,302109.0
