relative_keyword,total_search,total_store,competitive_rate,avg_price,avg_sale
트레싱지인쇄,1230.0,545.0,0.4430894308943089,31943.0,115334.0
페이퍼아트,1950.0,75345.0,38.63846153846154,16457.0,2769.0
여우가면,1410.0,37714.0,26.74751773049645,16356.0,12938.0
용돈이벤트,13400.0,101206.0,7.552686567164179,15096.0,2212476.0
응원봉,17430.0,53728.0,3.0825014343086634,6179.0,862315.0
응원피켓,7030.0,9952.0,1.415647226173542,10990.0,553415.0
만국기,4500.0,25730.0,5.717777777777778,8790.0,231722.0
응원봉제작,3770.0,3759.0,0.9970822281167108,7345.0,632482.0
재롱잔치응원봉,3750.0,2440.0,0.6506666666666666,7851.0,553374.0
재롱잔치피켓,3370.0,4131.0,1.2258160237388724,12265.0,552464.0
야광봉댄스,2400.0,6856.0,2.8566666666666665,10696.0,679828.0
학예회응원봉,4290.0,1234.0,0.2876456876456876,8907.0,786629.0
LED응원봉,2380.0,22497.0,9.45252100840336,6726.0,685092.0
LED피켓,1140.0,17677.0,15.506140350877192,24361.0,651188.0
칠순상차림,12120.0,3383.0,0.2791254125412541,50089.0,971678.0
칠순상차림대여,3020.0,572.0,0.1894039735099337,52236.0,998153.0
팔순상차림대여,1330.0,297.0,0.2233082706766917,71850.0,330746.0
팔순상차림,5130.0,2212.0,0.4311890838206628,71788.0,338599.0
칠순상대여,4550.0,680.0,0.1494505494505494,55903.0,1074803.0
환갑상차림,2480.0,2638.0,1.0637096774193548,67022.0,1065958.0
고희연상차림,2090.0,1043.0,0.4990430622009569,60720.0,941851.0
칠순상,1960.0,5754.0,2.935714285714285,54598.0,1135838.0
팔순잔치상차림,1180.0,776.0,0.6576271186440678,54284.0,338429.0
칠순잔치상차림,1520.0,1206.0,0.7934210526315789,56925.0,521530.0
셀프칠순상,1080.0,909.0,0.8416666666666667,54561.0,833784.0
연막탄,4160.0,4497.0,1.0810096153846154,14850.0,458068.0
스파클라,3110.0,7836.0,2.519614147909968,7909.0,698231.0
생일폭죽,2100.0,18061.0,8.60047619047619,6309.0,146250.0
콩알탄,2230.0,1602.0,0.7183856502242153,8028.0,294277.0
가랜드제작,2310.0,13197.0,5.712987012987013,7487.0,86683.0
생일축하현수막,1450.0,11126.0,7.673103448275862,9590.0,42990.0
꽃풍선,11960.0,91683.0,7.665802675585284,15402.0,1029751.0
헬륨풍선,11600.0,130114.0,11.216724137931037,19907.0,3179986.0
헬륨가스,15890.0,11854.0,0.7460037759597231,30174.0,2602319.0
용돈풍선,4880.0,10484.0,2.148360655737705,26986.0,2721713.0
베이비샤워풍선,2490.0,116971.0,46.97630522088353,13663.0,302173.0
천자문,12850.0,6302.0,0.4904280155642023,15845.0,2688.0
전각,5370.0,32565.0,6.064245810055866,8119.0,25938.0
철제이젤,1160.0,29773.0,25.666379310344823,40417.0,584819.0
색상표,10160.0,10325.0,1.016240157480315,40508.0,253333.0
CMYK색상표,3260.0,856.0,0.2625766871165644,36976.0,19166.0
페인트색상표,1020.0,2463.0,2.414705882352941,46433.0,198600.0
반투명아크릴,2200.0,22307.0,10.139545454545454,14675.0,23883.0
아크릴봉,1060.0,9050.0,8.537735849056604,14734.0,4131.0
A4아크릴판,1350.0,9878.0,7.317037037037037,7439.0,13318.0
PVC판,1490.0,22546.0,15.131543624161074,17634.0,4533.0
아교,4290.0,13054.0,3.042890442890443,12844.0,5641.0
다이소캔버스,2480.0,1221.0,0.4923387096774193,17590.0,27859.0
수채화종이,1120.0,35616.0,31.8,56378.0,63588.0
8절도화지,1100.0,28874.0,26.24909090909091,8779.0,176825.0
4절지,5120.0,5160.0,1.0078125,24258.0,41176.0
8절지,2980.0,3456.0,1.159731543624161,9734.0,52631.0
닥종이,1270.0,1470.0,1.15748031496063,19364.0,106353.0
서령필방,5240.0,937.0,0.1788167938931297,10737.0,39846.0
판지,1040.0,103974.0,99.975,24070.0,28233.0
4절사이즈,3710.0,2380.0,0.6415094339622641,26619.0,8322.0
반짝이색종이,1030.0,12677.0,12.30776699029126,8705.0,59865.0
다이소색종이,1280.0,196.0,0.153125,7845.0,4014.0
따니네만들기도안,17460.0,121.0,0.0069301260022909,10147.0,2785.0
어깨뽕,3090.0,29887.0,9.672168284789644,14645.0,2572274.0
리무브스킨브라,3820.0,379.0,0.0992146596858638,19561.0,2816.0
락포트플랫,1660.0,14261.0,8.590963855421688,87159.0,402870.0
빅토리아메리제인,9310.0,2191.0,0.2353383458646616,52230.0,281283.0
락피쉬메리제인,15870.0,457.0,0.0287964713295526,65784.0,200597.0
청키로퍼,3700.0,59539.0,16.09162162162162,94697.0,312666.0
락포트여성로퍼,1450.0,18678.0,12.881379310344828,84580.0,165191.0
엘리자벳구두,1090.0,2141.0,1.9642201834862385,73414.0,13173.0
락포트펌프스,1400.0,16663.0,11.902142857142858,95993.0,844391.0
성수동수제화,5280.0,30621.0,5.7994318181818185,66736.0,565593.0
웨딩슈즈대여,1290.0,1896.0,1.4697674418604652,35488.0,127004.0
슈즈드블랑,2040.0,127.0,0.0622549019607843,78604.0,33590.0
올리말랑워커,1030.0,84.0,0.0815533980582524,37465.0,149768.0
통넓은롱부츠,3770.0,57336.0,15.208488063660475,51985.0,225048.0
소가죽롱부츠,4550.0,56835.0,12.491208791208791,99079.0,516217.0
나이키에어리프트,3540.0,7247.0,2.047175141242938,70878.0,575661.0
젝시믹스운동화,3630.0,178.0,0.0490358126721763,67718.0,40555.0
보드화,1770.0,87521.0,49.44689265536723,81916.0,80547.0
삭스스니커즈,4810.0,94477.0,19.641787941787943,32898.0,188003.0
삭스운동화,1360.0,98063.0,72.10514705882353,30501.0,188088.0
배럴아쿠아슈즈,3080.0,730.0,0.237012987012987,65747.0,671216.0
밸롭아쿠아슈즈,3020.0,2081.0,0.6890728476821192,30897.0,2413976.0
아쿠아삭스,1140.0,27608.0,24.217543859649123,9004.0,1169118.0
밸롭,19870.0,12688.0,0.6385505787619526,58690.0,3811383.0
스케쳐스딜라이트,4550.0,9745.0,2.1417582417582417,83136.0,542525.0
프로스펙스여성운동화,1020.0,31555.0,30.936274509803923,45196.0,127636.0
무지외반증신발,4240.0,8751.0,2.0639150943396225,43907.0,1409737.0
컨버스플랫폼,1770.0,17291.0,9.768926553672316,79809.0,401584.0
컨버스척테일러올스타,1630.0,101116.0,62.03435582822086,51857.0,714210.0
컨버스키높이,1880.0,15278.0,8.12659574468085,80849.0,744304.0
컨버스화,2160.0,3438.0,1.5916666666666666,28916.0,58530.0
핏플랍샌들,3430.0,62649.0,18.265014577259475,91213.0,2698141.0
스케쳐스샌들,2570.0,25150.0,9.785992217898832,90573.0,242681.0
솔트워터샌들,1140.0,7501.0,6.579824561403509,49902.0,3784976.0
나이키샌들,2760.0,55418.0,20.078985507246376,56010.0,341890.0
테바샌들,2230.0,33361.0,14.960089686098655,78926.0,141345.0
여성크록스샌들,1180.0,125826.0,106.63220338983052,34033.0,2456098.0
엄브로토피,1370.0,3690.0,2.6934306569343067,71204.0,613136.0
크록스플랫폼,5840.0,41246.0,7.0626712328767125,48042.0,1226013.0
크록스클래식플랫폼,1970.0,26035.0,13.215736040609135,47077.0,1028689.0
크록스바야플랫폼,3010.0,9177.0,3.048837209302325,51534.0,542269.0
크록스실버,1230.0,3411.0,2.773170731707317,63366.0,355427.0
반스뮬,12720.0,10196.0,0.8015723270440251,43571.0,729823.0
나이키뮬,4200.0,9768.0,2.3257142857142856,59753.0,140021.0
컨버스뮬,2550.0,8751.0,3.431764705882353,50067.0,268639.0
디스커버리뮬,5240.0,1438.0,0.2744274809160305,87292.0,223727.0
반스올드스쿨뮬,1650.0,1622.0,0.983030303030303,61088.0,478449.0
MLB뮬,2250.0,2492.0,1.1075555555555556,73358.0,146323.0
뽀너스간호화,1640.0,537.0,0.3274390243902439,40126.0,121393.0
상록수간호화,1480.0,166.0,0.1121621621621621,52487.0,8500.0
오래서있는신발,1870.0,2247.0,1.2016042780748664,31180.0,35053.0
뽀너스,5710.0,4998.0,0.875306479859895,34842.0,132682.0
털장화,10630.0,108160.0,10.174976481655692,20915.0,256707.0
주방장화,2110.0,116206.0,55.0739336492891,18915.0,1481262.0
슈올즈기능성신발,9960.0,5305.0,0.5326305220883534,36360.0,681666.0
어르신신발,1240.0,49832.0,40.18709677419355,42517.0,683600.0
꽃신,4030.0,37815.0,9.383374689826304,24633.0,645700.0
검정고무신,22010.0,6129.0,0.2784643343934575,8247.0,332333.0
라인댄스부츠,1120.0,33595.0,29.995535714285715,40812.0,116533.0
토슈즈,4460.0,47361.0,10.619058295964123,33311.0,581998.0
탑드림댄스화,1040.0,15049.0,14.470192307692308,95818.0,100270.0
유모차시트,2120.0,53215.0,25.10141509433962,44552.0,4788954.0
베베누보,10740.0,6230.0,0.5800744878957169,37680.0,2300523.0
돗투돗유모차라이너,1780.0,204.0,0.1146067415730337,32743.0,3911064.0
보니숑유모차라이너,1150.0,541.0,0.4704347826086956,55163.0,1250383.0
유모차이너시트,1480.0,1405.0,0.9493243243243245,32856.0,846030.0
유모차커버,2350.0,120618.0,51.3268085106383,39788.0,3088063.0
유모차방풍커버,8150.0,21328.0,2.616932515337423,37231.0,2675397.0
유모차방한커버,12520.0,13432.0,1.0728434504792332,38275.0,1806970.0
유모차레인커버,1070.0,19388.0,18.1196261682243,22880.0,956852.0
스토케방풍커버,1720.0,696.0,0.4046511627906977,46822.0,314579.0
돗투돗방풍커버,2020.0,76.0,0.0376237623762376,72881.0,367500.0
부가부방풍커버,3460.0,571.0,0.165028901734104,49343.0,1442751.0
맘노코,3500.0,117.0,0.0334285714285714,27898.0,2644954.0
마니또방풍커버,6060.0,816.0,0.1346534653465346,41434.0,1029888.0
줄즈방풍커버,3240.0,125.0,0.0385802469135802,32400.0,888051.0
오이스터3방풍커버,1720.0,160.0,0.0930232558139534,43568.0,610209.0
유모차풋워머,1730.0,4707.0,2.720809248554913,93356.0,1574737.0
부가부앤트,1140.0,249.0,0.2184210526315789,73360.0,30625.0
카시트장난감,1870.0,9427.0,5.041176470588235,26366.0,843726.0
타이니러브유모차모빌,1200.0,409.0,0.3408333333333333,30253.0,320184.0
타프토이즈,2270.0,734.0,0.3233480176211454,41803.0,307416.0
아기체육관고리,1030.0,155.0,0.1504854368932038,44603.0,1400491.0
부가부컵홀더,1100.0,693.0,0.63,17440.0,423993.0
유모차손잡이커버,1780.0,13256.0,7.447191011235955,13236.0,1375657.0
유모차핸들커버,1100.0,12559.0,11.417272727272728,13939.0,1716697.0
유모차핸드머프,6330.0,10907.0,1.7230647709320694,19560.0,1440659.0
싸이벡스제로나플러스,3280.0,105.0,0.0320121951219512,37341.0,54016.0
싸이벡스제로나,2870.0,153.0,0.0533101045296167,38458.0,784125.0
니가드키즈,1240.0,54.0,0.0435483870967741,84351.0,24130.0
카시트보호매트,6490.0,48422.0,7.461016949152542,22348.0,897787.0
밴밧올리,1030.0,86.0,0.0834951456310679,48887.0,1750000.0
다이소붓,1820.0,754.0,0.4142857142857143,7785.0,6856.0
붓글씨,1910.0,83128.0,43.52251308900524,17083.0,91583.0
홀베인물감,1110.0,18602.0,16.75855855855856,58614.0,154382.0
과슈물감,1570.0,15407.0,9.813375796178343,19358.0,114336.0
과슈,2550.0,18556.0,7.27686274509804,30442.0,208305.0
플루이드아트,1110.0,7880.0,7.099099099099099,11062.0,301706.0
다이소아크릴물감,2830.0,125.0,0.0441696113074204,9419.0,38216.0
푸어링,1290.0,25022.0,19.3968992248062,11279.0,521461.0
봉채,1040.0,3576.0,3.4384615384615387,61056.0,10800.0
분채,1070.0,11757.0,10.98785046728972,38788.0,379950.0
포스터물감,1740.0,56301.0,32.35689655172414,7794.0,90566.0
목탄,2930.0,36393.0,12.420819112627989,9559.0,123820.0
콘테,5850.0,37336.0,6.382222222222223,12038.0,123820.0
프리즈마유성색연필,1080.0,24793.0,22.95648148148148,60055.0,1921636.0
프리즈마,2680.0,62388.0,23.27910447761194,54558.0,1751130.0
코픽마카,2200.0,15980.0,7.263636363636364,90038.0,867883.0
신한마카,1160.0,53948.0,46.50689655172414,55866.0,210107.0
와인잔낙서,1900.0,3001.0,1.5794736842105264,8946.0,47851.0
캘리퍼도색,2630.0,5137.0,1.953231939163498,27255.0,260547.0
저스트쉴드,5250.0,1122.0,0.2137142857142857,42746.0,685873.0
도어엣지PPF,1040.0,40055.0,38.51442307692308,10644.0,195484.0
쏘렌토PPF,1050.0,10581.0,10.077142857142857,18420.0,989019.0
좁쌀전구,1440.0,1067.0,0.7409722222222223,25487.0,23848.0
셀프덴트,1180.0,21515.0,18.233050847457623,11286.0,99974.0
문콕복원,1930.0,112052.0,58.0580310880829,16192.0,156341.0
덴트복원,7160.0,40234.0,5.61927374301676,22011.0,235946.0
차찌그러짐복원,2190.0,10252.0,4.681278538812785,12105.0,223498.0
자동차찌그러짐복원,1350.0,22297.0,16.516296296296296,10891.0,298541.0
문콕수리,1190.0,15133.0,12.716806722689077,19191.0,20482.0
화물차작업등,1110.0,15171.0,13.667567567567568,21059.0,132800.0
데이라이트,3120.0,49535.0,15.876602564102564,67113.0,54202.0
D1S,1160.0,122782.0,105.84655172413792,50797.0,824962.0
필립스LED전조등,1550.0,8753.0,5.647096774193549,63824.0,1520522.0
오스람나이트브레이커,1830.0,2145.0,1.1721311475409837,49418.0,747985.0
T15후진등,1060.0,28418.0,26.80943396226415,12835.0,174336.0
차폭등,4810.0,62562.0,13.006652806652806,9803.0,18288.0
후진등LED,1350.0,65932.0,48.83851851851852,11625.0,284429.0
면발광LED바,2050.0,33262.0,16.225365853658538,10102.0,323206.0
메이튼식빵등,1330.0,64.0,0.0481203007518797,21625.0,3664825.0
화물차차폭등,1180.0,25631.0,21.721186440677965,9969.0,70459.0
LED경광등,1490.0,93933.0,63.04228187919463,28049.0,47479.0
플렉시블LED,1490.0,66963.0,44.94161073825504,13514.0,122431.0
자동차점프선,2500.0,126332.0,50.5328,14921.0,354939.0
배터리점프선,1070.0,123292.0,115.22616822429906,19671.0,476394.0
다이소점프선,1600.0,62.0,0.03875,18399.0,22420.0
배터리킬스위치,1240.0,10544.0,8.503225806451614,11035.0,173772.0
배터리차단기,1730.0,22292.0,12.885549132947975,12237.0,170125.0
밧데리차단기,1400.0,22292.0,15.922857142857143,11650.0,162481.0
킬스위치,1820.0,37595.0,20.656593406593405,11155.0,184771.0
차량용공기주입기,1190.0,66858.0,56.18319327731093,44597.0,487683.0
오토코스,1170.0,1417.0,1.211111111111111,51462.0,186853.0
차량용먼지떨이,1410.0,62990.0,44.673758865248224,12160.0,583604.0
세차솔,1190.0,94057.0,79.03949579831932,7302.0,491596.0
자동차눈제거,3400.0,67898.0,19.97,6988.0,139290.0
차량눈제거,1710.0,67898.0,39.70643274853801,6561.0,140091.0
성애제거,5670.0,69355.0,12.231922398589065,6309.0,137192.0
뷔르트실리콘스프레이,3170.0,103.0,0.0324921135646687,21247.0,324471.0
워시데이,1520.0,8525.0,5.608552631578948,18772.0,345970.0
엔공구,16250.0,44570.0,2.742769230769231,11666.0,31619.0
세차버킷,4290.0,99342.0,23.15664335664336,9294.0,493006.0
버킷돌리,2120.0,5656.0,2.667924528301887,32771.0,365618.0
그릿가드,1040.0,7023.0,6.752884615384615,11434.0,252637.0
세차미트,1850.0,79492.0,42.968648648648646,8403.0,67475.0
아케이리빙후드득때지우개,1810.0,190.0,0.1049723756906077,15272.0,33654.0
아케이때지우개,8260.0,194.0,0.0234866828087167,15408.0,27614.0
버핑타월,2470.0,36752.0,14.879352226720648,6192.0,1428565.0
가죽코팅제,2080.0,21686.0,10.425961538461538,30162.0,2678223.0
기온쿼츠,7700.0,7291.0,0.9468831168831168,44687.0,1219761.0
기온쿼츠레더쉴드,2630.0,327.0,0.1243346007604562,79466.0,1273074.0
가죽쇼파클리너,2140.0,15761.0,7.364953271028037,18852.0,3144814.0
자동차가죽클리너,1300.0,69419.0,53.39923076923077,16873.0,3650826.0
가죽시트클리너,1260.0,23945.0,19.003968253968253,16074.0,1714532.0
가죽코팅,1250.0,87984.0,70.3872,42192.0,2441546.0
가죽크리너,1160.0,119445.0,102.96982758620688,16510.0,3465770.0
가죽시트코팅,1290.0,6479.0,5.022480620155039,29907.0,344110.0
기온쿼츠레더클리너,1070.0,590.0,0.5514018691588785,34911.0,1006881.0
더클래스클린앤코트,1100.0,301.0,0.2736363636363636,27976.0,370650.0
플라스틱복원제,3950.0,26594.0,6.732658227848101,15494.0,735335.0
퀵디테일러,1580.0,11533.0,7.299367088607595,22631.0,654255.0
습식코팅제,2520.0,5985.0,2.375,28171.0,533993.0
페인트클렌져,1430.0,6322.0,4.420979020979021,18582.0,1175490.0
페클,1720.0,5891.0,3.425,18474.0,2340250.0
자동차물왁스,2040.0,25784.0,12.63921568627451,19705.0,983723.0
세알남,28310.0,1414.0,0.0499470151889791,23128.0,1682695.0
자동차실내크리닝,4460.0,10315.0,2.312780269058296,81438.0,1676635.0
폼랜스,4320.0,68493.0,15.854861111111113,35474.0,614283.0
스노우폼,1140.0,83525.0,73.26754385964912,23565.0,330882.0
소낙스카샴푸,1340.0,3673.0,2.741044776119403,19715.0,108100.0
물없이세차,1300.0,11346.0,8.727692307692308,12239.0,76196.0
프리머스,3010.0,14209.0,4.720598006644519,61520.0,422114.0
마프라휠앤타이어,2850.0,379.0,0.1329824561403508,38001.0,386302.0
타이어왁스,1130.0,27374.0,24.22477876106195,17133.0,1304158.0
휠클리너,1040.0,71653.0,68.89711538461539,14591.0,323217.0
휠크리너,1270.0,71653.0,56.41968503937008,15278.0,322952.0
휠세정제,1340.0,64930.0,48.45522388059702,14625.0,1538183.0
자동차철분제거제,1150.0,19380.0,16.85217391304348,14221.0,306691.0
버그클리너,1240.0,10871.0,8.766935483870968,7620.0,268180.0
클레이바,1410.0,4759.0,3.375177304964539,13310.0,73814.0
다이소스티커제거제,9030.0,155.0,0.0171650055370985,8413.0,13961.0
엔진룸청소,3230.0,8325.0,2.5773993808049536,9985.0,139513.0
유리발수코팅제,1410.0,60415.0,42.847517730496456,21931.0,4634039.0
유리막코팅제,8550.0,88007.0,10.293216374269006,28772.0,6809173.0
유리막코팅,16650.0,50930.0,3.058858858858859,29959.0,3305640.0
발수코팅제,5730.0,96652.0,16.867713787085513,21069.0,4299348.0
글라코,1540.0,3813.0,2.475974025974026,22246.0,1924545.0
크리스탈코트플러스,3180.0,1401.0,0.440566037735849,20608.0,125248.0
불스원크리스탈코트플러스,2480.0,1080.0,0.4354838709677419,18993.0,145307.0
유막제거,12880.0,69370.0,5.385869565217392,16018.0,4297621.0
크리스탈코트,2080.0,16473.0,7.919711538461539,18777.0,134273.0
유막제거발수코팅,4380.0,11746.0,2.681735159817352,18970.0,3595454.0
폼포나치,8270.0,387.0,0.0467956469165659,65526.0,10054605.0
불스원발수코팅,1530.0,12804.0,8.368627450980393,8688.0,69707.0
글라코유막제거제,3180.0,1564.0,0.4918238993710692,26356.0,1509025.0
헤드라이트복원,5100.0,44916.0,8.807058823529411,20266.0,347568.0
라이트복원,2840.0,50221.0,17.68345070422535,19566.0,347568.0
헤드라이트복원제,2440.0,54390.0,22.290983606557376,18250.0,475930.0
유리복원제,3170.0,122135.0,38.52839116719243,9912.0,1959174.0
자동차유리복원,5950.0,60832.0,10.223865546218487,11067.0,1516173.0
유리본드,1310.0,9799.0,7.480152671755725,10881.0,693398.0
돌빵복원,2860.0,6790.0,2.374125874125874,10168.0,1220741.0
차유리돌빵,2810.0,6290.0,2.238434163701068,12166.0,1611084.0
차유리복원,3310.0,7035.0,2.125377643504532,13110.0,2054840.0
유리복원,2560.0,65497.0,25.584765625,11587.0,1712788.0
앞유리돌빵,2460.0,4734.0,1.924390243902439,11162.0,1881899.0
유리용접,1380.0,49662.0,35.98695652173913,15111.0,2194571.0
자동차라이트복원,1110.0,47910.0,43.16216216216216,19601.0,308389.0
김서림방지제,8440.0,79948.0,9.472511848341233,8517.0,103083.0
자동차김서림방지제,1800.0,75864.0,42.14666666666667,9066.0,71679.0
성애제거제,1640.0,5075.0,3.0945121951219514,9055.0,43693.0
성에제거제,2080.0,12776.0,6.142307692307693,7385.0,45172.0
자동차김서림방지,1990.0,92889.0,46.67788944723618,7791.0,13280.0
김서림방지필름,1300.0,43658.0,33.58307692307692,7626.0,42466.0
차량김서림방지,1530.0,92889.0,60.71176470588235,7253.0,40937.0
자동차정전기,1470.0,68491.0,46.59251700680272,10751.0,91255.0
정전기방지기,1340.0,2412.0,1.8,10649.0,5586.0
정전기제거,2370.0,113256.0,47.7873417721519,37014.0,244695.0
성애방지커버,8490.0,123067.0,14.495524146054182,16339.0,723071.0
차덮개,2610.0,100863.0,38.644827586206894,21304.0,464484.0
차앞유리덮개,2680.0,16358.0,6.103731343283582,16712.0,290000.0
자동차스크래치제거,1530.0,112062.0,73.24313725490197,16206.0,943473.0
자동차스크래치복구제,3910.0,15820.0,4.046035805626598,12288.0,983643.0
맥과이어UC,1550.0,510.0,0.3290322580645161,50099.0,1819259.0
자동차스크레치복구제,2060.0,15820.0,7.679611650485437,12182.0,983643.0
불스원컴파운드,1350.0,13244.0,9.81037037037037,10154.0,45262.0
키플,8520.0,5839.0,0.6853286384976526,31923.0,6629.0
더컵,2340.0,1509.0,0.6448717948717949,66278.0,233538.0
스마트키복사,2850.0,13706.0,4.809122807017544,27967.0,217916.0
미니쿠퍼악세사리,2350.0,62140.0,26.442553191489363,13723.0,258202.0
벤츠키링,3090.0,66931.0,21.66051779935275,25228.0,1799294.0
쉐보레키케이스,1510.0,73589.0,48.73443708609272,23635.0,8404985.0
현대차키케이스,3860.0,41058.0,10.63678756476684,21602.0,7818577.0
GN7키케이스,1180.0,15315.0,12.978813559322036,24054.0,7494180.0
차량용가습기추천,1170.0,119222.0,101.8991452991453,17752.0,373298.0
차량용냉온장고,1150.0,46232.0,40.20173913043478,98269.0,4677123.0
차량용커피포트,3750.0,93630.0,24.968,42671.0,638362.0
차량용전기포트,1770.0,115738.0,65.38870056497176,43892.0,1226416.0
카포트,1180.0,43023.0,36.46016949152543,51501.0,926975.0
그레이맨션,11920.0,464.0,0.0389261744966442,23981.0,388920.0
태닝키티,2810.0,6754.0,2.40355871886121,15581.0,53511.0
골든베어상사,3300.0,692.0,0.2096969696969697,12369.0,112054.0
그레이맨션키링,1240.0,146.0,0.1177419354838709,25823.0,412100.0
산리오지갑,2770.0,72736.0,26.258483754512635,11888.0,131806.0
코치지갑,11770.0,103312.0,8.777570093457944,82728.0,278083.0
통가죽벨트,1520.0,67855.0,44.641447368421055,24330.0,2860222.0
폴로벨트,2790.0,18487.0,6.626164874551972,64784.0,704833.0
리바이스벨트,2400.0,11922.0,4.9675,29715.0,785116.0
니하이삭스,3130.0,36404.0,11.630670926517572,6047.0,208731.0
나이키니삭스,1670.0,223.0,0.1335329341317365,30714.0,84048.0
오버니삭스스타킹,1350.0,45425.0,33.648148148148145,6983.0,123237.0
비비안웨스트우드니삭스,1190.0,242.0,0.2033613445378151,28551.0,16775.0
테니스양말,3410.0,52197.0,15.307038123167157,7907.0,804715.0
젝시믹스양말,1990.0,191.0,0.0959798994974874,9906.0,25728.0
산리오수면양말,3150.0,2996.0,0.9511111111111112,7430.0,56970.0
겨울발토시,14790.0,98048.0,6.629344151453685,7224.0,537173.0
골프레그워머,4630.0,43797.0,9.45939524838013,31942.0,628335.0
발목워머,4350.0,63712.0,14.646436781609196,7788.0,602061.0
니트레그워머,1510.0,115387.0,76.41523178807947,10624.0,485168.0
발레레그워머,2050.0,12849.0,6.26780487804878,12982.0,83025.0
롱레그워머,1690.0,54293.0,32.12603550295858,7703.0,452199.0
패딩레그워머,1660.0,11711.0,7.054819277108434,57604.0,278061.0
방한발토시,1810.0,56489.0,31.20939226519337,6252.0,262705.0
등산레그워머,1930.0,25066.0,12.98756476683938,10609.0,212030.0
종아리워머,2360.0,51921.0,22.00042372881356,7238.0,307063.0
남자부분가발,1180.0,26462.0,22.42542372881356,34737.0,565901.0
남자앞머리가발,1030.0,19822.0,19.24466019417476,42176.0,240416.0
루이까또즈스카프,6540.0,19270.0,2.9464831804281344,51418.0,171631.0
엘르스카프,4600.0,19238.0,4.182173913043478,15810.0,2579277.0
메트로시티스카프,3840.0,8704.0,2.2666666666666666,41743.0,11100.0
플리츠스카프,1740.0,26354.0,15.145977011494251,34797.0,190295.0
레노마스카프,1560.0,6617.0,4.241666666666666,20333.0,151362.0
비비안웨스트우드스카프,3130.0,7813.0,2.4961661341853034,85857.0,104505.0
닥스쁘띠스카프,1380.0,14222.0,10.305797101449276,41200.0,261083.0
방도,9900.0,80950.0,8.176767676767676,30130.0,1753230.0
닥스넥타이,8790.0,129827.0,14.769852104664391,62767.0,2926985.0
혼주넥타이,4410.0,23093.0,5.2365079365079366,59839.0,3069323.0
레노마넥타이,1590.0,58787.0,36.97295597484277,56173.0,402960.0
지오지아넥타이,1320.0,7152.0,5.418181818181818,11485.0,67350.0
남자명품넥타이,5890.0,17853.0,3.03106960950764,93074.0,453291.0
폴로넥타이,2580.0,5408.0,2.096124031007752,33245.0,114395.0
보타이,7140.0,129381.0,18.12058823529412,7688.0,266233.0
거꾸로우산,4100.0,125216.0,30.540487804878047,11039.0,2565890.0
헬리녹스우산,1120.0,391.0,0.3491071428571428,84424.0,281952.0
일본우산,1420.0,45137.0,31.786619718309858,39238.0,501225.0
시나모롤우산,1780.0,31871.0,17.90505617977528,16105.0,1099375.0
스타벅스우산,2910.0,1937.0,0.6656357388316151,27397.0,92850.0
산리오우산,1300.0,58502.0,45.00153846153846,14557.0,578412.0
위글위글우산,1680.0,837.0,0.4982142857142857,26810.0,18670.0
두자매,2730.0,7430.0,2.7216117216117217,43526.0,16400.0
비비안웨스트우드스타킹,12400.0,1057.0,0.0852419354838709,38975.0,698989.0
살색기모스타킹,13350.0,12011.0,0.8997003745318352,9360.0,1403429.0
비비안스타킹,14350.0,69440.0,4.839024390243902,17678.0,842398.0
면타이즈,5890.0,49229.0,8.358064516129032,8706.0,875454.0
면스타킹,6810.0,72130.0,10.591776798825258,8146.0,967471.0
무발스타킹,3070.0,51912.0,16.90944625407166,8472.0,1058735.0
살색스타킹,3910.0,55870.0,14.289002557544755,8223.0,1448675.0
비너스스타킹,5940.0,24775.0,4.170875420875421,10633.0,652632.0
빅사이즈스타킹,5210.0,51141.0,9.815930902111324,7682.0,486732.0
패턴스타킹,2410.0,54459.0,22.597095435684647,7550.0,1810525.0
착시스타킹,9760.0,14627.0,1.498668032786885,10342.0,435581.0
학생스타킹,1730.0,69099.0,39.94161849710983,7153.0,1225269.0
임산부압박스타킹,4330.0,7990.0,1.8452655889145493,15192.0,2543924.0
카이카이키키,3360.0,6962.0,2.072023809523809,45028.0,16120.0
산리오뱃지,1190.0,4876.0,4.097478991596638,10084.0,50041.0
마더스베이비수유브라,1110.0,1271.0,1.1450450450450451,25665.0,1148538.0
맘스팬티,1560.0,3722.0,2.385897435897436,18780.0,2024960.0
제왕절개팬티,1670.0,746.0,0.4467065868263473,14919.0,1038252.0
안심팬티,1020.0,41456.0,40.64313725490196,20622.0,945873.0
임산부내복,1830.0,22493.0,12.291256830601093,17824.0,1474670.0
제왕절개산후복대,1600.0,1230.0,0.76875,21699.0,1151520.0
제왕절개복대,2850.0,3388.0,1.1887719298245614,20627.0,1261963.0
태아심음측정기,1020.0,694.0,0.6803921568627451,65658.0,247500.0
아기심장소리,2740.0,880.0,0.3211678832116788,61730.0,73333.0
엘리펀트앤피기,2770.0,172.0,0.0620938628158844,41775.0,80953.0
걸음마신발,8230.0,30715.0,3.7320777642770353,42483.0,2426419.0
올드솔,12790.0,882.0,0.0689601250977326,95759.0,1519895.0
올드솔걸음마신발,2730.0,83.0,0.0304029304029304,51518.0,1070378.0
보행기신발,1520.0,97675.0,64.25986842105263,38396.0,2822277.0
