relative_keyword,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
노리터보드,1,0,23,7,22,4,12,2,10843,271
냉동문어,2,9,19,10,10,6,21,3,16218,405
실리콘식판,1,3,16,3,4,3,19,14,74444,1861
떡볶이밀키트,7,17,11,2,0,1,14,25,179957,4498
아기가드,0,0,10,10,8,4,19,9,29692,742
정육칼,2,4,17,0,23,2,12,3,11035,275
안동마,6,7,20,7,3,2,18,17,164574,4114
졸리베이비헝겊책,1,0,0,3,36,2,2,0,444,11
연어1KG,5,3,23,9,4,2,18,16,221089,5527
러브제리,14,18,6,2,9,5,19,7,27975,699
3X3큐브,0,4,12,0,14,2,14,10,35897,897
이어플러그,6,5,13,0,6,6,18,10,96628,2415
베베누보,0,2,3,0,8,5,18,9,29413,735
코세척식염수,2,9,11,2,11,4,18,7,45047,1126
비타민C세럼,4,5,11,5,6,3,18,13,114761,2869
로지텍G304,5,3,6,21,20,2,10,8,49786,1244
요소수가격,9,3,10,2,13,4,14,9,70977,1774
홈트매트,5,6,18,10,4,3,18,15,96521,2413
벡셀건전지,1,8,25,2,1,3,19,17,337782,8444
튜빙밴드,2,4,6,4,4,6,18,12,115681,2892
깨끗한나라순수프리미엄,1,3,13,15,13,3,14,10,237508,5937
해피콜,0,3,3,1,2,4,12,22,66963,1674
해금,2,1,0,0,40,0,0,0,58,1
튼살오일,1,5,6,9,5,2,22,11,51341,1283
뽀로로음료,0,0,11,17,6,1,18,15,81109,2027
자연루투데이너트한줌,0,0,20,3,12,9,16,3,16341,408
모유중탕기,2,2,3,6,29,2,6,3,6442,161
해초국수,1,8,2,3,23,0,11,6,24157,603
무설탕캔디,5,5,26,4,6,4,12,18,95744,2393
옆머리누르기,27,1,8,4,23,1,10,6,35859,896
냉동밥용기,1,6,14,11,8,3,7,22,177760,4444
냉동밥보관용기,1,6,15,9,8,3,7,22,170095,4252
친환경주방세제,5,13,12,10,9,1,23,7,138413,3460
안경초음파세척기,3,4,5,1,23,6,6,5,14795,369
대왕오징어,6,1,22,11,10,2,19,9,35458,886
유아식판,0,4,11,3,2,1,20,17,57294,1432
OWLTREE,5,7,2,24,37,0,3,0,1345,33
아펙스725,9,2,21,6,31,1,7,1,6849,171
QCY헤드셋,4,1,11,17,26,1,10,3,9967,249
화장실트랩,2,10,21,2,4,2,18,16,180741,4518
단백질칩,2,3,13,14,20,3,12,5,65304,1632
속기저귀,2,1,9,22,13,8,15,4,28107,702
국산참기름,12,10,14,4,7,3,20,10,74868,1871
캠핑일산화탄소경보기,4,2,21,1,13,6,13,8,37090,927
소형캣타워,9,5,12,1,12,10,11,7,15757,393
밧드야식기건조대,0,0,9,8,21,4,14,1,7432,185
쁘리마쥬오일,1,0,7,28,20,2,13,5,16815,420
로지텍G102,10,2,9,15,11,1,19,9,66199,1654
콴첼,0,1,7,26,24,3,10,3,9336,233
젤다의전설,5,4,14,9,15,5,13,7,29039,725
보틀워머,3,1,3,5,25,3,8,4,10160,254
임산부복대,6,2,4,4,20,4,10,6,27350,683
필링젤,1,2,11,3,5,1,18,16,247003,6175
고무밴드운동,3,4,5,11,4,2,15,19,252436,6310
아기울타리,2,0,10,10,9,5,17,9,27974,699
슬라이드폴대,1,1,6,7,8,3,16,13,41163,1029
골프패치,4,5,7,0,14,4,15,7,33254,831
세라밴드,2,0,5,7,23,6,7,4,82275,2056
컵누들로제,12,7,10,10,36,0,2,2,5306,132
사과식초,1,3,15,9,4,3,16,17,80968,2024
페클,0,0,4,3,15,6,10,9,31164,779
축구공4호,3,6,15,3,20,2,14,4,19373,484
CTOC케이블,1,4,6,4,3,1,14,22,110445,2761
톱밥꽃게,9,3,9,19,25,4,8,3,14745,368
노스페이스백팩,1,1,19,0,28,2,9,1,4456,111
러브제리1위,14,18,6,2,9,5,19,7,27975,699
얇은폼롤러,7,3,6,2,25,2,9,4,18451,461
애벌레인형,0,2,1,4,32,2,5,1,3736,93
고창땅콩,9,1,6,24,18,4,13,5,53638,1340
캐모마일차,2,4,23,2,3,1,17,19,251835,6295
방한벽지,3,1,21,2,22,3,5,10,72437,1810
마사토,2,2,11,2,7,0,19,14,180336,4508
검아웃디젤,11,1,4,22,34,1,3,2,22009,550
유아물병,2,7,20,1,8,5,14,13,70764,1769
황금배추,15,6,9,9,31,3,5,1,9956,248
기둥식식기건조대,2,2,10,6,11,2,19,8,41015,1025
베베숲시그니처블루,3,3,2,27,22,3,8,7,90186,2254
거품치약,7,8,12,12,28,4,7,1,6827,170
국산서리태,5,6,19,10,4,3,19,14,179847,4496
갤럭시버즈2프로,4,3,20,10,15,5,16,4,38994,974
갤럭시버즈프로2,4,3,20,10,15,5,16,4,38994,974
냉장고온도계,2,0,1,1,23,7,7,3,7859,196
스타축구공,1,1,7,2,16,7,12,5,16348,408
견과류믹스,3,5,22,7,6,2,15,17,231390,5784
웻슈트,1,8,7,1,21,3,15,1,5619,140
수지스그릴드닭가슴살,4,3,28,3,11,9,14,6,47492,1187
간큐브,0,1,13,0,16,4,18,2,10492,262
화장실탈취제,6,6,13,6,10,1,15,14,55929,1398
군용핫팩,0,8,17,11,7,3,18,12,132806,3320
아기체육관,2,2,10,1,12,4,16,8,27806,695
락앤락스텐용기,0,0,13,6,16,5,13,6,25990,649
햇반현미밥,2,7,8,19,19,2,11,8,94121,2353
한일의료기매트,2,0,20,5,13,5,14,8,45467,1136
육개장사발면,1,3,15,19,10,0,14,16,648909,16222
대형욕조,3,2,2,0,27,2,7,4,25816,645
퓨리얼정수기필터,4,0,13,18,23,4,5,8,38473,961
믹스견과류,3,6,23,5,4,2,16,18,256308,6407
하이드로더치,0,3,17,16,3,2,17,18,370624,9265
건미역,2,7,23,8,7,3,17,13,68405,1710
무알콜맥주,4,9,21,3,2,6,23,9,61813,1545
가정용분리수거함,1,1,15,2,3,1,17,19,111757,2793
수면귀마개,8,3,10,3,7,2,19,12,97463,2436
육포선물세트,2,4,7,3,20,5,12,3,11762,294
강아지가림막,7,4,2,0,27,5,6,2,13189,329
크록스올터레인,4,2,13,11,25,2,10,3,11249,281
TPU매트,7,0,22,6,5,5,18,12,58769,1469
아이패드마그네틱거치대,4,3,13,11,9,4,24,3,16780,419
아큐첵인스턴트,1,4,12,17,15,4,14,7,23329,583
아기앞치마,6,6,9,1,10,4,17,9,49159,1228
생물오징어,3,4,20,13,8,3,14,15,56057,1401
냉압착들기름,10,11,11,8,20,3,13,4,25796,644
라텍스바디필로우,2,2,3,4,20,4,14,2,11631,290
맛밤,5,6,11,8,4,3,13,20,82978,2074
돼지간,1,7,14,3,4,6,18,12,77858,1946
박카스,3,2,16,15,7,3,18,12,60004,1500
잼먹,0,13,0,19,18,4,13,5,20679,516
칵테일냅킨,1,11,21,3,6,6,20,8,36342,908
미용실염색약,1,8,29,2,4,0,17,19,337227,8430
북어채,4,10,19,7,9,1,19,11,69740,1743
혼수이불,20,2,6,0,29,2,5,4,40623,1015
집똥기,1,2,13,0,21,7,7,5,12682,317
양배추슬라이서,9,6,13,0,15,6,14,5,22443,561
캐치티니핑장난감,0,6,30,0,12,9,16,3,9386,234
캐슈넛,2,2,14,14,5,2,14,19,116527,2913
커피드립백,2,13,15,3,5,3,15,17,98185,2454
겨울골프스타킹,2,7,23,0,10,3,19,8,30060,751
군만두,0,2,8,2,11,5,13,11,58108,1452
화장실냄새제거,5,13,16,1,1,1,14,24,253652,6341
신생아베개,0,2,17,4,5,1,13,21,73732,1843
네임스티커기계,5,22,9,4,23,7,8,2,11307,282
토퍼방수커버,4,2,14,0,14,1,14,11,60764,1519
발라리안액상,10,16,7,7,11,4,19,6,65807,1645
서리태콩,8,5,21,6,5,5,16,14,178271,4456
입냄새제거,8,12,15,5,5,2,19,14,84426,2110
배너거치대,1,1,26,0,4,4,19,13,57747,1443
상하목장아이스크림,0,0,4,4,20,5,10,5,35142,878
신생아바지,4,9,26,0,8,2,16,14,69921,1748
아기침받이,4,10,15,1,3,5,4,28,305365,7634
노패킹수경,1,2,20,0,16,5,15,4,17224,430
브라운면도기날,2,4,15,13,13,5,14,8,30675,766
사진첩,0,8,9,1,10,1,16,13,82801,2070
후방카메라모니터,4,6,18,9,18,4,15,3,13770,344
하수구냄새제거,4,12,16,2,0,1,16,23,223517,5587
밸롭아쿠아슈즈,0,6,13,20,20,2,16,2,11669,291
산과들에순수가온,4,3,5,24,15,1,15,9,61187,1529
현미찹쌀,0,3,11,20,5,4,12,19,254159,6353
드립백커피,2,13,14,4,4,3,16,17,97596,2439
바디필로우커버,7,9,12,0,7,3,14,16,77821,1945
돼지막창,7,6,9,3,7,5,18,10,97493,2437
구유조명,0,2,0,0,38,0,1,1,2761,69
아디다스슬리퍼,3,4,15,5,18,7,10,5,54967,1374
톱밥,0,3,12,1,12,4,13,11,47119,1177
들기름가격,6,9,12,5,3,3,21,13,50790,1269
퉁퉁이별티,9,2,5,19,32,5,1,2,18423,460
걸음마신발,0,3,12,10,19,2,12,7,25437,635
보이로,3,5,5,10,21,1,15,3,10090,252
가평잣판매,11,3,22,0,8,6,15,11,53217,1330
가평잣가격,11,3,22,0,8,6,15,11,53217,1330
유아킥보드,4,4,7,2,11,6,10,13,40051,1001
이유식식판,0,4,15,3,2,1,18,19,90654,2266
토종순대,4,7,7,2,17,3,13,7,37159,928
모노테일무선다지기,3,0,3,26,31,0,2,0,1542,46
크로와상생지,3,3,24,10,9,4,16,11,102299,2557
휴대용유축기,1,5,16,0,6,4,20,10,60863,1521
구스베개,0,3,12,2,17,7,11,5,19532,488
비오틴맥주효모,6,5,18,6,7,5,17,11,49039,1225
식기세척기세제커터,17,0,1,21,34,0,4,2,6876,171
하겐다즈아이스크림,0,0,10,9,19,3,13,5,20358,508
무선다리마사지기,2,4,8,2,6,7,15,12,56167,1404
5분누룽지가마솥,15,6,11,8,27,0,13,0,5349,133
살균침구청소기,6,5,10,9,17,6,11,6,21054,526
소형비닐하우스,3,0,20,1,21,3,12,4,10131,253
용돈박스,4,14,17,0,7,1,16,16,59287,1482
가죽코팅,3,3,4,0,15,4,18,3,16077,401
신라면컵라면,5,2,10,16,12,0,11,17,230923,5773
캠핑써큘레이터,6,3,20,9,12,5,13,10,97745,2443
고양이펜스,6,3,15,3,15,5,10,10,42434,1060
초소형녹음기,7,8,18,1,7,3,23,7,48332,1208
침대안전가드,3,4,7,2,14,5,11,10,70783,1769
톤업크림추천,1,0,6,3,2,3,19,16,53052,1326
톤업크림,1,0,6,3,2,3,18,17,55727,1393
유아책상,3,5,16,0,10,6,20,4,17050,426
복순도가손막걸리,1,4,23,8,15,3,13,9,129852,3246
향기포미,23,2,8,7,36,0,3,1,8504,212
목튜브,3,4,6,1,19,2,14,5,31199,779
스타벅스돌체구스토캡슐,2,4,10,16,11,7,13,9,101468,2536
개업식화분,3,4,19,14,9,4,18,9,43686,1092
승모근마사지기,7,6,6,5,12,4,18,6,35586,889
아침식사대용,6,8,10,2,6,5,18,11,82336,2058
마더케이손톱깎이,1,1,2,6,29,2,3,6,23289,582
아기목욕가운,2,7,5,1,13,3,16,8,22619,565
올바른핫도그,0,0,1,2,25,1,9,5,38931,973
곽진영갓김치,5,3,16,16,28,4,6,2,5080,127
블럭치즈,1,2,9,3,16,8,14,2,9211,230
블랙앵거스,2,6,13,13,1,2,18,19,117839,2945
여성크록스샌들,6,5,22,1,17,5,15,3,22330,558
아기인디언텐트,1,3,18,2,16,5,14,5,28990,724
조성아,1,2,8,8,8,3,14,15,68253,1706
인셀덤오일미스트,12,2,11,13,23,4,7,6,31920,798
자몽주스,1,4,14,10,7,5,17,11,46984,1174
한경희스팀다리미,6,2,2,8,14,6,15,5,16940,423
쪼꼬미에기,3,1,2,4,27,2,7,4,41976,1049
포도즙,5,7,8,6,7,3,18,12,74289,1857
비장탄,7,6,24,0,6,4,18,12,72632,1815
싱크대코브라,3,3,12,3,7,2,17,14,84898,2122
캐모마일티백,3,3,23,3,3,1,18,18,245687,6142
간편세척가습기,1,4,11,1,2,3,15,20,147586,3689
세모수,0,0,35,5,1,1,12,26,201696,5042
사세치킨텐더,3,2,14,20,19,3,9,9,214985,5374
그린박스,0,0,2,1,11,3,20,6,28559,713
추젓,7,11,14,8,4,3,19,14,104724,2618
베어그릭스꾸덕메이커,10,1,2,9,36,1,2,1,12682,317
오뚜기참기름,2,3,13,8,15,4,12,9,56006,1400
통영굴무침,7,5,18,10,14,2,14,10,44578,1114
카밈연료첨가제,3,5,6,24,27,1,9,3,26497,662
카밈,3,5,6,24,27,1,9,3,26533,663
발목아대,2,6,12,0,9,4,16,11,59441,1486
룰루키친,4,6,17,12,30,0,7,3,8622,215
오징어젓갈,2,2,31,3,5,0,17,18,160687,4017
러브수용성젤,12,18,8,1,9,6,18,7,28253,706
아기킥보드,4,3,6,2,26,4,9,1,5525,138
덤벨세트,0,2,15,9,7,3,16,14,39064,976
부가부비6,0,0,0,37,37,2,1,0,1124,28
아파트유리창청소,12,4,19,2,10,1,17,12,111665,2791
부착식식기건조대,1,1,11,2,5,3,17,15,57815,1445
탐폰,1,3,13,19,13,1,14,12,60864,1521
매직스트레이트,0,7,17,4,5,5,18,12,143723,3593
전기라면포트,9,5,9,3,13,7,15,5,20085,502
어묵꼬치,1,3,13,2,2,3,19,16,75794,1894
바퀴벌레없애는법,5,7,18,9,10,2,20,8,89814,2245
아기책상세트,2,5,22,1,17,7,14,2,11872,296
고양이스프레이,9,5,2,6,29,2,4,5,10951,273
생아몬드,1,3,18,13,5,3,18,14,258841,6471
자전거블랙박스,10,7,19,3,15,6,17,2,10217,255
아기베개,2,3,17,3,3,1,15,21,69808,1745
대형견울타리,3,2,13,4,18,7,8,7,27471,686
욕실청소세제,3,10,17,8,2,2,18,18,96881,2422
꼬치어묵,1,2,14,2,1,4,18,17,84262,2106
알프레미오수유시트,2,3,0,4,35,0,1,4,18094,452
토너패드,1,1,5,1,2,0,11,27,199086,4977
베지밀검은콩두유,2,0,10,14,10,1,16,13,80936,2023
이지드롭리필,3,3,12,11,7,4,20,9,57039,1425
간건강,1,0,4,3,0,1,13,26,523258,13081
가그린,1,3,9,13,6,6,16,12,78506,1962
요가조거팬츠,4,9,5,0,16,6,14,4,13511,337
매직약,1,8,16,5,5,4,19,12,143626,3590
셉트이너샤,9,4,4,22,33,1,5,1,7709,192
티니핑장난감,0,7,28,0,14,8,16,2,7957,198
자몽쥬스,1,4,14,10,5,7,16,12,50784,1269
매직큐브자석블럭,5,0,14,3,25,4,10,1,4445,111
인스탁스필름,1,1,15,6,12,4,11,13,83293,2082
페스룸칫솔,0,6,0,21,11,3,13,13,72154,1803
인스팅트,0,1,28,2,21,4,12,3,9655,241
플랫버너,2,6,10,5,28,1,7,4,11422,285
두상베개,0,4,19,4,6,4,12,18,62787,1569
유아방수바지,3,10,8,1,24,4,7,5,43788,1094
나이키운동가방,1,4,29,6,20,5,9,6,26048,651
레이평탄화,7,14,17,2,15,6,11,8,27948,698
저분자키토올리고당,6,4,0,30,40,0,0,0,44,1
빕스쪽쪽이,4,10,17,9,14,2,11,13,240266,6006
방수팬티,3,3,6,3,25,2,9,4,45688,1142
미니폼롤러,2,4,7,4,15,5,11,9,170351,4258
유아튜브,3,5,9,0,8,6,18,8,33145,828
드럼채,2,1,2,1,33,2,3,2,4285,107
천연디퓨저,7,8,9,0,7,5,14,14,58068,1451
에이지투웨니스에센스커버팩트,0,2,10,16,6,3,15,16,127390,3184
치트삭스,6,0,5,19,35,0,4,1,3284,82
인조속눈썹,5,12,17,3,7,3,16,14,177562,4439
편의점음료,0,1,30,9,7,4,16,13,55032,1375
제로맥주,3,7,21,7,8,4,16,12,74452,1861
호텔수건40수,1,3,18,0,7,4,10,19,193512,4837
올인원바디워시,2,9,12,5,6,4,14,16,53681,1342
물엿,3,5,8,1,3,3,21,13,53727,1343
종아리압박밴드,2,8,13,0,7,2,21,10,62024,1550
대금,2,1,0,0,38,1,0,1,1588,39
풀업밴드,2,1,4,7,6,5,14,15,144570,3614
컬럼비아등산화,0,0,13,0,20,6,10,4,11705,292
압축파우치,1,7,14,5,16,1,16,7,42841,1071
예단,6,8,25,0,8,1,12,19,108033,2700
물왁스,1,1,2,1,8,4,15,13,42725,1068
에어컨실링팬,16,6,9,9,27,2,8,3,8594,214
볶음땅콩,1,8,19,12,2,1,17,20,152659,3816
하소로커피,2,0,7,31,33,1,4,2,6211,155
마이비데물티슈,0,0,6,11,4,2,13,21,110864,2771
신생아블랭킷,0,1,14,6,2,1,19,18,85529,2138
아기모빌,1,4,20,0,16,5,13,6,41492,1037
젖병솔,0,2,5,4,5,2,19,14,131551,3288
임산부압박스타킹,8,10,8,0,12,5,18,5,40109,1002
원버너플레이트,1,5,12,5,21,3,9,7,15804,395
휴족시간,4,4,4,21,10,5,15,10,39303,982
체지방감소,5,2,12,6,5,4,15,16,122527,3063
작두콩,4,10,11,4,2,1,17,20,181848,4546
아기방수팬티,6,10,6,0,30,2,7,1,35824,895
티읕컵,9,0,4,26,32,2,4,2,11112,277
카타르월드컵공인구,12,4,6,3,32,1,7,0,2261,56
버블클렌저,2,10,9,6,5,2,19,14,76895,1922
메밀면,3,3,4,1,15,6,17,2,18525,463
바디캠,11,2,11,2,15,5,19,1,8392,209
비오템튼살크림,4,7,14,11,21,4,11,4,17006,425
오로라무드등,5,2,23,5,11,3,12,14,80346,2008
시럽젤네일,1,1,38,0,12,5,14,9,129729,3243
화장실하수구트랩,6,8,18,1,2,3,18,17,182525,4563
나이키헬스가방,2,3,31,4,18,5,11,6,25668,641
샹떼클레어섬유유연제,2,7,5,25,32,1,5,2,13292,332
팔당오징어,4,12,3,9,26,2,8,4,16511,412
묵은김치,8,8,16,8,8,4,12,16,92426,2310
앱솔루트킨더밀쉬,4,2,1,31,34,2,2,2,15268,381
테팔원픽냄비팬,7,4,8,20,32,3,4,1,9160,229
떼르메스,8,6,13,4,19,3,8,10,271298,6782
하겐다즈파인트,1,0,7,6,13,2,18,7,31053,776
심리스브라세트,5,5,11,5,13,4,10,13,171995,4299
거꾸로우산,3,2,5,0,15,6,11,8,32734,818
카누미니마일드,1,1,18,13,11,2,13,14,114565,2864
초소형카메라,4,2,6,4,30,3,7,0,2658,66
휴대용목베개,7,5,12,0,14,4,14,8,64172,1604
짱구베개,1,5,17,4,4,5,10,21,68466,1711
육개장컵라면,2,3,11,16,8,1,13,18,580238,14505
그릭요거트유청분리기,7,3,10,3,19,5,11,5,28004,700
대추고,9,8,12,11,26,2,6,6,16469,411
어깨뽕,1,5,6,0,22,6,8,4,19532,488
자연치즈,0,1,9,4,14,2,11,13,48429,1210
킨도기저귀,1,4,7,11,20,6,11,3,14967,374
고양이츄르,0,4,16,8,6,2,11,21,176357,4408
고양이영양제,1,3,3,17,0,1,17,22,85007,2125
노시부석션팁,3,7,7,6,30,1,2,7,78958,1973
단감5KG,4,11,21,4,10,5,12,13,68511,1712
차량용초고속충전기,0,0,7,1,4,2,29,5,29718,742
제로사이다,0,0,5,7,2,2,13,23,177205,4430
벨라아기침대,14,3,8,12,21,1,11,7,35130,878
유축기,3,1,14,0,3,3,17,17,87581,2189
매직큐브,0,1,7,0,26,2,8,4,9654,241
엘르스카프,0,0,3,0,24,3,11,2,5611,140
스텐전기찜기,5,5,18,6,14,1,16,9,56970,1424
코카콜라500,0,2,22,11,10,2,11,17,258247,6456
냉동블루베리,3,3,20,14,7,5,12,16,136626,3415
자바라의자,3,3,5,0,32,2,3,3,9777,244
패밀리침대커버,0,2,15,1,21,1,9,9,59388,1484
더젤,0,5,29,0,10,3,16,11,122500,3062
은영이떡볶이,2,0,11,8,31,0,6,3,45123,1128
식기건조대1단,1,7,15,1,3,1,17,19,79338,1983
쿠쿠내솥,1,0,2,28,10,3,16,11,25763,644
1구인덕션,5,2,15,6,12,7,15,6,58199,1454
어르신지팡이,12,5,6,0,21,5,12,2,14383,359
갈매기살,2,2,23,12,0,0,25,15,156808,3920
시크릿코인,3,6,6,23,6,3,21,10,64072,1601
조성아레몬청클렌저,2,7,8,23,24,5,7,4,13971,349
정관장에브리타임밸런스,5,2,16,11,22,4,8,6,84601,2115
전기보온통,4,1,4,31,36,1,2,1,2654,66
샤오미스틱,6,1,5,26,32,4,1,3,10334,258
상견례선물,3,10,16,0,7,2,14,17,61840,1546
집된장,5,7,9,2,10,4,17,9,52270,1306
헬륨가스,4,4,10,3,17,6,13,4,27810,695
가정용미니금고,4,2,13,1,16,4,15,5,20896,522
시저스,18,2,16,4,10,1,17,12,87334,2183
울금,3,1,6,0,20,4,11,5,15518,387
용자곱창,1,0,8,25,29,2,4,4,22989,589
마이비데,0,1,5,11,3,3,14,20,97467,2436
크리넥스마이비데,0,1,4,12,4,2,14,20,97409,2435
아이폰방수케이스,6,1,12,7,15,5,13,7,21151,528
아기책상의자,1,4,21,1,17,6,15,2,12493,312
아기자석칠판,0,2,30,7,10,4,16,10,36769,919
책상발판,2,5,14,1,14,1,17,8,32876,821
통밀빵,5,13,19,1,1,0,10,29,288885,7222
우드블라인드,5,2,18,3,13,0,10,17,267323,6683
혀클리너,1,3,8,5,7,5,12,16,114251,2856
혀클리너추천,1,3,8,5,7,5,12,16,114251,2856
무선하이패스단말기,3,2,4,9,12,2,13,13,82080,2052
일회용수저,2,3,21,14,2,4,19,15,65201,1630
무릎영양제,9,7,5,19,26,3,6,5,12970,324
보온죽통,0,5,13,2,14,5,13,8,29656,741
섬유탈취제,1,3,6,7,0,0,18,22,135067,3376
아기물병,2,4,21,2,8,3,14,15,79676,1991
컬크림,1,9,6,2,8,4,16,12,64656,1616
축구는장비빨,15,1,8,12,32,1,5,2,4661,116
침대핸드폰거치대,2,5,15,1,1,0,14,25,183478,4586
유아변기,1,4,9,1,2,1,21,16,64910,1622
골프스틱,1,1,7,1,18,5,12,5,16932,423
젖병워머,2,2,2,6,27,1,9,3,8418,210
일회용전자담배,9,18,12,1,9,10,19,2,10818,270
밤호박,7,9,18,6,8,1,13,18,146681,3667
튤립닭발,7,3,8,9,5,6,14,15,141211,3530
건조기섬유유연제시트,1,3,20,8,3,0,19,18,113576,2839
염도계,0,0,7,0,21,1,16,2,10399,259
유기농올리브오일,7,3,22,4,6,6,21,7,49206,1230
코브라수전,2,3,12,3,11,2,14,13,82889,2072
순수가온,3,2,2,29,10,1,17,12,69783,1744
젬소속눈썹영양제,6,2,1,27,28,6,3,3,17360,434
젬소,6,2,1,25,26,6,5,3,17570,439
베이컨,0,2,7,7,11,2,16,11,51902,1297
새싹보리분말,1,3,1,4,5,2,14,19,133004,3325
2단독서대,6,1,17,0,11,2,11,16,60680,1517
유럽유심,0,1,27,12,9,1,16,14,128701,3217
칼집밤,5,11,18,5,3,2,11,24,261953,6548
평상마루,3,0,3,0,35,0,2,3,6672,166
맘노코,1,1,18,13,25,3,10,2,12693,317
탄탄방수크림,5,4,7,1,26,1,9,4,11503,287
단미와플메이커,2,2,6,26,27,0,7,6,38999,974
유아목욕가운,2,6,7,0,13,3,16,8,22406,560
감열지,7,3,26,4,5,2,20,13,57156,1428
코골이방지밴드,9,10,8,0,12,6,17,5,29003,725
저온압착참기름,5,10,18,6,3,2,17,18,104745,2618
순살간장게장,8,10,12,10,6,4,15,15,137602,3440
탄산수제조기,6,3,19,4,14,0,13,13,130252,3256
크리넥스드라이셀,0,3,15,13,9,2,20,9,62720,1568
생땅콩,11,5,14,10,14,4,12,10,125338,3133
세탁기통세척,8,6,14,12,14,3,17,6,270696,6767
서울우유버터,3,4,7,7,22,2,11,5,13051,326
마미포코기저귀,0,2,10,5,6,7,15,12,36196,904
하이드로더치커피,0,3,17,18,3,2,16,19,371811,9295
보온도시락통,3,7,20,1,9,5,15,11,35031,875
오리목,14,8,8,6,29,4,4,3,10612,265
헤겐젖병,0,2,16,13,14,13,7,6,35583,889
구리스주입기,1,2,9,2,27,5,7,1,5742,143
누빔매트리스커버,0,2,13,3,3,3,16,18,196070,4901
화식,1,8,17,5,1,0,21,18,61489,1537
키즈래쉬가드,4,7,12,0,20,2,12,6,27107,677
테팔매직핸즈,1,1,8,24,22,3,9,6,12314,307
나이키더플백XS,5,4,16,14,25,0,10,5,25569,639
건조기섬유유연제,1,3,19,9,3,1,18,18,113460,2836
보니아기침대,13,3,7,12,17,1,13,9,44906,1122
건조기시트추천,1,4,19,8,3,0,19,18,102872,2571
헤나염색,2,6,12,5,3,2,17,18,76703,1917
목화솜,4,1,1,0,31,2,5,2,5091,127
유모차방풍커버,0,0,29,2,10,2,18,10,38847,971
숫꽃게,3,5,23,9,3,2,12,23,109686,2742
헤나염색약,2,7,11,5,3,2,17,18,76324,1908
주꾸미볶음,2,2,18,4,6,1,9,24,237771,5944
가죽코팅제,5,4,7,1,3,2,25,10,60750,1518
치킨가라아게,2,2,17,18,7,0,15,18,210090,5252
해피콜냄비,2,2,2,9,16,6,15,3,12479,311
키토산,5,3,8,9,13,3,18,6,46718,1167
G102,11,1,10,14,14,1,16,9,65546,1638
몽디에스치약,1,0,1,34,34,0,2,4,21395,534
파스타밀키트,6,2,10,12,2,3,7,28,456488,11412
매직캔리필,0,8,24,4,2,2,18,18,146647,3666
황태채,3,4,27,6,1,2,17,20,108592,2714
아기반찬,3,6,31,0,7,2,12,19,263589,6589
브라운핸드블렌더,9,2,12,17,31,3,5,1,5053,126
브라운핸드블랜더,9,2,12,17,31,3,5,1,5053,126
대추차,3,4,21,1,7,1,24,8,55184,1379
대봉시,11,10,14,5,22,4,9,5,40160,1004
굿바이밀티,12,0,4,17,32,0,3,5,21741,543
죽용기,4,3,25,8,11,6,16,7,43416,1085
장용성락토페린,16,3,10,11,17,10,11,2,7998,199
하이트제로,5,9,17,7,7,9,12,12,74918,1872
핏플랍샌들,1,0,1,1,14,9,16,1,6275,156
도브센서티브바,2,6,13,17,17,4,12,7,42468,1061
배접봉투,3,6,22,5,2,1,17,20,577741,14443
셀프브라질리언왁싱,9,8,20,0,5,2,14,19,152330,3808
아이패드종이필름,0,0,6,4,7,0,20,13,119500,2987
고려은단비타민,2,2,7,5,6,1,9,24,738157,18453
써모스보온병,2,3,12,0,11,3,19,7,33853,846
군산엄마손칼국수,1,0,4,3,28,0,6,6,18403,460
군산칼국수,1,0,4,3,27,0,6,7,21307,532
흥국자몽농축액,4,3,14,18,16,3,16,5,18411,460
일회용숟가락,1,6,20,13,6,4,19,11,51649,1291
인셀덤클렌징,11,2,8,18,26,3,5,6,29040,726
각굴,9,10,19,2,3,5,14,18,201789,5044
새우젓추젓,6,10,16,8,5,5,15,15,90541,2263
레드자몽,6,5,20,9,18,2,9,11,141706,3542
바닐라시럽,3,7,8,4,11,5,10,14,111359,2783
철제트롤리,1,1,12,1,19,2,13,6,33124,828
인셀덤파우더,12,2,8,17,26,3,5,6,29057,726
냉동닭다리살,5,4,14,17,11,8,12,9,49115,1227
용돈풍선,17,13,10,0,12,4,14,10,77701,1942
에어릴,0,2,4,0,31,3,4,2,7612,190
헤라남성화장품,3,5,14,12,25,4,6,5,50457,1261
인스탁스미니필름,1,1,14,8,14,5,12,9,73355,1833
염소탕,12,2,16,10,22,6,9,3,7641,191
철제배너,2,2,20,0,14,3,14,9,26416,660
초음파사진앨범,0,7,18,1,2,1,17,20,144420,3610
아기자석보드,0,2,28,6,12,4,14,10,35696,892
남매룩,3,10,13,0,21,3,10,6,47751,1193
DDR48G,0,3,9,28,30,1,4,5,9094,227
아가드네일트리머,4,3,4,11,36,0,3,1,10609,265
빅마마시크릿코인,1,6,2,31,9,5,16,10,62776,1569
일회용앞치마,1,3,18,0,11,3,18,8,33955,848
초음파앨범,0,7,19,0,1,3,16,20,141991,3549
아몬드슬라이스,0,4,21,12,4,2,17,17,294862,7371
브랜든압축파우치,0,7,12,13,23,5,8,4,17584,439
