relative_keyword,total_search,total_store_count,competitive_rate,avg_price,avg_sale
브라팬티세트,3810.0,1951980.0,512.33,49190,10574851
올인원,14800.0,1953902.0,132.02,19652,6265356
정수기,116800.0,1954038.0,16.73,379207,5659750
어항,29160.0,1957936.0,67.14,33381,2169036
편의용품,70.0,1974498.0,28207.11,124424,6944984
레그,2240.0,1975069.0,881.73,423496,6880750
하이브리드,53300.0,1978822.0,37.13,492375,7564098
현악기,7050.0,1980414.0,280.91,185213,376984
납,8240.0,1981058.0,240.42,12795,38212
PT,31710.0,1981575.0,62.49,1122168,414166
강아지장난감,18740.0,1983871.0,105.86,10576,2207805
점프슈트,13400.0,1989885.0,148.5,48617,1242061
내복,5190.0,2000124.0,385.38,13283,2120349
내의,1860.0,2000124.0,1075.34,13256,1952001
디저트,52150.0,2002738.0,38.4,12212,3131383
조화,41530.0,2024204.0,48.74,8315,1152175
자전거의류,9780.0,2029808.0,207.55,57569,900468
명함지갑,25070.0,2030623.0,81.0,151168,4769296
워커,35850.0,2038280.0,56.86,83192,1233916
멀티미디어,2980.0,2041419.0,685.04,101262,2176430
클러치백,26300.0,2060687.0,78.35,958529,5967311
남성화장품,9410.0,2063890.0,219.33,32012,10177931
면도기,45000.0,2109261.0,46.87,130845,14863171
노트북키스킨,2750.0,2116189.0,769.52,9544,338773
네일아트,102160.0,2119610.0,20.75,3158,709634
안경테,48500.0,2120677.0,43.73,86075,4680514
휴대폰케이블,890.0,2124540.0,2387.12,7700,7084901
밥,31420.0,2129882.0,67.79,11219,9573931
비니,25620.0,2137268.0,83.42,27513,637163
댄스복,14070.0,2148594.0,152.71,15412,916590
봉제인형,2990.0,2154491.0,720.57,20322,3253118
골프백,47270.0,2162527.0,45.75,228953,3312945
차렵이불,43780.0,2166754.0,49.49,58179,8784401
루어낚시,7400.0,2169391.0,293.16,77844,4180764
정장세트,2360.0,2169921.0,919.46,99111,11384735
로션,13170.0,2183578.0,165.8,20126,1658733
비타민제,980.0,2187582.0,2232.23,29675,52669455
수첩,5500.0,2192432.0,398.62,1854,248095
라디오,49810.0,2193080.0,44.03,32036,1675798
인덕션,120600.0,2193671.0,18.19,482268,9274721
여행소품,330.0,2197337.0,6658.6,9371,2814463
앞치마,83600.0,2205811.0,26.39,11771,3742969
민물낚시,3000.0,2206027.0,735.34,37033,1185166
빵,44870.0,2222320.0,49.53,12916,7610632
선캡,2220.0,2224112.0,1001.85,21024,5127186
초콜릿,44270.0,2233446.0,50.45,9592,3251399
건조기,105600.0,2246729.0,21.28,620282,13382959
접착제,5200.0,2249478.0,432.59,5096,819116
와이파이,26080.0,2252285.0,86.36,64822,1453126
CPU,26900.0,2265600.0,84.22,292209,82333
클렌징,6020.0,2281493.0,378.99,10255,7169451
스키,9990.0,2285038.0,228.73,549500,834666
에코백,139400.0,2305945.0,16.54,24491,1555240
방향,6130.0,2320356.0,378.52,8087,517399
책장,88900.0,2328172.0,26.19,85132,7810852
스낵,4230.0,2329111.0,550.62,1820,19662600
야외의자,8570.0,2334845.0,272.44,44526,840960
세탁기,133900.0,2339398.0,17.47,503044,86991666
등산화,80100.0,2339777.0,29.21,100711,9042305
애니메이션,42090.0,2350099.0,55.84,24876,836154
해외패키지,2890.0,2352421.0,813.99,396370,28166810
등산장비,1220.0,2357413.0,1932.31,30179,5038015
서랍장,102800.0,2358172.0,22.94,113963,10281678
낚싯대,2980.0,2373731.0,796.55,123745,4885053
라면,63100.0,2380748.0,37.73,6110,6007088
사료,15520.0,2385927.0,153.73,20856,27386130
신생아,25250.0,2401691.0,95.12,37681,4167865
남성지갑,14930.0,2403432.0,160.98,222251,11650520
도시락,100200.0,2412449.0,24.08,29367,12378009
믹서기,63670.0,2413896.0,37.91,106240,20332407
헬스소품,90.0,2429105.0,26990.06,17712,8994161
넥타이,32020.0,2430623.0,75.91,31342,4197202
코디세트,950.0,2432189.0,2560.2,42653,896010
아웃도어스포츠,200.0,2435428.0,12177.14,95404,5075414
음악,27300.0,2440021.0,89.38,16718,426066
차음료,520.0,2457325.0,4725.62,10144,5056541
삼각대,29630.0,2461475.0,83.07,33247,6695384
액션,3450.0,2472361.0,716.63,48005,2463018
아이소품,30.0,2473348.0,82444.93,8666,730568
종교,10840.0,2476956.0,228.5,19077,528908
전통,6520.0,2495954.0,382.82,8102,1494627
샤워기,35660.0,2499391.0,70.09,19064,6282266
차류,240.0,2507114.0,10446.31,11590,7930460
주전자,18500.0,2591877.0,140.1,27188,2505133
주얼리소품,30.0,2603190.0,86773.0,16077,312940
비디오,5760.0,2606105.0,452.45,607104,37442347
칫솔,51690.0,2608492.0,50.46,9055,9674512
헤어소품,120.0,2617884.0,21815.7,17363,1950577
카메라렌즈,3240.0,2626864.0,810.76,827289,9317525
담요,36240.0,2643407.0,72.94,18371,3477173
스펀지,14240.0,2643784.0,185.66,8311,129711
장식인형,220.0,2663926.0,12108.75,12568,1287904
휴대폰충전기,8130.0,2678486.0,329.46,28505,19265322
쿠키,58280.0,2683575.0,46.05,11181,3282848
만화,44300.0,2686532.0,60.64,43795,1140933
음식,28330.0,2698596.0,95.26,10980,6633575
조립,3390.0,2698963.0,796.15,26650,460084
바디용품,680.0,2709382.0,3984.39,18197,33949493
포크,13910.0,2737214.0,196.78,10126,1900126
코스튬의상,4870.0,2738318.0,562.28,21188,902442
유니폼,30200.0,2746193.0,90.93,31725,2019614
바다낚시,11110.0,2748440.0,247.38,8619,1623882
히터,7250.0,2777041.0,383.04,87114,8598226
CD,12590.0,2779169.0,220.74,41864,2758449
교육,21090.0,2797376.0,132.64,26299,1650000
학습교구,210.0,2807617.0,13369.6,28930,3803301
매트리스,166300.0,2822128.0,16.97,181511,47614255
화장지,31820.0,2835852.0,89.12,14914,14042926
코스튬플레이,260.0,2868815.0,11033.9,22382,1063682
강아지간식,38310.0,2869060.0,74.89,8559,4608496
프로젝터,7610.0,2877007.0,378.06,573105,17900428
일체형,1350.0,2881728.0,2134.61,924216,16378658
앰프,16110.0,2884358.0,179.04,354938,2919780
캔들용품,70.0,2884383.0,41205.47,15581,600118
독일,102600.0,2885995.0,28.13,22540,23410189
워머,8720.0,2897616.0,332.3,11112,2079789
기타악기,90.0,2944288.0,32714.31,325143,4843682
작동완구,100.0,2955781.0,29557.81,34018,1812047
휴지통,23930.0,2958422.0,123.63,34850,12710781
헤어핀,19020.0,2987794.0,157.09,5376,1024027
미디어,17850.0,2989873.0,167.5,281833,514904
등산가방,41930.0,2992958.0,71.38,75045,4226098
골프필드용품,750.0,3000547.0,4000.73,9351,1999455
타일,29740.0,3003210.0,100.98,22443,187057
발매트,46390.0,3013781.0,64.97,10633,3685461
생활선물세트,1180.0,3023509.0,2562.3,19392,362805
렌즈용품,60.0,3030347.0,50505.78,2922,747376
데코스티커,1600.0,3033305.0,1895.82,4546,486618
머플러,14940.0,3057039.0,204.62,72028,6702930
목도리,14080.0,3057190.0,217.13,58728,7323668
기능화,90.0,3060582.0,34006.47,48526,14978582
화장대,84700.0,3078312.0,36.34,158697,4866054
가족,25700.0,3111313.0,121.06,22685,1951011
옷걸이,63000.0,3148734.0,49.98,6061,1939399
사파리모자,3730.0,3153946.0,845.56,25108,2340803
앨범,19810.0,3155014.0,159.26,13698,5820310
MTB,11920.0,3156364.0,264.8,1159641,4340466
노트북가방,48240.0,3162132.0,65.55,21365,2659350
잉크,8560.0,3178756.0,371.35,18767,3074736
옷장,72700.0,3187212.0,43.84,240521,10535316
목재,15220.0,3202390.0,210.41,7921,535676
실내화,43660.0,3209977.0,73.52,5212,3049293
수예용품,180.0,3234625.0,17970.14,2809,867178
남성벨트,16960.0,3234763.0,190.73,30592,4918087
디스크,15650.0,3289840.0,210.21,40743,564683
플래시,28990.0,3299556.0,113.82,212105,908079
해외여행,72200.0,3307886.0,45.82,394096,26982723
색조화장품,2570.0,3322952.0,1292.98,14897,2338229
프라이팬,24360.0,3328158.0,136.62,32731,6979165
클리너,2510.0,3347769.0,1333.77,12264,8925829
여성벨트,16320.0,3350269.0,205.29,29277,2206137
헤어밴드,44250.0,3365463.0,76.06,6397,1696400
그래픽,10330.0,3367050.0,325.95,613359,1172100
남성양말,7220.0,3372395.0,467.09,6788,2673669
용지,2250.0,3391578.0,1507.37,9742,3265526
디자인문패,110.0,3405465.0,30958.77,9616,1108261
절삭공구,1070.0,3426309.0,3202.16,75394,4574837
포스터,29360.0,3431379.0,116.87,8722,2031921
제빵용품,400.0,3441505.0,8603.76,7910,669522
웨어러블디바이스,1100.0,3441882.0,3128.98,267330,15580090
간편조리식품,800.0,3442327.0,4302.91,14612,16573920
파우더,14510.0,3459376.0,238.41,27800,1838351
헤어케어,1110.0,3476149.0,3131.67,17778,9879506
케이크,101240.0,3506944.0,34.64,23469,3082750
비치웨어,12300.0,3545199.0,288.23,27624,9098070
여성지갑,15650.0,3559430.0,227.44,210659,3700169
공기정화기,750.0,3560973.0,4747.96,430108,19440573
휴대폰보호필름,1490.0,3564324.0,2392.16,9400,7468049
슬립온,34290.0,3616858.0,105.48,55816,2288367
캔,7490.0,3620365.0,483.36,5566,14728901
화장품세트,5830.0,3625752.0,621.91,62853,21469209
파일,20210.0,3657148.0,180.96,2473,657308
피트니스,16080.0,3667303.0,228.07,22733,7739902
아로마,9450.0,3714624.0,393.08,22792,16371704
상하세트,1110.0,3734221.0,3364.16,35464,3838815
설비공구,150.0,3734243.0,24894.95,2379,366651
선풍기,98600.0,3734337.0,37.87,58461,17378288
방석,38850.0,3735195.0,96.14,9938,2169007
여성수영복,26560.0,3746037.0,141.04,50511,4925186
세제,43350.0,3746554.0,86.43,10758,23122317
과학,18700.0,3794878.0,202.93,5563,387436
댄스,10700.0,3796308.0,354.8,16681,1101635
헬멧,24760.0,3814268.0,154.05,90097,5041828
솔,8470.0,3817958.0,450.76,6350,4552850
미술놀이,1670.0,3847933.0,2304.15,6438,1968930
다리,9830.0,3860387.0,392.71,10108,444417
골프잡화,100.0,3871735.0,38717.35,42346,2871045
이동,4370.0,3874971.0,886.72,32504,34761495
키홀더,15080.0,3896775.0,258.41,9941,1705806
사무기기,720.0,3915257.0,5437.86,51925,466305
세정제,2830.0,3916643.0,1383.97,11795,11297455
목욕용품,1420.0,3933857.0,2770.32,13487,3311032
페인트용품,280.0,3950038.0,14107.28,5914,168401
수건,77700.0,3961439.0,50.98,12019,4054613
게이지,6510.0,3966461.0,609.29,17717,3510697
마이크,33330.0,4006586.0,120.21,91967,1539602
샴푸,89300.0,4040369.0,45.24,16220,25805987
소품걸이,260.0,4059384.0,15613.02,3756,1060586
보안용품,180.0,4080928.0,22671.82,62799,3677577
수전용품,140.0,4081422.0,29153.01,26457,11056795
원단,22420.0,4090692.0,182.46,5250,760000
안경,78620.0,4091655.0,52.04,80451,4113084
스카프,55490.0,4139815.0,74.6,23909,2435092
솥,5510.0,4186977.0,759.89,58859,3255380
와인용품,890.0,4236011.0,4759.56,19279,1098836
제과,3960.0,4238381.0,1070.3,12232,328984
슬링,6880.0,4286472.0,623.03,53637,3431450
캠핑가구,410.0,4297324.0,10481.28,77133,4520579
초경량,490.0,4363513.0,8905.13,66386,598111
마우스,70400.0,4385528.0,62.29,45306,33817253
타이어,99200.0,4406083.0,44.42,82314,5333400
가구부속품,470.0,4451865.0,9472.05,8779,2379560
여성양말,9550.0,4460753.0,467.09,4708,2173368
봉투,9670.0,4501624.0,465.52,4445,1461249
몰딩,21840.0,4507081.0,206.37,5360,485893
바디케어,2300.0,4508459.0,1960.2,12728,12989590
헤드폰,35850.0,4510774.0,125.82,177543,5640496
레깅스,34840.0,4539249.0,130.29,17657,993398
요리,16020.0,4553415.0,284.23,9901,13132979
노트북보호필름,1750.0,4627549.0,2644.31,22393,483676
네트워크,11140.0,4636150.0,416.17,94289,1494150
남방,19190.0,4669287.0,243.32,24983,4648075
용접공구,200.0,4695320.0,23476.6,106066,10919560
훈련,17700.0,4761789.0,269.03,39822,160530
주니어,9330.0,4768182.0,511.06,22302,3918335
리빙용품,320.0,4777693.0,14930.29,11949,372695
키보드,126100.0,4778771.0,37.9,95379,9462608
보안,12110.0,4806647.0,396.92,66616,16226225
시트지,43400.0,4823066.0,111.13,4831,430400
휴대폰거치대,29540.0,4827751.0,163.43,11323,8135051
진열대,7270.0,4888737.0,672.45,45761,10453380
스피커,72700.0,4906384.0,67.49,32947,1706808
휴대폰용품,100.0,4924115.0,49241.15,25080,4562621
행거,113800.0,4934794.0,43.36,37408,12333591
펌프스,9250.0,4946039.0,534.71,60177,4481655
에어컨,91700.0,4955976.0,54.05,1009455,22746615
야구모자,15680.0,5029474.0,320.76,27343,4382660
랜턴,20210.0,5031678.0,248.97,42235,5992815
봉,8280.0,5036038.0,608.22,5386,1987420
PC케이스,4810.0,5055261.0,1050.99,57052,307858
공예,8400.0,5069606.0,603.52,6531,1518702
젤,7420.0,5071220.0,683.45,25221,3927043
학습,5810.0,5083425.0,874.94,39477,1760674
정,31030.0,5088275.0,163.98,13012,39754
이어폰,72800.0,5096794.0,70.01,24718,6924025
모니터,94600.0,5124641.0,54.17,293973,24352458
카트,45570.0,5204908.0,114.22,43399,4312619
패널,11710.0,5254452.0,448.71,25836,388312
오디오,10940.0,5266584.0,481.41,459090,296472
쿨러,10820.0,5282343.0,488.2,47490,364791
우산,84000.0,5288734.0,62.96,12053,4956509
스킨케어,6340.0,5304548.0,836.68,20212,52000433
선글라스,77000.0,5313053.0,69.0,132095,7102137
주방수납용품,130.0,5346237.0,41124.9,15107,2064369
요가,60370.0,5366571.0,88.89,21565,8155422
취사용품,30.0,5412406.0,180413.53,19323,2534262
위생,3940.0,5441905.0,1381.19,5086,325910
그립,69700.0,5454978.0,78.26,15788,2048044
태블릿PC,40670.0,5478267.0,134.7,464700,12857593
자연,13560.0,5516140.0,406.79,24493,926050
텐트,82900.0,5566270.0,67.14,409818,37482546
화분,74300.0,5602254.0,75.4,7868,1244626
타월,8350.0,5606948.0,671.49,11609,4272759
바구니,14500.0,5612782.0,387.09,5934,1690374
부자재,6400.0,5620188.0,878.15,1059,519854
토너,19830.0,5625266.0,283.67,15634,7941521
가방소품,100.0,5640207.0,56402.07,6739,1174631
에어공구,910.0,5665070.0,6225.35,69253,7980691
어린이세트,90.0,5682536.0,63139.29,38742,2835111
수납장,80300.0,5688983.0,70.85,81821,7028872
커튼,91800.0,5714113.0,62.25,27739,7424347
커피용품,3530.0,5725179.0,1621.86,30405,5170151
호스,14170.0,5726279.0,404.11,18182,5489077
낚시용품,15680.0,5729273.0,365.39,32157,2462967
조명용품,30.0,5741830.0,191394.33,45726,2123232
TV,85300.0,5778818.0,67.75,1092845,118289316
슬립,26750.0,5781277.0,216.12,19955,1613040
데스크용품,650.0,5804801.0,8930.46,14046,2095216
크리스탈,47710.0,5855076.0,122.72,12491,586065
잔,5500.0,5913968.0,1075.27,13860,2406338
페인트,52020.0,5954139.0,114.46,21030,2550549
자전거부품,3780.0,5987695.0,1584.05,19934,1859683
수영용품,4640.0,6061588.0,1306.38,25922,10492994
다이어리,46600.0,6088291.0,130.65,13341,3193936
펜던트,14040.0,6106061.0,434.9,124932,3484599
청소기,106500.0,6226057.0,58.46,390803,34156578
반지,67570.0,6255869.0,92.58,131902,4035025
시계소품,30.0,6268667.0,208955.57,42047,6611062
조리기구,840.0,6286262.0,7483.65,25728,4591106
마스크,93800.0,6310283.0,67.27,6416,13721024
샤워,6460.0,6315684.0,977.66,16648,8212631
부속품,1430.0,6347997.0,4439.16,13115,2828951
목욕,4520.0,6374863.0,1410.37,31874,6600627
과일,80800.0,6379014.0,78.95,24533,20405230
포장용품,3210.0,6487979.0,2021.18,2451,2894693
잠옷,79700.0,6540641.0,82.07,16720,7294458
러그,65600.0,6553172.0,99.9,27101,3699001
목공공구,2240.0,6558529.0,2927.91,100024,4780351
세차용품,28170.0,6673124.0,236.89,60189,2326290
베개,205800.0,6708375.0,32.6,24119,19404857
피규어,30670.0,6733634.0,219.55,23555,1635332
크림,795900.0,6773785.0,8.51,20787,49257597
러닝,15730.0,6801454.0,432.39,7471,2809633
소형기계,30.0,6858313.0,228610.43,160213,4935401
블록,9080.0,6869777.0,756.58,82884,8215480
카페트,38350.0,6921979.0,180.49,28955,1388760
PC케이블,210.0,6943134.0,33062.54,10027,1364302
힐,7410.0,6974147.0,941.18,56487,5025036
모터,8860.0,6985017.0,788.38,41738,502154
냄비,35890.0,7038038.0,196.1,51947,10047876
태블릿,55100.0,7039705.0,127.76,536565,8529803
간식,37400.0,7048598.0,188.47,9415,2315336
원예공구,110.0,7059640.0,64178.55,27401,1448611
테이프,14240.0,7102851.0,498.8,5220,8550704
뷰티,10920.0,7140076.0,653.85,8787,8565331
리빙,8740.0,7140142.0,816.95,40431,4246566
헤어액세서리,240.0,7147054.0,29779.39,5669,1465946
자수,10200.0,7207574.0,706.62,12926,468302
충전기,31110.0,7222926.0,232.17,28006,22737964
프라모델,16370.0,7269696.0,444.09,57102,4078197
골프클럽,8180.0,7392610.0,903.74,734752,13261833
브라,30410.0,7424158.0,244.14,17777,15570292
휠,6020.0,7460462.0,1239.28,192993,226348
복합기,20140.0,7537576.0,374.26,232187,21013977
미술,11770.0,7612466.0,646.77,4942,367904
악기,9470.0,7770306.0,820.52,311537,9496116
등산의류,380.0,7779833.0,20473.24,67371,21266536
캠코더,16500.0,7856849.0,476.17,532252,1614270
메이크업,20410.0,7922633.0,388.17,19398,12353808
프린터소모품,40.0,7948249.0,198706.22,13791,5861687
팔찌,89510.0,7949671.0,88.81,329608,9707314
필기도구,1060.0,7958096.0,7507.64,10659,2834577
패션시계,1370.0,8205127.0,5989.14,134628,7463987
오토바이용품,4360.0,8234858.0,1888.73,64742,6202158
고양이건강,60.0,8266321.0,137772.02,21423,26684303
캐릭터,96800.0,8369271.0,86.46,9065,3398683
토트백,60960.0,8493826.0,139.33,141410,9220164
거울,32580.0,8531144.0,261.85,42411,7909066
자전거용품,13110.0,8542923.0,651.63,23278,5929055
식탁,106800.0,8548472.0,80.04,176928,10403587
패션용품,30.0,8552171.0,285072.37,21355,5120728
홈웨어,15440.0,8560553.0,554.44,17206,6650498
칼,22180.0,8692478.0,391.91,74968,4848386
장갑,16010.0,8786771.0,548.83,19204,1271117
모형,3290.0,8844005.0,2688.15,24710,95483
노트,19110.0,8893124.0,465.36,4672,1283696
보드용품,80.0,8896432.0,111205.4,45020,426449
손잡이,11470.0,8917761.0,777.49,7626,2253174
시트,5000.0,9184592.0,1836.92,43133,1803448
귀걸이,92410.0,9185339.0,99.4,37026,1388861
RC,6700.0,9279773.0,1385.04,50123,4858555
소파,81900.0,9295651.0,113.5,357542,49701270
스웨터,6490.0,9319823.0,1436.03,47236,2937833
팬티,32020.0,9344147.0,291.82,8733,10364961
골프의류,4990.0,9458772.0,1895.55,52800,4907848
오토바이부품,1960.0,9608283.0,4902.19,39927,2378694
카디건,3620.0,9626694.0,2659.31,59924,17279422
게임,144800.0,9719774.0,67.13,14804,11674384
양말,103100.0,9805509.0,95.11,4692,2313084
블라우스,81220.0,9819315.0,120.9,37015,3389984
정리함,15060.0,9934842.0,659.68,12897,4120698
취미,26000.0,9942987.0,382.42,12560,1143071
백팩,185800.0,9962505.0,53.62,66912,6081892
목걸이,102600.0,9967795.0,97.15,168952,8739914
프린터,34900.0,9972378.0,285.74,148888,17291486
구두,48540.0,10052016.0,207.09,77457,9649996
업소용,1970.0,10153721.0,5154.17,18857,7152201
트레이닝복,22590.0,10229071.0,452.81,40296,5805351
젤리,33420.0,10367250.0,310.21,9436,2547147
점퍼,16450.0,10461403.0,635.95,64020,22493333
파티용품,19110.0,10527100.0,550.87,15860,6737807
파우치,57150.0,10594448.0,185.38,7858,1308401
스킨,15000.0,10844118.0,722.94,17275,5551766
코트,21930.0,10897688.0,496.93,107010,3639775
밀폐용기,18590.0,11036886.0,593.7,13559,2413164
보호필름,4160.0,11090559.0,2666.0,9535,7102106
정장,30890.0,11245396.0,364.05,95667,11612771
숄더백,52930.0,11268405.0,212.89,112309,7017715
이벤트,21240.0,11321262.0,533.02,14892,7508538
그림,45840.0,11349381.0,247.59,22066,3633421
측정공구,220.0,11430294.0,51955.88,96345,4145533
오일,10540.0,11692800.0,1109.37,16201,10568755
벨트,35170.0,11699408.0,332.65,47598,7492990
조끼,25730.0,11773981.0,457.6,28750,1046239
슬리퍼,131400.0,11823360.0,89.98,35663,9456494
소모품,5500.0,11970204.0,2176.4,33707,1934464
커피,225700.0,12281073.0,54.41,15702,33634635
영양제,38610.0,12324462.0,319.2,17784,182693916
퍼즐,21150.0,12332413.0,583.09,12036,1259127
야외용품,80.0,12359257.0,154490.71,52857,5403000
출산,14780.0,12406855.0,839.44,41821,19322547
부츠,31690.0,12436629.0,392.45,81161,16524450
꽃,83400.0,12465078.0,149.46,9614,1842863
전자,9890.0,12494768.0,1263.37,110493,33683
주방잡화,110.0,12636018.0,114872.89,7515,9957025
사진,42500.0,12730326.0,299.54,19382,3452684
배터리,37780.0,12829298.0,339.58,46641,4664801
청바지,69120.0,12922881.0,186.96,37135,4575040
장식소품,360.0,13072713.0,36313.09,16074,480737
안전용품,11180.0,13234104.0,1183.73,17015,2680465
책상,112800.0,13458104.0,119.31,112749,7172477
지갑,55760.0,13798377.0,247.46,112983,6613768
샌들,31330.0,13982696.0,446.3,55467,1896554
액자,51800.0,13996243.0,270.2,21027,3648854
크로스백,156200.0,13996481.0,89.61,115315,5363267
단화,24650.0,14073865.0,570.95,60877,3557620
침대,174800.0,14229798.0,81.41,578331,17434274
전동공구,5780.0,14731503.0,2548.7,96196,14143552
필름,20540.0,14857095.0,723.32,14918,1012524
선반,82900.0,14938786.0,180.2,19958,3784037
쿠션,51440.0,15238090.0,296.23,23797,13718966
램프,10940.0,15286092.0,1397.27,13891,4242778
강아지건강,120.0,15356500.0,127970.83,28250,12825607
헤드,11990.0,15991605.0,1333.75,79212,74048305
스니커즈,84500.0,15992267.0,189.26,93982,7463611
건강식품,10490.0,16026559.0,1527.79,28799,144591733
스커트,27080.0,16130182.0,595.65,40648,2208424
컵,14660.0,16170757.0,1103.05,18289,3520877
스쿠터,45160.0,16390696.0,362.95,3539937,6427333
튜닝용품,110.0,16457004.0,149609.13,37891,626839
헤어,41210.0,16497248.0,400.32,15261,12519480
청소,11500.0,16709295.0,1452.98,11972,8518072
카메라,50420.0,16836872.0,333.93,44922,11673417
식기,5630.0,17015279.0,3022.25,36291,5606964
스티커,38100.0,17413850.0,457.06,3874,3319676
의자,107200.0,17460675.0,162.88,112934,31728637
생활소품,300.0,17566007.0,58553.36,13228,4207186
노트북,220500.0,17698737.0,80.27,1255910,62348401
시계,369700.0,17710498.0,47.91,158661,10744185
운동화,152600.0,17788696.0,116.57,70458,9376739
스탠드,36870.0,18219345.0,494.15,27320,4116841
스트링,8480.0,18393894.0,2169.09,12553,2747651
에어,10740.0,18591610.0,1731.06,84717,77004984
주변기기,2840.0,18617566.0,6555.48,81694,25988905
여행,90600.0,18632014.0,205.65,457951,33379583
카드,24010.0,20186146.0,840.74,55637,8535725
오토바이,87300.0,20320285.0,232.76,3502426,7078388
기계,8030.0,20442643.0,2545.78,70979,5446840
언더웨어,5920.0,20448772.0,3454.18,34519,8289931
보드,14450.0,20460068.0,1415.92,353558,5265094
자전거,178400.0,20573795.0,115.32,975693,14716666
생활잡화,460.0,20574875.0,44727.99,15801,5722121
팩,11280.0,20807863.0,1844.67,12826,18164888
패드,23540.0,20958170.0,890.32,45249,14203591
매트,53990.0,21026622.0,389.45,25233,12388032
수작업공구,40.0,21106464.0,527661.6,6135,681885
모자,77430.0,21407696.0,276.48,26595,3117247
테이블,46230.0,21512926.0,465.35,95067,10013881
보관,3730.0,21929469.0,5879.21,10198,7775976
조명,91100.0,21975822.0,241.23,20041,4163515
수납용품,280.0,22262347.0,79508.38,12810,4395617
기타,48400.0,23379830.0,483.05,319549,8437115
손,15080.0,23556025.0,1562.07,46519,9140814
무선,1990.0,23586689.0,11852.61,152923,87563203
홀더,6170.0,24480815.0,3967.72,5306,3450981
패션소품,160.0,24803410.0,155021.31,25708,6469196
니트,43840.0,25344476.0,578.11,49872,6976738
재킷,3640.0,25689199.0,7057.47,79312,5852181
전기용품,2060.0,26189624.0,12713.41,15921,3590869
DIY용품,60.0,27577507.0,459625.12,7141,7600
캠핑용품,106600.0,27758193.0,260.4,125035,63315501
면,8950.0,27881960.0,3115.3,24129,16035105
드레스,20670.0,28077849.0,1358.39,69328,1933546
원피스,560200.0,28454346.0,50.79,80601,3611990
유아,33960.0,32699447.0,962.88,27675,7982953
휴대용,1660.0,33986432.0,20473.75,24226,11205485
컴퓨터,94700.0,34822042.0,367.71,654504,34687536
휴대폰케이스,55310.0,35905167.0,649.16,15217,8641834
미용,5320.0,37293884.0,7010.13,9771,3921946
인테리어용품,1210.0,43063597.0,35589.75,15711,10720206
어린이,15530.0,43406320.0,2795.0,42109,7129749
전기,32880.0,44921680.0,1366.23,14905,16557740
바지,28970.0,46616866.0,1609.14,23852,5291819
커버,6230.0,47662339.0,7650.46,19559,12006669
문구용품,1810.0,48965721.0,27052.88,10258,7512282
사무용품,14400.0,49649721.0,3447.9,10766,1106009
사무,2920.0,52055675.0,17827.29,56806,697907
육아,9460.0,57429472.0,6070.77,63448,11743740
케이스,35650.0,62983549.0,1766.72,14680,9725452
티셔츠,37500.0,66224327.0,1765.98,20150,7715652
셔츠,41500.0,73199079.0,1763.83,25695,12229791
가방,142300.0,80620093.0,566.55,70369,15281938
신발,69120.0,85313270.0,1234.28,66961,16559170
건강,18970.0,92574845.0,4880.07,24904,117861841
세트,8510.0,96872780.0,11383.41,34160,17880927
소품,6030.0,100182631.0,16614.03,22149,8920399
액세서리,6600.0,119912673.0,18168.59,17490,76979063
인테리어,56100.0,127069427.0,2265.05,24267,17455699
레저,4430.0,148368359.0,33491.73,101085,84248000
남성,14270.0,154359937.0,10817.09,30348,15501415
스포츠,698700.0,164428528.0,235.33,113380,100817831
가전제품,11970.0,174402263.0,14569.95,222308,1263008000
잡화,4600.0,240755648.0,52338.18,49864,10717341
의류,5360.0,266761395.0,49768.92,32334,14907669
여성,6830.0,273371280.0,40025.08,41623,10967391
패션,20730.0,423405866.0,20424.79,43719,12284542
생활,4650.0,467694995.0,100579.57,18904,23248302
