relative_keyword,total_search,total_store,competitive_rate,avg_price
레키아이젠,3900.0,136.0,0.0348717948717948,47850.0
블랙야크아이젠,1660.0,453.0,0.2728915662650602,45242.0
코베아아이젠,1850.0,242.0,0.1308108108108108,24336.0
라이프스포츠아이젠,2110.0,1350.0,0.6398104265402843,34260.0
스노우라인아이젠,1480.0,1674.0,1.1310810810810812,31614.0
아이젠스패츠,1080.0,8716.0,8.07037037037037,22049.0
코오롱아이젠,1580.0,64.0,0.040506329113924,46821.0
K2아이젠,1260.0,185.0,0.1468253968253968,61978.0
다이소아이젠,3710.0,31.0,0.0083557951482479,8880.0
카르닉아이젠,1260.0,179.0,0.142063492063492,28631.0
숏스패츠,1670.0,24111.0,14.437724550898205,15624.0
등산발토시,3440.0,61139.0,17.77296511627907,10484.0
치마각반,1020.0,7406.0,7.26078431372549,6653.0
등산발목토시,1760.0,19456.0,11.054545454545456,18523.0
방수발토시,1180.0,32312.0,27.38305084745763,10682.0
블랙야크스패츠,1040.0,1264.0,1.2153846153846153,45354.0
산악회,7730.0,19535.0,2.5271668822768434,17451.0
낙하산줄,1230.0,29995.0,24.38617886178862,13976.0
자일,1420.0,21000.0,14.788732394366198,51069.0
레키등산스틱,7870.0,17228.0,2.1890724269377384,212020.0
블랙다이아몬드스틱,6620.0,11980.0,1.809667673716012,179529.0
카본등산스틱,1540.0,63513.0,41.24220779220779,135352.0
휴몬트등산스틱,2460.0,3662.0,1.4886178861788617,26505.0
레키스틱,2060.0,17541.0,8.51504854368932,203956.0
K2등산스틱,1420.0,1183.0,0.8330985915492958,109435.0
등산용스틱,1400.0,47533.0,33.95214285714286,23195.0
헬리녹스스틱,1190.0,837.0,0.7033613445378152,242406.0
레키,5000.0,29609.0,5.9218,195059.0
비너,4770.0,98663.0,20.68406708595388,1983.0
전기핫팩,13380.0,94512.0,7.063677130044843,22844.0
충전손난로,7190.0,71582.0,9.9557719054242,22872.0
전자핫팩,18390.0,35942.0,1.954431756389342,23216.0
충전식핫팩,8480.0,95351.0,11.244221698113208,25302.0
산리오손난로,8280.0,4909.0,0.5928743961352657,28434.0
똑딱이핫팩,8790.0,9231.0,1.0501706484641635,5006.0
똑딱이손난로,6210.0,10299.0,1.6584541062801932,4469.0
아이리스손난로,2920.0,3475.0,1.1900684931506849,26352.0
로이체손난로,2710.0,839.0,0.3095940959409594,28017.0
파스형핫팩,2630.0,52250.0,19.866920152091254,7036.0
깔창핫팩,10240.0,40127.0,3.91865234375,11563.0
고동텐트,6120.0,5860.0,0.9575163398692812,159507.0
야전침대텐트,2780.0,83513.0,30.04064748201439,136247.0
코트텐트,2980.0,31190.0,10.466442953020136,151928.0
샤워텐트,2440.0,83516.0,34.22786885245902,27012.0
폴러투맨,2790.0,1188.0,0.4258064516129032,426447.0
힐레베르그,6820.0,10659.0,1.5629032258064517,1400841.0
A형텐트,2990.0,24393.0,8.15819397993311,175321.0
캠빌고동텐트,2290.0,146.0,0.0637554585152838,202930.0
힐레베르그니악,2190.0,253.0,0.1155251141552511,1754473.0
MSR텐트,3360.0,10432.0,3.104761904761905,945833.0
콜맨텐트,3720.0,38750.0,10.416666666666666,332738.0
벨라쉘터,2220.0,595.0,0.268018018018018,279645.0
네이처하이크6.3,2890.0,996.0,0.344636678200692,694227.0
사마야텐트,1650.0,363.0,0.22,1754267.0
네이처하이크빌리지13,6320.0,1197.0,0.1893987341772152,374217.0
네이처하이크12X,14110.0,399.0,0.0282778171509567,1178743.0
빌리지13,8640.0,3791.0,0.4387731481481481,339229.0
돔쉘터,6180.0,81766.0,13.23074433656958,460404.0
코베아몬스터,9920.0,395.0,0.0398185483870967,1021662.0
쿠디,28930.0,8687.0,0.3002765295540961,340896.0
거실형텐트,3710.0,64318.0,17.336388140161723,633712.0
로티캠프,11990.0,7510.0,0.6263552960800667,178378.0
로티캠프원터치텐트,3720.0,1652.0,0.4440860215053763,59982.0
폴라리스텐트,7000.0,3170.0,0.4528571428571428,388215.0
폴라리스아퀼라,3120.0,49.0,0.0157051282051282,178331.0
캠프타운,14110.0,1780.0,0.1261516654854713,370228.0
제드X1X,2750.0,64.0,0.0232727272727272,459178.0
제드에어텐트,1280.0,198.0,0.1546875,800389.0
제드텐트,2920.0,2488.0,0.852054794520548,434133.0
지프텐트,4420.0,6753.0,1.5278280542986424,849020.0
안나한330,1710.0,67.0,0.0391812865497076,288801.0
비바코로마,2390.0,105.0,0.0439330543933054,464889.0
버팔로텐트,2990.0,2986.0,0.9986622073578596,258607.0
폴라리스드라코,2890.0,127.0,0.0439446366782006,804353.0
폴라리스타우루스,3350.0,200.0,0.0597014925373134,843651.0
고투인젠트,1130.0,46.0,0.0407079646017699,863191.0
가마보코3L,1360.0,203.0,0.1492647058823529,184688.0
폴라리스타우루스알파,1100.0,100.0,0.0909090909090909,802410.0
고투텐트,1240.0,1016.0,0.8193548387096774,1024659.0
더두칸,2130.0,32.0,0.0150234741784037,1246125.0
더두칸텐트,1900.0,31.0,0.0163157894736842,1285516.0
헬스포츠발할,4380.0,1088.0,0.2484018264840182,1875602.0
발할텐트,4070.0,1139.0,0.2798525798525798,1692637.0
발할,4530.0,11742.0,2.59205298013245,1630003.0
제드티맥스EX,5730.0,205.0,0.0357766143106457,933942.0
육각쉘터,2060.0,11090.0,5.383495145631068,327574.0
걈8,2120.0,63.0,0.0297169811320754,1355786.0
옥타텐트,1780.0,844.0,0.4741573033707865,303919.0
쿠디13.6,11940.0,69.0,0.0057788944723618,76709.0
티맥스EX,1610.0,231.0,0.1434782608695652,861616.0
노르텐트걈8,1750.0,63.0,0.036,1355786.0
헬스포츠,4800.0,5411.0,1.1272916666666666,1186374.0
글램핑텐트,2700.0,97301.0,36.03740740740741,559900.0
백컨트리280,2520.0,518.0,0.2055555555555555,428690.0
백컨트리280쉘터,1570.0,382.0,0.243312101910828,400833.0
차박도킹텐트,2990.0,72582.0,24.274916387959863,267804.0
아이두젠차박텐트,3110.0,924.0,0.2971061093247588,328575.0
에르젠라운지쉘터S5,4580.0,151.0,0.0329694323144104,307401.0
아이두젠A3,3190.0,128.0,0.0401253918495297,144101.0
아이두젠,25690.0,8317.0,0.3237446477228493,205947.0
네이처하이크17.2,4800.0,345.0,0.071875,1700162.0
꼬리텐트,1860.0,42652.0,22.931182795698923,129859.0
차박꼬리텐트,1480.0,34239.0,23.13445945945946,140422.0
제드오토듀얼팔레스,3390.0,381.0,0.1123893805309734,348279.0
백컨트리320쉘터,4120.0,203.0,0.0492718446601941,455181.0
아이두젠옥타곤,9100.0,584.0,0.0641758241758241,261727.0
차박쉘터,1200.0,73282.0,61.068333333333335,298309.0
원터치차박텐트,1060.0,46561.0,43.925471698113206,260678.0
라운지쉘터,2400.0,8195.0,3.4145833333333333,263310.0
에르젠라운지쉘터,3230.0,438.0,0.1356037151702786,239611.0
루메나랜턴,8970.0,3049.0,0.3399108138238573,88398.0
크레모아랜턴,16550.0,20670.0,1.2489425981873112,86628.0
블랙독랜턴,3240.0,6310.0,1.9475308641975309,29455.0
크레모아헤드랜턴,5660.0,7013.0,1.2390459363957598,58972.0
크레모아캡온,1580.0,3228.0,2.043037974683544,51704.0
해루질헤드랜턴,1240.0,83754.0,67.54354838709678,31181.0
반합,7300.0,58230.0,7.976712328767123,31116.0
캠핑반합,3360.0,54306.0,16.1625,35278.0
티타늄코펠,1830.0,49959.0,27.3,60215.0
벨락코펠,2760.0,1895.0,0.6865942028985508,105309.0
트란지아스톰쿡셋,2620.0,3828.0,1.4610687022900763,167288.0
캠핑웍,1260.0,18542.0,14.715873015873017,54891.0
군용반합,1650.0,13309.0,8.066060606060606,27926.0
벨락,4020.0,4936.0,1.227860696517413,82597.0
코베아코펠,1400.0,6771.0,4.836428571428572,68952.0
백마코펠,4050.0,214.0,0.0528395061728395,78750.0
강염버너,8080.0,53071.0,6.568193069306931,94921.0
원버너플레이트,3940.0,12056.0,3.0598984771573603,83381.0
그리들버너,3740.0,42451.0,11.350534759358288,98986.0
코베아버너,7770.0,14928.0,1.9212355212355208,77747.0
사하라프로,6180.0,689.0,0.1114886731391585,99592.0
이소가스버너,4250.0,26425.0,6.2176470588235295,37960.0
플랫버너,4430.0,26388.0,5.95665914221219,95607.0
스노우피크플랫버너,5150.0,1726.0,0.3351456310679612,164447.0
미니가스버너,2530.0,100628.0,39.77391304347826,36243.0
부탄가스어댑터,3800.0,14836.0,3.9042105263157896,15578.0
소토레귤레이터,4260.0,6984.0,1.63943661971831,58674.0
더치오븐,1510.0,85434.0,56.57880794701987,96528.0
우드스토브,3750.0,106591.0,28.424266666666668,68072.0
이중연소화로대,6160.0,12846.0,2.0853896103896106,107701.0
항아리바베큐,9130.0,59776.0,6.547207009857612,98508.0
무쇠그리들,3790.0,49274.0,13.001055408970975,47114.0
차콜스타터,4320.0,14268.0,3.3027777777777776,22848.0
시에라컵,5820.0,55232.0,9.490034364261168,19086.0
티타늄컵,2890.0,99878.0,34.5598615916955,28514.0
스노우피크컵,3480.0,23958.0,6.88448275862069,41491.0
캠핑소주잔,1390.0,30379.0,21.85539568345324,14708.0
스노우피크티타늄컵,2890.0,11270.0,3.8996539792387535,43033.0
스노우피크시에라컵,2600.0,2692.0,1.0353846153846151,25269.0
스노우피크캔쿨러,2640.0,1448.0,0.5484848484848485,60285.0
참나무장작,10020.0,10224.0,1.0203592814371258,12968.0
착화제,6170.0,19098.0,3.0952998379254457,9674.0
미니장작,1860.0,56005.0,30.11021505376344,10903.0
번개탄,13900.0,10008.0,0.72,17621.0
비장탄,6690.0,6212.0,0.9285500747384156,21766.0
송가네장작,9310.0,85.0,0.0091299677765843,20744.0
백탄참숯,2900.0,5331.0,1.8382758620689652,26145.0
땔감,3840.0,49793.0,12.966927083333331,15649.0
장작20KG,1440.0,1814.0,1.2597222222222222,17596.0
지라프구이바다,6090.0,1192.0,0.1957307060755336,120935.0
구이바다L,4960.0,3338.0,0.6729838709677419,177708.0
코베아구이바다,8900.0,3702.0,0.4159550561797753,148488.0
코베아구이바다L,1710.0,1283.0,0.7502923976608187,185227.0
구이바다M,3780.0,3417.0,0.903968253968254,103256.0
지라프가스버너,3250.0,1840.0,0.5661538461538461,75598.0
지라프구이바다L,1770.0,465.0,0.2627118644067797,148640.0
컨테이너버너,2320.0,9075.0,3.911637931034482,56204.0
지라프구이바다M,1820.0,652.0,0.3582417582417582,113532.0
캠핑양념통,4150.0,58445.0,14.083132530120482,22762.0
구이바다바람막이,1290.0,3921.0,3.0395348837209304,19623.0
롱토치,1860.0,27021.0,14.52741935483871,27085.0
가정용토치,2960.0,30733.0,10.38277027027027,16975.0
발열도시락,9120.0,25453.0,2.790899122807017,25911.0
소토토치,6020.0,6897.0,1.1456810631229235,26434.0
요리용토치,3620.0,16521.0,4.563812154696133,19750.0
숯집게,1220.0,48816.0,40.01311475409836,7751.0
발열팩,5150.0,104462.0,20.28388349514563,19966.0
핑G425드라이버,10830.0,31948.0,2.949953831948292,371487.0
젝시오드라이버,12230.0,112026.0,9.159934587080947,498780.0
핑드라이버,11110.0,128191.0,11.538343834383438,418476.0
G430,4960.0,100467.0,20.255443548387092,567626.0
TSR2드라이버,7150.0,17032.0,2.382097902097902,789128.0
코브라드라이버,9850.0,46310.0,4.701522842639594,468074.0
스릭슨드라이버,5360.0,56525.0,10.54570895522388,335850.0
젝시오여성드라이버,6720.0,12366.0,1.8401785714285717,563149.0
스텔스우드,4000.0,50575.0,12.64375,257946.0
핑G430우드,1750.0,24358.0,13.918857142857142,525504.0
핑G425우드,1520.0,8057.0,5.300657894736842,250014.0
젝시오여성우드,2680.0,16401.0,6.119776119402985,350105.0
핑우드,3610.0,65901.0,18.25512465373961,284471.0
TSR2우드,2160.0,19953.0,9.2375,533806.0
젝시오우드,2410.0,96317.0,39.96556016597511,317907.0
스텔스2우드,3850.0,26074.0,6.772467532467532,448776.0
G425우드,1800.0,8867.0,4.926111111111111,247511.0
타이틀리스트우드,2130.0,114461.0,53.73755868544601,280544.0
스릭슨우드,1280.0,24638.0,19.2484375,187618.0
패러다임우드,2150.0,10152.0,4.721860465116279,435258.0
드라이빙아이언,13110.0,28782.0,2.1954233409610984,213419.0
JPX923포지드,12410.0,7182.0,0.5787268331990331,895773.0
타이틀리스트아이언,13860.0,113966.0,8.222655122655123,1076438.0
젝시오여성아이언,4920.0,16068.0,3.265853658536585,690723.0
JPX923,7330.0,17821.0,2.4312414733969985,882732.0
테일러메이드아이언,11560.0,120805.0,10.450259515570934,921772.0
7번아이언,6470.0,110807.0,17.12627511591963,88788.0
타이틀리스트T200,6190.0,16274.0,2.62907915993538,794169.0
P790,10380.0,15462.0,1.4895953757225433,1003567.0
V300아이언,6580.0,7830.0,1.1899696048632218,1212158.0
P790아이언,10260.0,11767.0,1.1468810916179335,1022249.0
미우라아이언,8540.0,8237.0,0.964519906323185,2925616.0
캘러웨이아이언,6930.0,130296.0,18.801731601731603,873042.0
핑G430아이언,1370.0,11715.0,8.55109489051095,1141113.0
V300,7930.0,90555.0,11.419293820933165,997662.0
T200아이언,5520.0,21105.0,3.823369565217391,935951.0
울세제,4680.0,65685.0,14.03525641025641,10926.0
울샴푸,18650.0,28862.0,1.5475603217158176,11830.0
테크울드라이,1840.0,5075.0,2.7581521739130435,17486.0
울드라이,1510.0,13499.0,8.939735099337748,12240.0
드라이세제,2260.0,20914.0,9.253982300884957,14885.0
아웃도어세제,1760.0,10810.0,6.142045454545454,14014.0
애경울샴푸,1080.0,18120.0,16.77777777777778,9387.0
다운워시,1500.0,12640.0,8.426666666666666,18224.0
울샴푸중성세제,2180.0,8336.0,3.8238532110091743,51871.0
울세제중성세제,1180.0,16427.0,13.921186440677966,13564.0
홈드라이,1480.0,56662.0,38.285135135135135,14815.0
홈드라이세제,3190.0,6597.0,2.068025078369906,15063.0
드라이클리닝,26940.0,52300.0,1.941351150705271,10665.0
마이드라이80,1550.0,108.0,0.0696774193548387,51428.0
드라이클리닝세제,1640.0,3559.0,2.170121951219512,6824.0
홈드라이크리닝,1380.0,5522.0,4.001449275362319,10075.0
이젠드라이세제,1850.0,47.0,0.0254054054054054,39764.0
이젠드라이,2000.0,534.0,0.267,34106.0
지브로,2710.0,8041.0,2.967158671586716,17829.0
표백제,8600.0,102097.0,11.871744186046511,12971.0
얼룩제거제,10580.0,61925.0,5.853024574669187,10399.0
옥시크린,10420.0,27839.0,2.6716890595009595,16955.0
닥터베크만이염방지,1250.0,2190.0,1.752,17715.0
산소계표백제,3060.0,32009.0,10.460457516339869,15617.0
커피머신세정제,1830.0,17928.0,9.79672131147541,15649.0
유한젠액체형,3110.0,11551.0,3.7141479099678456,20390.0
유한젠,6700.0,34298.0,5.11910447761194,14496.0
바르는비트,2340.0,4823.0,2.061111111111111,14880.0
옥시크린표백제,1690.0,17049.0,10.088165680473372,22277.0
옷얼룩제거,4340.0,13824.0,3.185253456221198,12988.0
닥터베크만,3650.0,9363.0,2.5652054794520547,9745.0
암웨이프리워시,8060.0,985.0,0.1222084367245657,19827.0
샤프란,22520.0,106213.0,4.716385435168739,9799.0
샤프란섬유유연제,9600.0,72172.0,7.517916666666666,10809.0
피존섬유유연제,4520.0,99459.0,22.00420353982301,12903.0
샹떼클레어섬유유연제,2090.0,198.0,0.0947368421052631,38771.0
꽃담초,4200.0,9224.0,2.196190476190476,15846.0
다우니퍼퓸쥬얼,3290.0,3456.0,1.0504559270516718,15154.0
다우니어도러블,4800.0,243.0,0.050625,27670.0
프로쉬섬유유연제,2370.0,2903.0,1.2248945147679324,35331.0
다우니향기부스터,4270.0,6148.0,1.4398126463700234,42837.0
샤프란코튼앤크림,1120.0,1585.0,1.4151785714285714,10390.0
샤프란핑크센세이션,1180.0,4993.0,4.23135593220339,14349.0
향기부스터,3470.0,12866.0,3.707780979827089,23234.0
피죤블루비앙카,1920.0,12892.0,6.714583333333334,19700.0
다우니언스토퍼블,1260.0,1724.0,1.3682539682539685,40165.0
피죤대용량,1130.0,10917.0,9.661061946902654,30226.0
대용량섬유유연제,1650.0,39707.0,24.064848484848486,23925.0
스너글블루스파클,5290.0,5054.0,0.9553875236294896,30153.0
란도린섬유유연제,2080.0,2368.0,1.1384615384615384,28050.0
꽃담초섬유유연제,3380.0,6435.0,1.9038461538461535,20777.0
다우니미스티크,3910.0,7727.0,1.9762148337595908,23097.0
아우라건조기시트,6100.0,4979.0,0.8162295081967214,16633.0
스타일러향기시트,10380.0,1823.0,0.175626204238921,13142.0
건조기섬유유연제시트,3020.0,31199.0,10.330794701986754,13129.0
샤프란아우라건조기시트,1740.0,3722.0,2.1390804597701147,17976.0
건조기시트추천,5760.0,41313.0,7.172395833333334,13108.0
섬유유연제시트,2070.0,84010.0,40.58454106280193,12075.0
라비킷,29650.0,918.0,0.0309612141652613,52726.0
르샤트라건조기시트,3500.0,1759.0,0.5025714285714286,10097.0
라비킷건조기시트,5220.0,99.0,0.0189655172413793,61542.0
다우니건조기시트,3210.0,2623.0,0.8171339563862928,32342.0
삼성아로마시트,2490.0,536.0,0.2152610441767068,14051.0
스너글건조기시트,3950.0,1497.0,0.3789873417721519,24005.0
아우라드라이시트,1390.0,10752.0,7.735251798561151,17002.0
샤프란건조기시트,1680.0,4196.0,2.497619047619048,16399.0
화장실방향제,9320.0,120833.0,12.964914163090128,13777.0
방향제자동분사기,4130.0,45642.0,11.05133171912833,12030.0
그레이드센세이션,1900.0,194.0,0.1021052631578947,19645.0
푸푸리,8700.0,2708.0,0.3112643678160919,20235.0
페브리즈화장실용,4630.0,10469.0,2.261123110151188,15581.0
자동분사방향제,2520.0,10255.0,4.069444444444445,11425.0
자동방향제,1650.0,81643.0,49.480606060606064,13544.0
자동분사기,1370.0,120861.0,88.21970802919708,10602.0
스너글방향제,3100.0,536.0,0.1729032258064516,36587.0
이솝룸스프레이,8530.0,605.0,0.070926143024619,76618.0
페브리즈비치형,1520.0,6079.0,3.9993421052631577,16400.0
토일렛퍼퓸,1910.0,18477.0,9.673821989528795,12993.0
향기포미,1330.0,274.0,0.2060150375939849,14335.0
편백수스프레이,3480.0,7602.0,2.18448275862069,19721.0
제올라이트,7080.0,9051.0,1.2783898305084749,14202.0
새집증후군,14370.0,62774.0,4.368406402226862,22967.0
새집증후군제거방법,8950.0,1918.0,0.2143016759776536,19718.0
진드기퇴치제,6460.0,16944.0,2.622910216718266,12344.0
베이크아웃,21840.0,4559.0,0.2087454212454212,27235.0
새집냄새제거,1310.0,20297.0,15.493893129770992,24725.0
페인트냄새제거,1760.0,2378.0,1.3511363636363636,27171.0
새가구냄새제거,3560.0,1744.0,0.4898876404494382,26308.0
편백오일,2180.0,10396.0,4.768807339449541,18744.0
진드기퇴치,1570.0,57085.0,36.359872611464965,10837.0
새집증후군제거,1100.0,24480.0,22.25454545454545,24263.0
드레스퍼퓸,2530.0,46495.0,18.377470355731223,11639.0
스너글섬유탈취제,23740.0,6348.0,0.267396798652064,10460.0
페브리즈,26740.0,105073.0,3.929431563201197,9138.0
페브리즈섬유탈취제,11470.0,27668.0,2.412205754141238,11372.0
페브리즈리필,3260.0,15549.0,4.769631901840491,8604.0
페브리즈에어,4530.0,20247.0,4.46953642384106,12628.0
화장실탈취제,2810.0,115867.0,41.23380782918149,12127.0
목초액,6060.0,10520.0,1.735973597359736,12754.0
바스탈취제,2440.0,1591.0,0.6520491803278688,24424.0
담배냄새제거,3110.0,41313.0,13.283922829581993,18767.0
BAS탈취제,2030.0,2061.0,1.0152709359605911,26483.0
백악관탈취제,1490.0,209.0,0.1402684563758389,21544.0
욕실의여왕,1200.0,3744.0,3.12,28227.0
에어스펀지,1610.0,56147.0,34.87391304347826,23452.0
옷장냄새제거,2450.0,43176.0,17.622857142857143,6007.0
옷장탈취제,3870.0,95001.0,24.54806201550388,8194.0
오르페아,1570.0,194.0,0.1235668789808917,28813.0
옷장냄새,1140.0,56947.0,49.95350877192983,5772.0
부케가르니방향제,1010.0,4693.0,4.646534653465347,25808.0
옷장곰팡이,1550.0,22401.0,14.45225806451613,2283.0
냉장고탈취제,8080.0,65441.0,8.099133663366336,10636.0
냉장고냄새제거,10390.0,29082.0,2.7990375360923965,10609.0
닥터클로,1700.0,1034.0,0.6082352941176471,14402.0
냉장고탈취,1160.0,70618.0,60.87758620689655,14134.0
냄새먹는달걀,1290.0,59.0,0.0457364341085271,32593.0
신발탈취제,4550.0,116897.0,25.69164835164835,9649.0
신발냄새제거제,3330.0,26084.0,7.833033033033033,6588.0
다이소신발탈취제,2370.0,68.0,0.0286919831223628,2614.0
물먹는하마,11930.0,18571.0,1.556663872590109,21297.0
옷장제습제,1380.0,56173.0,40.70507246376812,13778.0
생활공작소제습제,1350.0,2632.0,1.9496296296296296,21240.0
제설제,6350.0,13738.0,2.1634645669291337,16159.0
야자활성탄,1390.0,17930.0,12.899280575539567,19078.0
공기정화용숯,3470.0,2800.0,0.8069164265129684,24277.0
대나무숯,1510.0,50440.0,33.40397350993378,14380.0
숯가루,1220.0,4011.0,3.287704918032787,11869.0
천연화공석,1310.0,32.0,0.0244274809160305,24642.0
화공석,1290.0,39.0,0.0302325581395348,20455.0
나방파리퇴치,1560.0,18343.0,11.758333333333333,14371.0
모기퇴치제,1690.0,16296.0,9.642603550295858,9586.0
로보킬,3950.0,355.0,0.0898734177215189,31165.0
프로텍홈,6040.0,1394.0,0.2307947019867549,12877.0
모기약,1590.0,94245.0,59.27358490566038,13630.0
훈증기,1670.0,109139.0,65.35269461077844,13695.0
바퀴벌레없애는법,10410.0,3119.0,0.2996157540826129,14716.0
바퀴벌레퇴치,4650.0,99801.0,21.46258064516129,13600.0
바퀴벌레퇴치법,6270.0,2785.0,0.4441786283891547,14451.0
맥스포스셀렉트겔,2820.0,2081.0,0.7379432624113476,19845.0
개미퇴치,4440.0,50745.0,11.429054054054054,11578.0
맥스포스,3970.0,4457.0,1.1226700251889168,18102.0
맥스포스셀렉트이지겔,1240.0,1214.0,0.979032258064516,27554.0
맥스포스퀀텀,1450.0,1043.0,0.7193103448275862,10463.0
바퀴약,1200.0,39748.0,33.123333333333335,12988.0
쥐덫,7350.0,38858.0,5.286802721088435,6265.0
쥐퇴치,8570.0,92239.0,10.763010501750292,6947.0
좀벌레트랩,1470.0,2210.0,1.5034013605442176,15628.0
은박돗자리,1680.0,29731.0,17.69702380952381,6049.0
미세방충망,4340.0,63092.0,14.537327188940091,8213.0
롤방충망,2660.0,87338.0,32.83383458646617,42729.0
미세먼지방충망,1080.0,20755.0,19.21759259259259,12801.0
방충망보수,1990.0,110016.0,55.28442211055276,1573.0
방충망시공,2630.0,22680.0,8.623574144486692,12406.0
창틀바람막이,25010.0,33861.0,1.3538984406237504,2735.0
틈새막이,2930.0,100902.0,34.437542662116044,2687.0
문틈막이,6590.0,91506.0,13.885584218512898,3804.0
현관문고무패킹,19620.0,17136.0,0.8733944954128441,5648.0
창문틈새막이,10440.0,47757.0,4.574425287356322,2540.0
문틈바람막이,17580.0,55567.0,3.160807736063709,3380.0
풍지판,9810.0,24729.0,2.520795107033639,2744.0
창문틈막이,10260.0,46631.0,4.544931773879142,2812.0
현관문풍지,5180.0,74627.0,14.406756756756756,4253.0
현관문문풍지,12690.0,75180.0,5.92434988179669,3711.0
다이소문풍지,23800.0,524.0,0.022016806722689,4405.0
방문틈새막이,3180.0,17169.0,5.399056603773585,3264.0
방풍지,19410.0,24256.0,1.2496651210716123,5203.0
단열필름,18300.0,113904.0,6.224262295081967,23084.0
열반사단열재,6130.0,8685.0,1.4168026101141924,47269.0
아이소핑크,16920.0,2720.0,0.1607565011820331,11785.0
포장용에어캡,4220.0,35685.0,8.456161137440759,14607.0
창문뽁뽁이,18700.0,50134.0,2.68096256684492,13103.0
포장용뽁뽁이,1150.0,35685.0,31.03043478260869,14607.0
PF보드,5110.0,5474.0,1.0712328767123287,24734.0
포장완충재,1160.0,59605.0,51.38362068965517,21008.0
발포지,4130.0,19607.0,4.747457627118644,30417.0
다마거시트,5700.0,1059.0,0.1857894736842105,76852.0
방풍비닐커튼,17010.0,115896.0,6.813403880070546,16130.0
현관바람막이,10120.0,48453.0,4.787845849802372,17113.0
현관방풍비닐,3760.0,36205.0,9.628989361702128,15093.0
베란다방풍비닐,7840.0,26589.0,3.391454081632653,15976.0
우레탄비닐,13430.0,20348.0,1.515115413253909,25377.0
우풍차단,28370.0,81318.0,2.8663376806485723,15335.0
두꺼운비닐,4960.0,87436.0,17.628225806451614,13837.0
창문방풍비닐,11140.0,60148.0,5.3992818671454215,11797.0
외풍차단비닐,13700.0,60206.0,4.394598540145985,15511.0
투명비닐천막,4990.0,35616.0,7.1374749498998,27452.0
창문비닐,4830.0,109051.0,22.57784679089027,11658.0
방한비닐,6400.0,64022.0,10.0034375,19201.0
안개분사분무기,1390.0,65659.0,47.236690647482014,4004.0
락스분무기,1050.0,3564.0,3.394285714285714,4164.0
다이소분무기,3680.0,971.0,0.2638586956521739,9138.0
에어라파,2170.0,3178.0,1.464516129032258,12335.0
타포린백,17250.0,97989.0,5.680521739130435,3805.0
나이키리유저블쇼핑백,8250.0,988.0,0.1197575757575757,5715.0
나이키쇼핑백,6360.0,2411.0,0.3790880503144654,5219.0
타포린가방,2620.0,97989.0,37.40038167938931,3772.0
휴대용장바구니,2180.0,120363.0,55.21238532110092,5145.0
리유저블백,6930.0,23679.0,3.416883116883117,5458.0
와인쇼핑백,2260.0,44372.0,19.63362831858407,3280.0
크라프트쇼핑백,1970.0,107674.0,54.65685279187817,2509.0
투명쇼핑백,1910.0,113106.0,59.21780104712042,3402.0
나이키리유저블백,3890.0,1168.0,0.3002570694087403,6021.0
시장바구니캐리어,7780.0,64642.0,8.308740359897172,26046.0
장바구니캐리어,10680.0,110368.0,10.334082397003746,28787.0
큐폴드접이식카트,5540.0,1500.0,0.2707581227436823,64134.0
큐폴드,2900.0,1769.0,0.61,56197.0
랄라카트,5320.0,1183.0,0.2223684210526315,53179.0
바퀴장바구니,1960.0,72297.0,36.88622448979592,23927.0
구두약,3670.0,60708.0,16.541689373297004,5115.0
구두솔,1500.0,31195.0,20.796666666666667,4446.0
스웨이드지우개,3370.0,9694.0,2.876557863501484,7784.0
발수스프레이,1210.0,18988.0,15.692561983471077,12789.0
가죽보호제,1480.0,15525.0,10.489864864864863,18023.0
말표구두약,1100.0,12864.0,11.694545454545455,3795.0
구두닦이,1170.0,32332.0,27.634188034188035,5019.0
다이소구두약,2080.0,77.0,0.0370192307692307,2641.0
다이소신발클리너,1940.0,35.0,0.018041237113402,5931.0
휴대용재떨이,4540.0,63424.0,13.970044052863436,8412.0
담배연기흡입기,1620.0,16577.0,10.232716049382717,60538.0
진동벨,3750.0,59047.0,15.745866666666666,72450.0
무선호출벨,1630.0,98746.0,60.58036809815951,40362.0
카페진동벨,1310.0,35275.0,26.927480916030536,181925.0
삐삐,14620.0,67453.0,4.61374829001368,215243.0
비상벨,3590.0,31732.0,8.83899721448468,42952.0
콜벨,1130.0,29420.0,26.035398230088497,3989.0
식당벨,1030.0,52746.0,51.20970873786408,48162.0
무선비상벨,1110.0,14303.0,12.885585585585586,66840.0
링고벨,2740.0,4984.0,1.818978102189781,84536.0
씨스콜,2330.0,8176.0,3.509012875536481,91477.0
실외CCTV,4200.0,81273.0,19.35071428571429,82161.0
현관CCTV,10710.0,34798.0,3.2491129785247432,88387.0
TAPOC210,3580.0,568.0,0.1586592178770949,32562.0
샤오미CCTV,4080.0,11160.0,2.735294117647059,45106.0
CCTV모형,1610.0,70418.0,43.737888198757766,5224.0
모형CCTV,1900.0,70418.0,37.062105263157896,6292.0
가짜CCTV,1350.0,35020.0,25.94074074074074,5589.0
열쇠보관함,1920.0,128658.0,67.009375,27169.0
자물쇠상자,1350.0,95419.0,70.68074074074075,22702.0
시건장치,11590.0,52348.0,4.51665228645384,8800.0
